crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주이수앱지스,ISU Abxis Co Ltd,이수앱지스,086890,이석주,K,1101112203951,1108150558,경기도 성남시 분당구 대왕판교로712번길 22 씨동 5층 삼평동 글로벌알앤디센터,www.abxis.com,,0316964700,0316964691,213,20010329,12
전진바이오팜주,JEONJINBIO CO LTD,전진바이오팜,110020,이태훈,K,1701110273433,5058139862,대구광역시 달서구 성서공단로11길 62 302호,www.jjbio.co.kr,,0535937191,0535937193,2049,20040916,12
주한컴MDS,Hancom MDS Inc,한컴MDS,086960,장명섭,K,1101111626188,1178122859,경기도 성남시 분당구 대왕판교로 644번길 49 한컴타워 3층 경기도 성남시 삼평동 676번지 한컴타워 3층,www.mdstec.com,,0316273000,0221066004,58221,19981229,12
주서연탑메탈,SEOYON TOPMETAL CO LTD,서연탑메탈,019770,최원재 류병완각자대표이사,K,1101110519003,1398102284,인천광역시 남동구 청능대로410번길 40 고잔동남동공단,www.seoyontop.com,,0328203216,0328163484,29294,19870205,12
주시큐센,SECUCEN COLTD,시큐센,232830,박원규,N,1101114736520,1208775882,서울특별시 서초구 반포대로 13 2층서초동 아이티센빌딩,www.secucen.com,,0234976980,025866052,58221,20111125,12
삼성전자주,SAMSUNG ELECTRONICS COLTD,삼성전자,005930,김기남 김현석 고동진,Y,1301110006246,1248100998,경기도 수원시 영통구 삼성로 129 매탄동,www.sec.co.kr,,0312001114,0312007538,264,19690113,12
오로라월드주,AURORA WORLD Corporation,오로라,039830,홍기선,K,1101110407456,2158102803,서울특별시 강남구 테헤란로 624 오로라빌딩,www.auroraworld.com,,02 34204114,0234204003,73203,19850925,12
아이텍반도체주,ITEK Semiconductor Inc,아이텍반도체,119830,이정섭,K,1351110074149,1238600952,경기도 화성시 동탄면 동탄산단4길 915 ,www.iteksemi.com,,0314362302,03180771588,739,20050201,12
주마이크로텍,MICROTECH COLTD,마이크로텍,227950,송성태,K,1101115829407,7598800172,경기도 안성시 원곡면 원당로 157 ,,,0237793129,,292,20150904,12
주에스엠코어,SMCoreInc,에스엠코어,007820,이준영,K,1101110128680,1138117320,서울특별시 마포구 마포대로 20 다보빌딩,www.smck.com,,0220909273,0226716225,29169,19720413,12
주LG생활건강,LG HOUSEHOLD  HEALTH CARE LTD,LG생활건강,051900,차 석 용,Y,1101112208000,1078198143,서울특별시 종로구 새문안로 58,www.lgcare.com,,0237735114,0269246068,20422,20010403,12
동일방직주,DONGIL CORPORATION,동일방직,001530,김인환 서태원,Y,1101110019219,1208114879,서울특별시 강남구 테헤란로 516 정헌빌딩 8층,www.dong-il.com,,0222223071,22223280,13101,19550805,12
에스코어주식회사,SCore coLtd,에스코어,,한인철,E,1101113681031,1208715657,경기도 성남시 분당구 황새울로258번길 31 예미지빌딩 9층 수내동,www.s-core.co.kr,,07071255114,0317119115,62021,20070517,12
주한글과컴퓨터,HANCOM INC,한글과컴퓨터,030520,김상철,K,1101110725064,1078152230,경기도 성남시 분당구 대왕판교로644번길 49 삼평동 한컴타워,www.hancom.com,,0316277000,0316277700,582,19901102,12
주피앤이솔루션,PNE SOLUTION CO LTD,피앤이솔루션,131390,정대택 김용을 각자대표이사,K,1342110063894,1268177853,경기도 수원시 권선구 산업로 185 ,www.pnesolution.com,,0312990100,0317668160,281,20040316,12
주로보티즈,ROBOTIS,로보티즈,108490,김병수,K,1101111670044,2098122390,서울특별시 강서구 마곡중앙5로1길 37,www.robotis.com,,07086712600,07082301336,29299,19990325,12
주다우데이타,DAOU DATA CORP,다우데이타,032190,김익래 이인복각자대표,K,1101110863484,2208101733,서울특별시 마포구 독막로 311 염리동 재화스퀘어 5층 11층,www.daoudata.co.kr,,0234105100,027027160,46510,19920610,12
주경보제약,KYONGBO PHARMACEUTICAL CO LTD,경보제약,214390,김태영,Y,1648110001961,3128104567,충청남도 아산시 실옥로 174,www.kbpharma.co.kr,,0221752315,0415468427,21101,19870331,12
한일홀딩스주,HANIL HOLDINGS COLTD,한일홀딩스,003300,허기호 전근식각자대표,Y,1101110040165,2208103255,서울특별시 강남구 강남대로 330 우덕빌딩,www.hanil.com,,025507901,025507999,71531,19611228,12
한일현대시멘트주,HANIL HYUNDAI CEMENT COLTD,한일현대시멘트,006390,이주환,Y,1101110111867,2148124240,서울특별시 강남구 강남대로 330 역삼동 우덕빌딩,WWW.HANILHDCEMENT.COM,,025202114,5202118,23311,19691230,12
주한프,HANP INC,한프,066110,김형남,K,1101111011561,3018120927,제주특별자치도 제주시 중앙로 217 제주벤처마루 606호,www.baiksanopc.co.kr,,0435367561,0435367577,26329,19940216,12
아이에스동서주,IS DONGSEO CO LTD,아이에스동서,010780,권민석,Y,1101110208383,2118631577,서울특별시 강남구 영동대로 741,www.isdongseo.co.kr,,0232186701,025125100,23232,19750901,12
주부산도시가스,BUSAN CITY GAS COLTD,부산도시가스,015350,김영광,Y,1801110039495,6178101562,부산광역시 수영구 황령대로 513,www.busangas.co.kr,,0516071178,0516239870,35200,19810304,12
웅진에너지주,Woongjin Energy Co Ltd,웅진에너지,103130,신종진,Y,1601110214702,3148185611,대전광역시 유성구 테크노2로 37 관평동,www.woongjinenergy.com/,,0429398114,0429398098,261,20061117,12
주식회사 이마트에브리데이,EMART EVERYDAY Inc,이마트에브리데이,010090,이태경,E,1101110167498,2128125544,서울특별시 성동구 성수일로 56 성수동2가 성수동BY센터8910층,www.emarteveryday.co.kr,,023805852,023805789,47121,19740711,12
주에스엠비나,SMVINA CoLtd,에스엠비나,299670,윤동률,N,1101115928366,8548700198,서울특별시 마포구 마포대로 53 비동 803호 도화동 마포트라팰리스,www.smvina.co.kr,,0269537020,027137030,14112,20151224,12
