crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주식회사 나인테크,NAINTECCOLTD,나인테크,,박근노,E,1341110155411,1388141232,경기도 화성시 양감면 정문회화로 81 주나인테크,www.naintec.co.kr,,0314760305,0314760306,29271,20070618,12
주식회사한원레저,hanwon,한원레저,,서영무,E,1101112935687,1208662492,강원도 춘천시 신동면 오봉길 156 혈동리 남춘천CC클럽하우스,,,0332411550,0332411549,6821,20040119,12
주케이사인,KSIGN CO Ltd,케이사인,192250,최승락,K,1101115300647,1148713936,서울특별시 강남구 논현로64길 18 경풍빌딩 345층,없음,www.ksign.com,025912390,025641627,58221,20131226,12
주지투알,GⅡR Inc,지투알,035000,정성수,Y,1101110375398,1058129368,서울특별시 마포구 마포대로 155 LG마포BD15F,www.lgad.co.kr,,027052173,027861997,715,19840530,12
주한국화장품제조,HANKOOK COSMETICS MANUFACTURING COLTD,한국화장품제조,003350,임충헌 이용준,Y,1101110037427,1028120368,서울특별시 종로구 청계천로 35,www.hkcosm.com,,027243710,027373322,20423,19620321,12
주동국알앤에스,DONGKUK REFRACTORIES  STEEL CO LTD,동국알앤에스,075970,이강학,K,1955110069249,6158135770,경상남도 김해시 상동면 상동로375번길 2629 동국내화주,www.dkref.co.kr,,0553236589,0553236117,239,20040101,12
주에이코넬,ACONL COLTD,에이코넬,033600,김연순,K,1243110006521,1258112615,경기도 평택시 산단로 255,www.ezentech.co.kr,,031 660 9900,031 667 7094,303,19790620,12
삼영이엔씨주,Samyung ENC Co Ltd,삼영이엔씨,065570,황 원 황재우각자 대표이사,K,1801110172667,6018126156,부산광역시 영도구 상리로 69,www.samyungenc.com,,0516016666,025696243,26429,19950206,12
주세원물산,SewonCorporation,세원물산,024830,김문기 김도현,K,1701110020694,5048105369,경상북도 영천시 도남공단길 53,www.se-won.co.krcompanyindex.asp?go=com_g,,053 582 5161,053 583 3555,303,19850201,12
주보라티알,BORATR CO Ltd,보라티알,250000,김대영,K,1101115879030,4958800211,서울특별시 강남구 학동로 506 4층 삼성동 보라빌딩,www.boratr.co.kr,,025383373,0264425704,4632,20151102,12
주NI스틸,NI STEEL COLTD,NI스틸,008260,배종민,Y,1101110137491,2148171272,서울특별시 동작구 동작대로 35 ,www.hcr4u.com,,027586789,02 7586787,2419,19721214,12
주모비스,Mobiis Co Ltd,모비스,250060,김지헌,K,1101116108587,7158700423,경기도 성남시 분당구 판교로 253 이노밸리C동 2층 203호,,,0237713423,0234637800,620,20160701,12
주아이오케이컴퍼니,IOKCOMPANY Co Ltd,아이오케이,078860,윤기태 김세연 공동대표이사,K,1101111952567,2118696978,서울특별시 강남구 도산대로 312 덕승빌딩 6층,www.pointi.com,,0222043000,025655401,591,20000426,12
주식회사 성원아이북랜드,SUNGWON iBOOKLAND COLTD,성원아이북랜드,,박진규,E,1101111914492,1138159937,서울특별시 서초구 사평대로 371 반포동 현철빌딩 6층,www.ibookland.com,http://www.sungwonibookland.com,0221076151,0264422745,85502,20000321,12
주아이에스시,ISC Co LTD,ISC,095340,정영배 박석순각자 대표이사,K,1311110057876,1298140132,경기도 성남시 중원구 갈마치로 215 상대원동 금강펜테리움IT타워 6층,isc21.kr,www.isc21.kr,0317777675,0317374399,2629,20010222,12
주디아메스코,DIAMESCO Co Ltd,디아메스코,,최규동,E,1101113008053,2068190583,대전광역시 유성구 테크노2로 187 305호용산동 미건테크노월드,www.diamesco.com,,0261233070,0261233071,27112,20040507,12
한국화장품주,HANKOOK COSMETICS COLTD,한국화장품,123690,이용준,Y,1101114342228,1018655141,서울특별시 종로구 청계천로 35,www.ihkcos.co.kr,,027243281,027243822,46443,20100503,12
주씨앤케이인터내셔널,CNK INTERNATIONAL CO LTD,씨앤케이인터내셔널,039530,오덕균,E,1101110676811,2118606874,경상북도 의성군 다인면 가원농공길 92 ,www.cnkinternational.co.kr,,027647508,025719510,06200,19900219,12
주대유에이피,Dayou AP CoLtd,대유에이피,290120,이석근,K,2101110118854,7458600413,전라북도 완주군 봉동읍 완주산단8로 66,www.dayouap.co.kr,,0632103900,0313524916,30399,20161004,12
신원종합개발주,ShinwonConstruction,신원종합개발,017000,우진호,K,1101110350712,1058117479,경기도 화성시 봉담읍 와우안길 109 103213,www.swc.co.kr,,0269087000,02 34654288,41112,19830530,12
주지티지웰니스,GTG Wellness CoLtd,지티지웰니스,219750,김태현,K,1101111651101,2298136321,경기도 용인시 수지구 신수로 767,www.gtgwellness.co.kr,,070  7874  1069,0317024417,271,19990212,12
주태웅,TAEWOONG CO LTD,태웅,044490,최승식,K,1801110073922,6038116009,부산광역시 강서구 녹산산단27로 67,www.taewoong.com,,0513295000,0518997901,25912,19870619,12
문배철강주,MOONBAE STEEL COLTD,문배철강,008420,배종민,Y,1101110139190,1168100532,서울특별시 동작구 동작대로 35 ,www.moonbaesteel.co.kr,,027586640,027586699,2419,19730121,12
주케이아이엔엑스,KINX Inc,케이아이엔엑스,093320,이선영 김지욱,K,1101111999593,1018159273,서울특별시 서초구 서초대로 396 21층 서초동 강남빌딩,www.kinx.net,,0221876373,025260999,63112,20000617,12
주미코,MiCo Ltd,미코,059090,여문원,K,1346110012744,1258129377,경기도 안성시 공단로 100,www.mico.kr,,0316705800,0316705754,261,19990716,12
주유유제약,Yuyu Pharma Inc,유유제약,000220,유승필유원상각자대표이사,Y,1341110002307,1238101790,충청북도 제천시 바이오밸리1로 94,www.yuyu.co.kr,,0436527981,0222536200,21210,19410228,12
비디아이주,BDI Co LTD,비디아이,148140,예경남,K,1243110035801,1338124034,경기도 화성시 팔탄면 서해로 1155,www.bdindustry.co.kr/,,0220828890,0220828896,291,19920618,12
신비앤텍주,Seen Business and Techonology co ltd,신비앤텍,070480,유병문,E,1615110036545,3128142052,충청남도 아산시 음봉면 산동로 43315 에버테크노주,www.seenbntek.com,,0415806600,0415806616,29271,20000522,12
NH농협손해보험,NongHyup Property  Casualty Insurance Co Ltd,NH농협손해보험,,오병관,E,1101114809369,1048639719,서울특별시 서대문구 충정로 60 KTG 서대문타워,www.nhfire.co.kr,,0237867500,0237867740,65121,20120302,12
주위세아이텍,WISE iTech Co Ltd,위세아이텍,065370,김종현,N,1101110723969,2148121976,경기도 성남시 분당구 판교로 253 이노벨리C동 5층,www.wise.co.kr,,0262461400,0262461415,58221,19900927,12
주식회사 라이프사이언스테크놀로지,Life Science Technology Inc,라이프사이언스테크놀로지,285770,김정환,N,1211110160093,2148812379,서울특별시 강서구 양천로 401 B1207가양동 강서한강자이타워,www.lstgrp.com,,07086208020,,58221,20070703,12
주휴맥스홀딩스,Humax Holdings Co Ltd,휴맥스홀딩스,028080,변대규,K,1101110604200,2158137923,경기도 용인시 처인구 영문로 2,www.humaxdigital.com,,0317766114,0317766089,64992,19890109,12
주식회사 에스바이오메딕스,SBiomedics CoLtd,에스바이오메딕스,,강세일,E,1101112838477,2118756314,서울특별시 성동구 성수이로26길 28 성수동2가 우일벤처타운 2층,,,0222050023,0222050036,21210,20041001,12
오일허브코리아여수주식회사,OilhubKoreaYeosu CoLtd,오일허브코리아여수,,장동수,E,2062110037636,4178136985,전라남도 여수시 망양로 1100,www.okyc.co.kr,,0269594953,0269594977,52104,20081113,12
이케이중공업 주,EK Heavy Industries Co Ltd,이케이중공업,,이 종 열,E,1950110007299,6128127140,경상남도 고성군 동해면 조선특구로 1236,,,0556733010,0556735470,29169,20070528,12
세방주,SEBANG CO LTD,세방,004360,최종일,Y,1801110015932,6178103842,부산광역시 남구 북항로 141,www.global.co.kr,,0516305300,025559165,49301,19650913,12
수자원기술주식회사,WARECO,수자원기술,,김완규,E,1101112159948,2128150572,경기도 성남시 분당구 성남대로925번길 37 야탑동 한승베네피아오피스텔 2층 수자원기술주,www.wareco.co.kr,,0317245339,0317027471,41129,20010201,12
주세우글로벌,SEWOO GLOBAL CO LTD,세우글로벌,013000,안백순,Y,1101110227177,1078107055,인천광역시 남구 염전로261번길 2648,www.sewoo21.co.kr,,0328681100,0328680961,467,19780301,12
주한탑,Hantop Inc,한탑,002680,강신우,K,1801110005834,6178100559,부산 남구 대연3동 5987,www.ynam.co.kr,,051 626 2841,051 626 6141,10612,19590626,12
와이엠씨주,YMC Co Ltd,와이엠씨,155650,이윤용,K,1615110096292,3128197106,충청남도 아산시 둔포면 아산밸리중앙로 15425,www.ymc-inc.com,,0415385200,0415385399,262,20080212,12
한국알콜산업주,KoreaAlcoholIndustrial,한국알콜,017890,지용석강성우김정수주성호,K,1812110003728,6108105494,경기도 용인시 기흥구 탑실로35번길 14 공세동,www.ka.co.kr,,0318818000,0312826859,204,19840727,12
주삼진,Samjin,삼진,032750,김승철,K,1341110005351,1238105888,경기도 안양시 만안구 안양천서로 81 주삼진,www.samjin.com,,031 467 5847,0314493985,264,19760715,12
주한양,hanyang corporation,한양,,채정섭,E,1101110144347,1108114611,인천광역시 남동구 미래로 14 201구월동 일류빌딩,www.hycorp.co.kr,,027218729,027218598,41221,19730419,12
태원물산주,TAEWONMULSAN COLTD,태원물산,001420,남기영,Y,1101110086771,1208165136,서울특별시 강남구 테헤란로86길 14 대치동,www.twms.co.kr,,025554301,025554650,303,19550111,12
동화약품주,DONGWHA PHARMCOLTD,동화약품,000020,박기환,Y,1101110043870,1108100102,서울특별시 중구 후암로 98 19층남대문로5가,www.dong-wha.co.kr,,0220219300,7532347,21210,18970925,12
주에이치케이,HK CO LTD,에이치케이,044780,계명재,K,1201110059410,1398105656,경기도 화성시 양감면 사릅재길 117,www.hankwang.co.kr,,0313502800,0313502992,29221,19900530,12
주LF,LF Corp,LF,093050,구본걸오규식,Y,1101113555187,2118787724,서울특별시 강남구 언주로 870 신사동,www.lfcorp.com,,0234418114,0234446672,14111,20061103,12
㈜에스티오,STO Co Ltd,에스티오,098660,김흥수,K,1101112722761,2068179031,서울특별시 강서구 양천로 583 우림블루나인 염창동 우림블루나인비즈니스센터비동 15층,www.thesto.kr,,0220932500,0220932612,1419,20030222,12
램테크놀러지주,RAM TECHNOLOGY CO LTD,램테크놀러지,171010,길준봉,K,1345110053211,1358149574,경기도 용인시 처인구 양지면 주북로 285,www.ramtech.co.kr,,0313231119,0313230118,20119,20011025,12
주파루,PARU CO LTD,파루,043200,강문식,K,2013110006783,4168113067,전라남도 순천시 서면 선평리 422,www.paru.co.kr,,061 759 5190,061 751 5116,281,19950828,12
퍼시픽바이오주,Pacific Bio Co Ltd,퍼시픽바이오,060900,김병주 신동희공동대표이사,K,1101111384075,2208143198,서울특별시 강남구 테헤란로 439 연당빌딩 3층,www.pacificbio.co.kr,www.pacificbio.co.kr,0269175300,0234455301,192,19970228,12
주일진파워,ILJIN POWER CO LTD,일진파워,094820,이광섭,K,1101110673966,1308142372,울산광역시 울주군 온산읍 산암로 42 주일진에너지,ijeng.com,,0522375330,0522403975,423,19900207,12
바이오플러스주식회사,Bio Plus Co Ltd,바이오플러스,,정현규,E,1101112785355,1018194737,서울특별시 강남구 도곡로 227 역삼동 거봉빌딩 5층,www.ubioplus.co.kr,,07088565537,025211897,27199,20030523,12
하나금융11호기업인수목적주,Hana Financial Eleventh Special Purpose Acquisition Company,하나금융11호스팩,284620,남강욱,K,1101116558469,7848700768,서울특별시 영등포구 의사당대로 82,,,0237713423,0237713619,66199,20171103,12
다스코주,Development Advance Solution Co Ltd,다스코,058730,한상원,Y,2052110005288,4088125446,전라남도 화순군 동면 동농공길 262,www.dasco.kr,http://www.dasco.kr,0613702114,0613702199,25112,19960126,12
주더콘텐츠온,The Contents On Co Ltd,더콘텐츠온,302920,김상윤,N,1101115017614,2118887003,서울특별시 강남구 테헤란로 322 동관 601호 602호 603호 604호 605호역삼동 한신인터밸리24,www.tcokr.com,,0221831930,0221831939,59130,20121206,12
아주아이비투자주,AJU IB INVESTMENT CO LTD,아주IB투자,027360,김지원,K,1101110169874,1168141872,서울특별시 강남구 테헤란로 201 아주빌딩 4 5층,www.ajuib.co.kr,,0234519200,0234529805,649,19740909,12
호전실업 주식회사,Hojeon Limited,호전실업,111110,박용철 박진호,Y,1101110393457,1058164268,서울특별시 마포구 마포대로 19 신화빌딩 11층 12층,www.hojeon.com,,027066613,027105068,14199,19850318,12
주정산애강,JEONGSAN AIKANG COLTD,정산애강,022220,신 진 용,K,1545110001571,3128107981,충청북도 충주시 중앙탑면 기업도시로 422 ,www.akrmt.co.kr,,0415446711,0415446714,22211,19900122,12
세종텔레콤주,Sejong Telecom Inc,세종텔레콤,036630,김형진,K,1341110036992,1238128751,서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터,www.sejongtelecom.net,,0234154935,07079976600,61210,19920609,12
주안랩,AHNLABINC,안랩,053800,권치중,K,1101111138985,2148183536,경기도 성남시 분당구 판교역로 220,www.ahnlab.com,,0317228000,0221866100,58221,19950318,12
이니텍주,INITECH Co Ltd,이니텍,053350,강석모,K,1601110063240,3148119071,서울특별시 구로구 디지털로26길 61 구로동 에이스하이앤드2차11층,www.initech.com,,0264457000,0221403699,58221,19970613,12
주코디엠,CODIM Co LTD,코디엠,224060,문용배,K,1615110031686,3128137108,충청남도 천안시 서북구 백석공단2길 62,www.kodi-m.com,,0416209000,0416209009,29271,19990727,12
주티브로드,Tbroad CoLtd,티브로드,,강신웅,E,2101110013343,4188108013,경기도 수원시 영통구 창룡대로 260 이의동 광교센트럴비즈타워,www.tbroad.com,,07081888015,07081117087,60222,19940219,12
주조흥,CHOHEUNG CORPORATION,조흥,002600,유익제,Y,1101110019334,1138106497,경기도 안산시 단원구 시화로 38 성곡동,www.choheung.co.kr,,0314333883,0236676248,10749,19590211,12
