crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
데브시스터즈주,Devsisters corporation,데브시스터즈,194480,이지훈 김종흔,K,1101113687568,2118797881,서울특별시 강남구 도산대로 327 데브시스터즈주,www.devsisters.com,www.devsisters.com/stock,0221480652,0221480625,58212,20070530,12
주셀트리온제약,Celltrion Pharm Inc,셀트리온제약,068760,서정수,K,1101112112764,2148671641,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약,www.celltrionph.com,,0222163611,0437157095,21210,20001117,12
현대오토에버주,HYUNDAI AUTOEVER CORPORATION,현대오토에버,307950,오일석,Y,1101111935638,1048153190,서울특별시 강남구 영동대로 417 오토웨이타워,www.hyundai-autoever.com,,0262966000,0234743401,582,20000410,12
크로바하이텍주,CLOVER HITECHNOLOGY CO LTD,크로바하이텍,043590,양유승,K,1101110171168,3038107177,충청북도 청주시 흥덕구 월명로55번길 57,www.cloverhitech.com,,024533232,024532498,261,19741023,12
한국투자캐피탈 주식회사,Korea Investment Capital,한국투자캐피탈,,오우택,E,1101115554591,1078833339,서울특별시 영등포구 여의대로 24,www.kicf.co.kr,,0232765010,0232765088,6491,20141103,12
대성창업투자주,Daesung Private Equity Inc,대성창투,027830,김영훈 박근진 각자대표이사,K,1701110031881,5038114448,서울특별시 강남구 역삼로 165 해성빌딩4층,www.daesungpe.com,,025592900,025592940,64209,19870822,12
현대일렉트릭앤에너지시스템주,Hyundai Electric  Energy Systems Co Ltd,현대일렉트릭,267260,정명림,Y,1101116363850,2668600531,서울특별시 종로구 율곡로 75,www.hyundai-elec.com,,027467545,,281,20170403,12
주루트원플러스,Rootoneplus Co Ltd,루트원플러스,046400,조성옥,E,1344110012061,1268133030,경기도 성남시 수정구 복정로 151 401호복정동 단곡빌딩,www.rootoneplus.com,,0317543400,0317574747,26,19980530,12
GS에너지주식회사,GS Energy Corporation,GS에너지,,하영봉,E,1101114765412,2208829313,서울특별시 강남구 논현로 508 GS타워,www.gsenergy.co.kr,,0220050800,0220516262,64992,20120103,12
고려제강주,KISWIRE COLTD,고려제강,002240,이이문 박창희 각자대표,Y,1801110001220,6178100049,부산광역시 수영구 구락로 150,www.kiswire.com,,0517601700,0517577379,2411,19450922,12
주케이씨피드,KC FEED CO LTD,케이씨피드,025880,정한식 김희철각자 대표이사,K,1747110000187,5058100799,경상북도 영천시 금호읍 금호로 320,www.kcfeed.co.kr,,0543326511,0543333457,1080,19700506,12
주아나패스,Anapass Inc,아나패스,123860,이경호,K,1101112663436,1078627134,서울특별시 구로구 디지털로31길 61 신세계아이앤씨빌딩 6층 7층,-,,0269227400,0269227462,2611,20021129,12
영풍정밀주,YOUNG POONG PRECISION CORPORATION,영풍정밀,036560,최창규 이한성각자대표,K,1101110342496,2118115683,서울특별시 강남구 강남대로 542,www.yppc.co.kr,,025193523,025421485,29120,19830120,12
대한광통신주,TAIHAN Fiberoptics CoLTD,대한광통신,010170,박하영,K,1341110003545,1238103459,경기도 안산시 단원구 장자골로 49,¾ø？½,,031 494 1011,0314911555,283,19740902,12
현대자동차주,HYUNDAI MOTOR CO,현대자동차,005380,정몽구 정의선 이원희 하언태각자 대표이사,Y,1101110085450,1018109147,서울특별시 서초구 헌릉로 12,www.hyundai.com,,0234641114,0234648719,30121,19671229,12
주동진쎄미켐,DONGJIN SEMICHEM CO LTD,동진쎄미켐,005290,이부섭 이준혁,K,1201110003848,1378107814,인천광역시 서구 백범로 644,www.dongjin.com,,023259451,023259459,20129,19730710,12
주인콘,INCON Co Ltd,인콘,083640,김동원,K,1101112039934,1138163616,경기도 안양시 동안구 엘에스로91번길 1617 호계동,www.in-con.biz,,0314558600,0314558601,264,20000801,12
주경남은행,Kyongnam Bank Co Ltd,경남은행,192520,황윤철,E,1942110226226,6088604478,경상남도 창원시 마산회원구 3·15대로 642 경남은행본점 주식회사 KNB금융지주,www.knbank.co.kr,,0552908000,0552908199,64121,20140508,12
주서진오토모티브,Seojin Automotive CoLtd,서진오토모티브,122690,이명구,K,1101114264828,1078730882,경기도 시흥시 공단1대로 313,www.secoautomotive.com,,0314961500,0314997761,303,20100119,12
태경산업주,TAEKYUNG INDUSTRIAL COLTD,태경산업,015890,김해련 문희철 각자 대표이사,Y,1348110002080,1248130662,서울특별시 강서구 공항대로 467 4층등촌동,www.taekyung.co.kr,,0312060071,0236617057,20129,19820215,12
주디엠에스,DMS CoLtd,DMS,068790,박용석,K,1346110012687,1258129149,경기도 용인시 기흥구 흥덕중앙로 120 유타워 6층 영덕동,www.dms21.co.kr,,03180311133,0312114990,292,19990708,12
포스코에너지주,POSCO ENERGY Co Ltd,포스코에너지,,윤동준,E,1101111829576,1048148528,서울특별시 강남구 테헤란로 440 서관 16층,www.poscoenergy.com,,0234572213,0234572117,3511,19991216,12
현대모비스주,HYUNDAI MOBIS COLTD,현대모비스,012330,정몽구 정의선 박정국,Y,1101110215536,1018116406,서울 강남구 역삼1동 로담코빌딩 1402,www.mobis.co.kr,,0220185114,0221735223,303,19770701,12
주스튜디오 썸머,STUDIO SUMMER INC,스튜디오썸머,008800,정호열 이재필각자대표이사,K,2011110000276,4118101362,전남 목포시 고하대로 795연산동,www.haengnam.co.kr,,061 280 2000,0612802029,23221,19730514,12
코스모화학주,COSMOCHEMICALCOLTD,코스모화학,005420,함재경,Y,1101110152738,1058133052,서울특별시 서초구 반포대로 43 코스모빌딩 5층,www.cosmochem.co.kr,,0522316700,0522316823,2049,19680212,12
유진기업주,EUGENE Corporation,유진기업,023410,최종성,K,1101110376148,1308122624,경기도 부천시 오정구 석천로 457,www.eugenes.co.kr,,0237043300,0237045729,23322,19840613,12
롯데글로벌로지스주,Lotte Global Logistics CoLTD,롯데글로벌로지스,,박찬복,E,1101110578231,1028123012,서울특별시 중구 통일로 10 남대문로5가 연세세브란스빌딩,https://www.lotteglogis.com,,0221703355,027258745,5299,19880613,12
씨제이대한통운주,CJ Logistics Coporation,CJ대한통운,000120,박근희 박근태 김춘학각자대표,Y,1101110006167,1108105034,서울특별시 중구 세종대로9길 53,www.cjlogistics.com,www.cjlogistics.com,0237820114,027718624,493,19301115,12
엔에이치엔엔터테인먼트주,NHN Entertainment Corporation,NHN엔터테인먼트,181710,정우진,Y,1311110350139,1448115549,경기도 성남시 분당구 대왕판교로645번길 16 플레이뮤지엄,www.nhn.com,,15446859,03180383000,5821,20130801,12
주조이시티,JoyCity Corporation,조이시티,067000,조성원 박영호 각자대표,K,1101111041633,1168154101,경기도 성남시 분당구 분당로 55,www.joycity.com,,0317896500,0317896599,5821,19940530,12
주우리로,WOORIRO CO LTD,우리로,046970,박세철,K,2001110093313,4108148141,광주광역시 광산구 평동산단6번로 10222,www.wooriro.com,,0626028100,0626028115,26410,19981229,12
주메지온,Mezzion Pharma Co Ltd,메지온,140410,박동현,K,1101112615578,2048172221,서울특별시 강남구 테헤란로87길 35 씨엔드에치빌딩 3층,-,,025608000,025636517,70113,20020925,12
경남제약 주식회사,KYUNG NAM PHARMCOLTD,경남제약,053950,김주선,K,1350110085255,1348142258,경상남도 의령군 동동리 15395,www.kyungnampharm.co.kr,,0234905105,0234905129,212,19981229,12
GS칼텍스주,GS Caltex Corporation,GS칼텍스,,허세홍,E,1101110078819,1168119123,서울특별시 강남구 논현로 508 역삼동 GS강남타워,www.gscaltex.co.kr,,20051114,5655131,19210,19670519,12
CJ제일제당주,CJ CHEILJEDANG CORP,CJ제일제당,097950,손경식 신현재 강신호 각자 대표이사,Y,1101113748253,1048609535,서울특별시 중구 동호로 330,www.cj.co.kr,,7268114,027268112,10720,20070904,12
서암기계공업주,SEOAM MACHINERY INDUSTRY CO LTD,서암기계공업,100660,권영호 권영열,K,2042110000784,4108101068,광주광역시 광산구 하남산단8번로 12715 안청동,smiltd.co.kr,,0629605000,0629516735,29142,19780215,12
주이에스브이,ESV Inc,이에스브이,223310,진종필,K,1101114519281,1138645520,경기도 성남시 수정구 복정로 151 401호 복정동 단곡빌딩,www.esv.co.kr,,07078609660,07078609663,58221,20110119,12
주중앙리빙테크,JOONGANG LIVING TECH Co Ltd,중앙리빙테크,051980,정인철,K,1101111686728,1058199490,경기도 안양시 동안구 학의로 282 경기도 안양시 동안구 학의로 282관양동금강펜테리움IT타워 B동 617호,www.jooanglivingtech.com,,07051533200,07051533210,222,19990423,12
주엔케이물산,NK Mulsan Co Ltd,엔케이물산,009810,김성곤,Y,1101110286412,1068130984,서울특별시 광진구 광나루로56길 85 10층구의동 테크노마트21,nk-ms.com,,0260007800,0260003728,467,19740417,12
주세원,Sewon CoLtd,세원,234100,염승섭,K,1348110015885,1258117473,경기도 평택시 산단로64번길 56,www.sewonmfg.co.kr,,0316156710,0316672900,303,19911223,12
일동제약주,IL DONG PHARMACEUTICAL CO LTD,일동제약,249420,윤웅섭,Y,1101116139277,8038800431,서울특별시 서초구 바우뫼로27길 2,www.ildong.com,,025263114,025263045,21210,20160801,12
주랩지노믹스,LabGenomics Co Ltd,랩지노믹스,084650,진승현,K,1345110059821,1358153419,경기도 성남시 분당구 대왕판교로 700 삼평동 6층,www.labgenomics.co.kr,,0316280702,025225097,70113,20020329,12
우리이앤엘주,WOOREE EL COLtd,우리이앤엘,153490,권경환,K,1314110212929,1348648994,경기도 안산시 단원구 성곡로 79,www.wooreeenl.co.kr,,0315993143,0315998044,2612,20080609,12
제일파마홀딩스주,JEIL PHARMA HOLDINGS INC,제일파마홀딩스,002620,한상철,Y,1101110026652,1148101234,서울특별시 서초구 사평대로 343,www.jeilpharm.co.kr,,025497451,025186485,715,19590307,12
주큐브엔터테인먼트,CUBE ENTERTAINMENT INC,큐브엔터,182360,신대남,K,1101115192036,1078799106,서울특별시 성동구 아차산로 83 ,www.cubeent.co.kr,,0234451045,0234451048,59201,20130725,12
주바이오인프라생명과학,BioInfra Life Science Inc,바이오인프라생명과학,,김철우,E,1246110241808,1218142247,서울특별시 종로구 대학로 49 연건동 SGI빌딩 7층,www.bioinfra.co.kr,,0262710102,0264991941,70113,20010130,12
효성화학주,Hyosung Chemical Corporation,효성화학,298000,박준형,Y,1101116770188,1758801164,서울특별시 서초구 반포대로 235,www.hyosungchemical.com,,0221465500,,201,20180604,12
주상아프론테크,SANGA FRONTEC CO LTD,상아프론테크,089980,이상원,K,1201110038209,1228116548,인천광역시 남동구 남동대로369번길 18,www.sftc.co.kr,,0324517700,0324517707,222,19860321,12
주지누스,ZINUS INC,지누스,013890,이윤재,E,1347110002553,1248128792,경기도 성남시 분당구 야탑로81번길 10 8층야탑동 분당아미고타워,www.zinus.co.kr,www.zinus.com,0316221700,0316221701,46800,19790308,12
주포비스티앤씨,Pobis TNC Co Ltd,포비스티앤씨,016670,이장훈 이혁수각자대표이사,K,1101110340979,1068150113,서울특별시 강남구 언주로 726 두산빌딩 11층,www.pobis.co.kr,,0220469375,025649228,467,19821230,12
주이노인스트루먼트,INNO INSTRUMENT INC,이노인스트루먼트,215790,권대환,K,1101115658640,4478700025,인천광역시 연수구 송도미래로 30 송도스마트밸리 E2206,,,027505644,,264,20150306,12
미원홀딩스주,Miwon Holdings CoLtd,미원홀딩스,107590,김정돈 이선복,Y,2101110063190,4028181192,경기도 용인시 수지구 포은대로59번길 20 ,-,,0314799313,0314714334,649,20090202,12
주좋은사람들,GOOD PEOPLE CO LTD,좋은사람들,033340,이종현,K,1101110939326,1058158242,서울특별시 마포구 양화로 162 동교동대아빌딩 주좋은사람들,www.goodpeople.co.kr,,023206600,023346005,14120,19930501,12
주대유위니아,DAYOU WINIA Co Ltd,대유위니아,071460,김혁표,K,1648110015300,3128138164,광주광역시 광산구 하남산단9번로 110 ,www.dayou-winia.com,,0415306114,0234906403,28519,19991006,12
주진매트릭스,GENEMATRIX INC,진매트릭스,109820,김수옥,K,1101112124389,1018165547,경기도 성남시 분당구 대왕판교로 700 삼평동 코리아바이오파크 8층7층,www.genematrix.net,,0316282000,,70113,20001207,12
주해덕파워웨이,Haeduk Powerway Co Ltd,해덕파워웨이,102210,박윤구,K,1801110124923,6098116351,부산광역시 강서구 미음산단로 267 ,www.haedukpw.com,,0518310101,0518310075,31114,19920413,12
에스퓨얼셀주,SFuelcell Co Ltd,에스퓨얼셀,288620,전희권,K,1311110367986,1298686341,경기도 성남시 중원구 둔촌대로 546 유투오코리아빌딩 3층,www.s-fuelcell.com/,,07046134900,07046134999,281,20140228,12
SOil주,SOil Corporation,SOil,010950,Othman AlGhamdi,Y,1101110189955,1168136743,서울특별시 마포구 백범로 192,www.s-oil.com,,0237725151,027824879,19210,19760106,12
효성아이티엑스주,HYOSUNG ITXCOLTD,효성 ITX,094280,남경환,Y,1101111412256,1208173505,서울특별시 영등포구 선유동2로 57 이레빌딩 15층,www.hyosungitx.com,,0221028400,0221634152,759,19970509,12
주중앙에너비스,Joong Ang Enervis CoLtd,중앙에너비스,000440,한상열 한상은 각자 대표이사,K,1101110003428,1068108726,서울특별시 용산구 한남대로 82,www.enervis.co.kr,,07087074500,027939722,46712,19461008,12
삼지전자주,SAMJI ELECTRONICS CO LTD,삼지전자,037460,박두진 주동익,K,1101110300303,1198101883,경기도 화성시 금곡로 6327 삼지전자,www.samjielec.co.kr,,028508031,028508080,2642,19810724,12
