crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주에스씨디,SCD COLTD,에스씨디,042110,오길호,K,1345110005858,1358102166,경기도 용인시 처인구 남사면 형제로17번길 21,www.sscd.co.kr,,031 329 5555,031 333 3374,28519,19870415,12
삼보모터스주,SAMBO MOTORS CO LTD,삼보모터스,053700,이재하,K,1101110545529,2158126391,대구광역시 달서구 성서동로 142,www.sambomotos.co.kr,,0535829230,0535829240,303,19870925,12
애경산업주,Aekyung Industrial Co Ltd,애경산업,018250,채동석 이윤규,Y,1101110398275,1138111573,서울특별시 마포구 양화로 188 ,www.aekyung.co.kr,,027682000,02 8188000,20422,19850425,12
주메디오젠,MEDIOGEN,메디오젠,,백남수,E,1101111999874,2068127265,충청북도 제천시 바이오밸리1로 120 왕암동,www.mediogen.co.kr,,028583018,028583018,10797,20000617,12
선바이오주,SunBio Inc,선바이오,067370,노광,N,1101111424243,2138632344,경기도 군포시 산본로 95,www.sunbio.com,,0314235467,0314235430,21210,19970610,12
주모베이스,MOBASE Co Ltd,모베이스,101330,손병준 김낙순,K,1101111665516,1198130151,경기도 화성시 동탄첨단산업1로 73 영천동,www.mobase.com,,0325294200,0325298558,2642,19990317,12
주슈프리마,Suprema Inc,슈프리마,236200,송봉섭문영수 각자대표,K,1311110433589,4318700369,경기도 성남시 분당구 정자일로 248 16층,www.suprema.co.kr,,0317834505,0317834518,26410,20151231,12
농업회사법인주농우바이오,NONG WOO BIO COLTD,농우바이오,054050,이병각,K,1301110015049,1248116938,경기도 수원시 영통구 센트럴타운로 1148이의동농우바이오,www.nongwoobio.co.kr,,0312134321,0312181119,01123,19900605,12
주하림지주,Harim Holdings Co Ltd,하림지주,003380,김홍국,K,1601110003931,3068103054,전라북도 익산시 중앙로 121 ,www.harimholdings.co.kr,,0220854684,0220854691,64992,19500401,12
주룽투코리아,LONGTU KOREA Inc,룽투코리아,060240,양 성 휘,K,1101110958590,1078149583,서울특별시 금천구 디지털로9길 68 대륭포스트타워 5차 9층,www.longtukorea.com,,0226403530,0226403620,582,19930715,12
삼우엠스 주식회사,SamwooEms co Ltd,삼우엠스,082660,강문현 신봉기 각자대표,K,1760110025872,5138122697,대구광역시 달서구 성서공단북로 7720 크루셜엠스주,www.crucialems.com,,0316227520,0536058519,26422,20010620,12
주앙츠,Antz Co Ltd,앙츠,267810,박창진,N,1101115730810,4048800118,서울특별시 영등포구 양산로 53 양평동3가 월드메르디앙비즈센터 911호,www.iantz.co.kr,,0226779915,0221650141,951,20150522,12
주에코마이스터,ECOMAISTER COLTD,에코마이스터,064510,오상윤,K,1244110001264,1378107056,인천광역시 서구 정서진로 117,www.ecomaister.com/,,0325760501,0325754762,292,19820805,12
엘에스엠트론주,LS Mtron Ltd,엘에스엠트론,,김연수,E,1341110168349,1388147556,경기도 안양시 동안구 엘에스로 127 LS타워 11층,www.lsmtron.co.kr,,0316898288,03180459797,29,20080702,12
하이트진로주,HITE JINRO,하이트진로,000080,김인규,Y,1101110028591,2148100777,서울특별시 강남구 영동대로 714,www.hitejinro.com,,0232190114,0234422683,11122,19540615,12
하이트진로홀딩스주,HITEJINRO HOLDINGS CO LTD,하이트진로홀딩스,000140,김인규,Y,1101110013766,1078100955,서울특별시 강남구 영동대로 714,www.hitejinroholdings.com,,025203112,025203119,64992,19330809,12
주식회사 티이씨씨,TECC CoLtd,티이씨씨,,황병욱,E,1701110447301,5048196443,대구광역시 북구 오봉로 164 대구지식산업센터 4층침산동,www.tecc.co.kr,,0533218751,0533214298,26211,20111228,12
주바이오빌,BIOVILL CoLtd,바이오빌,065940,양수열,K,1801110069806,6218105174,경상남도 양산시 두전길 94,biovill.co.kr,,0553851500,0553867890,20132,19861124,12
주다산,Dasan,다산,,최귀재,E,1101110284896,2078142070,경기도 안산시 단원구 번영2로 72 성곡동,www.globaldasan.com,,0314883581,0324993530,24211,19801209,12
주식회사창원컨트리클럽,changwon country club corporation,창원컨트리클럽,,송부욱,E,1942110050451,6098151834,경상남도 창원시 의창구 대봉로 137,changwoncountryclub.co.kr,,0552884112,0552884331,91121,20011008,12
한화호텔앤드리조트 주,Hanwha Hotels  Resorts COLTD,한화호텔앤드리조트,,문석,E,1101110249709,1018130747,서울특별시 영등포구 63로 50 여의도동 63한화생명빌딩 12층,www.hwhnr.co.kr,,027895183,027895514,55103,19790320,12
주듀켐바이오,DUCHEMBIO COLTD,듀켐바이오,176750,김종우,N,1101112647604,1058650172,서울특별시 서대문구 경기대로 47진양빌딩 4층 동관,www.duchembio.com,,023324868,023324768,21210,20030301,12
주식회사 하나자산신탁,Hana Asset Trust CoLtd,하나자산신탁,,이창희,E,1101111714818,2148634082,서울특별시 강남구 테헤란로 127 15층,www.hanatrust.com,,0232874600,0234520730,64201,19990625,12
주이엔드디,ED Co Ltd,이엔드디,101360,김민용,N,1101113085598,1178151806,충청북도 청주시 흥덕구 직지대로409번길 37 송정동,www.endss.com,,0432688588,0432688488,204,20040916,12
주LG상사,LG INTERNATIONAL CORP,LG상사,001120,윤춘성,Y,1101110004632,1168118686,서울특별시 종로구 새문안로 58 LG광화문빌딩,www.lgicorp.com,,0237731114,37735836,4610,19531126,12
주스타플렉스,STARFLEX CO LTD,스타플렉스,115570,김세권,K,1201110136459,1368119262,충청북도 음성군 삼성면 대성로 417,-,,0438811361,0438814077,2221,19960711,12
가온전선주,GAON CABLE COLTD,가온전선,000500,윤재인,Y,1341110000567,1238100049,경기도 군포시 엘에스로45번길 120,www.gaoncable.com,,0269213921,027116416,28302,19470924,12
주씨엘인터내셔널,CLinternational Co Ltd,씨엘인터내셔널,037340,박광혁,E,1101111299125,2208126447,경기도 성남시 중원구 둔촌대로457번길 27 성남우림라이온스밸리 1차 12층,www.timo.co.kr,,0317777330,0317771138,2642,19960719,12
주슈프리마에이치큐,Suprema HQ Inc,슈프리마에이치큐,094840,이재원,K,1101111960437,1198138018,경기도 성남시 분당구 정자일로 248 파크뷰 16층,www.suprema.co.kr,,0317834505,0317834506,64992,20000504,12
주에코프로비엠,ECOPRO BM COLTD,에코프로비엠,247540,권우석,K,1501110219184,6388600376,충청북도 청주시 청원구 오창읍 2산단로 100 송대리 329,www.ecoprobm.co.kr,,0432407700,0437105399,28202,20160502,12
주SG세계물산,SG CORPORATION,SG세계물산,004060,이의범,Y,1101110048002,1198101073,서울특별시 금천구 디지털로10길 35,www.sgsegye.com,,028505191,028690272,46800,19641120,12
명진홀딩스주,Myungjin HoldingsCorp,명진홀딩스,267060,정상익,N,1101114825810,2118875278,서울특별시 서초구 서초중앙로 41대성빌딩 9층,www.salmonkorea.com,,07075619468,0221550417,102,20120322,12
안국약품주,AHNGOOK PHARMACEUTICAL Co Ltd,안국약품,001540,어준선 어진,K,1101110026420,1188104188,서울 영등포구 대림동 99375,www.ahn-gook.com,,02 32894221,02 847 8869,21210,19590212,12
삼영화학공업주,SAMYOUNG CHEMICAL COLTD,삼영화학공업,003720,이석준,Y,1101110010001,1138106556,서울특별시 종로구 청계천로 35 13층서린동 관정빌딩,www.sycc.co.kr,,0275722913,7572296,2221,19590410,12
주퓨쳐스트림네트웍스,Futurestream Networks Co Ltd,퓨쳐스트림네트웍스,214270,이상석,K,1101115617076,2208895545,서울특별시 강남구 테헤란로98길 8 10층 대치동 KTG 대치타워,없음,,07050209306,025188367,582,20150116,12
주제주항공,JEJUAIR CO LTD,제주항공,089590,이석주,Y,2201110050575,6168150527,제주특별자치도 제주시 신대로 64 3층,www.jejuair.net,www.jejuair.net,07074201986,0226609707,511,20050125,12
세방전지주,SEBANG GLOBAL BATTERY COLTD,세방전지,004490,대표이사 박찬구,Y,1101110202765,2208100490,서울특별시 강남구 선릉로 433,www.gbattery.com,,0234516201,0234516301,28202,19520910,12
주대한바이오링크,DAE HAN BIO LINK CO LTD,대한바이오링크,041500,주재훈,E,1101110935283,3038114080,충청북도 음성군 삼성면 덕호로 277 대야리,www.dhbiolink.co.kr,,0438816161,0438772688,21300,19930415,12
알에스오토메이션주,RS AUTOMATION COLTD,알에스오토메이션,140670,강덕현,K,1345110147171,1428124514,경기도 평택시 진위면 진위산단로 38,www.rsautomation.co.kr,,0316859300,0316859502,262,20091210,12
주삼진엘앤디,SAMJIN LND COMPANY LIMITED,삼진엘앤디,054090,이경재이명종,K,1348110004664,1248134479,경기도 화성시 동탄면 동탄기흥로 6417,samjin.co.kr,,0313792000,0313765830,339,19870106,12
주골프존데카,GolfzonDeca Inc,골프존데카,183410,정주명,N,1101112911992,2148745311,경기도 성남시 분당구 야탑로 98 신도리코빌딩 8층,www.golfbuddy.kr,,16448481,0316297393,27211,20031210,12
흥국화재해상보험주,Heungkuk Fire  Marine Insurance Co Ltd,흥국화재,000540,권중원,Y,1101110016728,1028107837,서울특별시 종로구 새문안로 68,www.insurance.co.kr,,0220026000,05048003731,65121,19480315,12
주엘리비젼,Elivision Co Ltd,엘리비젼,276240,안덕근,N,1201110336596,1218165390,인천광역시 남동구 논현고잔로 109번길 105 비동 202호고잔동,www.elivision.com/,,0325763050,0322358686,26519,20040127,12
주메디젠휴먼케어,Medizen Humancare Inc Co Ltd,메디젠휴먼케어,236340,신동직,N,1101114922286,1208785788,서울특별시 강남구 테헤란로 223 큰길타워빌딩 20층,www.medizencare.com,,025559808,025559805,70113,20120720,12
주안지오랩,AngioLab Inc,안지오랩,251280,김민영,N,1601110082795,3148126271,대전광역시 유성구 테크노3로 65,www.angiolab.co.kr,,0428675785,0428675787,70113,19990615,12
주래몽래인,RaemongRaeinCoLtd,래몽래인,200350,김동래,N,1101113629841,1148657714,서울특별시 강남구 언주로 729 12층논현동 마스터스729빌딩,www.raemongraein.co.kr,,027619978,027619976,591,20070302,12
주오디텍,ODTech,오디텍,080520,박병근,K,2149110013103,4038120067,전라북도 완주군 봉동읍 완주산단5로 87,www.od-tech.com,,0632637626,0632627624,2612,19991206,12
주볼빅,VOLVIK INC,볼빅,206950,문경안,N,1545110040511,3038153007,충청북도 음성군 대소면 대금로 628,www.volvik.co.kr,,024245211,024245215,333,20081201,12
한국전력공사주,KOREA ELECTRIC POWER CORPORATION,한국전력공사,015760,김종갑,Y,1146710001456,1208200052,전라남도 나주시 전력로 55 ,www.kepco.co.kr,,0613453114,0234564298,3511,19610701,12
주에스티아이,Systems Technology Incorporated,에스티아이,039440,서인수 이우석 각자대표,K,1346110009460,1258123112,경기도 안성시 공도읍 봉기길 1,www.stinc.co.kr,,0316534380,0234014847,29271,19970710,12
주켐트로스,Chemtros Co Ltd,켐트로스,220260,이동훈,K,1101115723120,8388800039,경기도 안산시 단원구 능안로 7 ,chemtros.com,,0314910653,0314910881,204,20150514,12
동원수산주,DONGWON FISHERIES COLTD,동원수산,030720,단독대표이사 사장 왕기철,Y,1101110046204,2208109792,서울특별시 강남구 테헤란로8길 8 동주빌딩 6층,www.dongwonfish.co.kr,,025288000,025641300,03111,19700505,12
주식회사 하나은행,KEB Hana Bank,하나은행,004940,지성규,E,1101110672538,2028114695,서울특별시 중구 을지로 35 을지로1가 하나은행,www.kebhana.com,,0215991111,027744543,64121,19670130,12
한일단조공업주,HanilForgingIndustrial,한일단조,024740,권병호,K,1243110019293,2038151830,경상남도 창원시 성산구 성주로97번길 42 한일단조공업주 경리팀,www.hifg.co.kr,,0552823201,0552847023,303,19660516,12
주레온,LEON,레온,,장병익,E,1341110203864,1388166418,경기도 안산시 단원구 별망로 572 원시동,leon-hq.com,,0314343412,0314948355,2622,20110326,12
주케어랩스,Carelabs CoLtd,케어랩스,263700,김동수 박경득,K,1201110607278,2208836643,서울특별시 강남구 역삼로3길 13 케어랩스타워 9층,carelabs.co.kr,,0269292340,0269292341,58222,20120410,12
이화산업주,RIFA CO LTD,이화산업,000760,홍성우,Y,1101110018138,1078113542,서울특별시 영등포구 선유동2로 70 당산동 5가,www.rifa.co.kr,,0220075555,26362230,46731,19500329,12
주대유,DAEYU CO LTD,대유,290380,권성한,K,1748110000309,5158100326,서울특별시 강남구 학동로77길 26 청담동 대유빌딩,www.dae-yu.co.kr,,025566293,025428055,2031,19770406,12
주바른손이앤에이,Barunson Entertainment  Arts Corporation,바른손이앤에이,035620,문양권 곽신애각자대표,K,1101111354961,2208141526,서울특별시 강남구 봉은사로 509 수당빌딩 4층,www.barunsongames.com,,07076091404,0234442878,5821,19961220,12
롯데오토리스 주식회사,Lotte auto lease coltd,롯데오토리스,,구자갑,E,1341110213433,1388171361,경기도 안양시 동안구 전파로 88 호계동 신원비젼타워,www.lotte-autolease.net,,18998700,0221419054,64,20111201,12
주씨알푸드,Ssial Food Inc,씨알푸드,236030,이상범,N,1512110018814,3048119657,충청북도 제천시 바이오밸리1로 85,www.crfood.co.kr,,0436454100,0264553648,10619,20070919,12
해성옵틱스주,Haesung Optics CoLtd,해성옵틱스,076610,이을성 이재선각자대표이사,K,1348110069163,1248194098,경기도 화성시 봉담읍 효행로184번길 66,www.hso.co.kr,,0312921555,0312921558,273,20020325,12
신화실업주,SHINHWA SILUP COLTD,신화실업,001770,신종호,Y,1101110028632,1348129352,경기도 안산시 단원구 번영2로 31 성곡동시화4다706,www.shinhwatp.com,,0314999922,0314999920,24199,19560601,12
주하이트론씨스템즈,HITRON SYSTEMS INC,하이트론씨스템즈,019490,최영덕,Y,1243110017841,3128106094,경기도 안성시 삼죽면 서동대로 595385,www.hitron.co.kr,,0316709100,0316709099,265,19861110,12
흥아해운주,HEUNGA SHIPPING COLTD,흥아해운,003280,이윤재,Y,1101110515275,1208162522,서울특별시 송파구 새말로5길 21 흥아해운 빌딩,www.heung-a.co.kr,,0234493000,34493185,50112,19611208,12
주이엔에프테크놀로지,ENF Technology Co Ltd,이엔에프테크놀로지,102710,지용석 정진배,K,1101111957195,2118697360,경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩,www.enftech.com/,,0318818200,0312826855,2049,20000501,12
주네오슈테른테크놀로지,HIGH GAIN TELECOM COLTD,네오슈테른테크놀로지,,김영권,E,1350110036141,1338123447,경기도 안산시 단원구 원시로 2395 원시동 범창산업주,www.hgtel.co.kr,,0314948310,07042755040,2642,19920214,12
주디알젬,DRGEM CORPORATION,디알젬,263690,박정병,K,1101112863789,2208671516,경기도 광명시 하안로 60 광명테크노파크 E동 7층 ,www.drgem.co.kr,,028698566,028698567,27111,20030925,12
