crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
아이케이세미콘주,IK Semicon Co Ltd,아이케이세미콘,149010,윤경덕,N,1101112016635,1138162903,서울특별시 마포구 성암로 179 8층 상암동한샘상암,www.iksemi.com,,0231537090,0231527090,2611,20000704,12
주아이택스넷,itaxnet,아이택스넷,,유수형,E,1101113970997,1148669490,강원도 춘천시 남산면 버들1길 130 수동리,,www.itaxnet.co.kr,0262335400,0262335449,63999,20080918,12
주식회사 씽크풀,THINKPOOL CoLtd,씽크풀,,김동진,E,1101111001570,1168154775,서울특별시 영등포구 국제금융로 70 여의도동미원빌딩 15층,www.thinkpool.com,,0221746300,0221746305,58221,19940111,12
주식회사 서울신문사,THE SEOUL SHINMUN,서울신문사,,고광헌,E,1101110013493,1048124680,서울특별시 중구 세종대로 124,www.seoul.co.kr,,20009000,20009539,58121,19380428,12
주화이브라더스코리아,Huayi Brothers Korea Co Ltd,화이브라더스코리아,204630,지승범,K,1101115488493,1078826110,서울특별시 성동구 독서당로39길 3737 302호옥수동 루하우스,www.huayibrothersent.com,www.huayibrothersent.com,0222998089,0222994049,901,20140812,12
삼영전자공업주,SAMYOUNG ELECTRONICS COLTD,삼영전자공업,005680,변동준 김대호 각자 대표이사,Y,1311110000205,1298100372,경기도 성남시 중원구 사기막골로 47 상대원동,www.samyoung.co.kr,,0317436701,0317563030,26291,19680820,12
유아이엘주,UIL CoLtd,유아이엘,049520,이순영,K,1101110320955,1118118357,경기도 파주시 광탄면 보광로 86926,www.e-uil.com,,0319481234,0319487046,2629,19820617,12
부광약품주,BUKWANG PHARMACEUTICAL IND COLTD,부광약품,003000,유희원,Y,1101110030405,1188100450,서울특별시 동작구 대방동1길 47,www.bukwang.co.kr,,028288114,028288059,21210,19601017,12
주넥센,NEXEN CORPORATION,넥센,005720,강병중 강호찬 배중열,Y,1846110000583,6188115827,경상남도 김해시 김해대로 2595,www.nexencorp.co.kr,,0553330771,0553330778,64992,19680910,12
루미마이크로주,LUMIMICROCOLTD,루미마이크로,082800,한재관,K,1358110085019,1248199564,경기도 용인시 처인구 남사면 봉무로 309,www.lumimicro.com,,0312139200,0312107905,2612,20020822,12
천지산업주,CHONJI CORPORATION,천지산업,001490,김태연,E,1101110133027,2208114655,경기도 여주시 가남읍 경충대로 1022 은봉리,www.chunji.co.kr,,0318875838,0318837007,46417,19550621,12
주크린앤사이언스,Clean  Science Co Ltd,크린앤사이언스,045520,곽규범,K,2112110000553,4048100477,서울특별시 강남구 삼성동 1591 무역회관 9031호,www.cands.co.kr,,02 551 0221,02 551 0225,1712,19791231,12
주엠씨넥스,MCNEX COLTD,엠씨넥스,097520,민동욱,K,1101113136383,1198177345,서울특별시 금천구 디지털로9길 47 가산동 한신IT타워2차 11층,www.mcnex.com,,0220253600,0220253606,26519,20041222,12
포천파워주,Pocheon Power Co Ltd,포천파워,,박중수,E,2844110050771,1278612125,경기도 포천시 창수면 포천로2797번길 17 포천파워주,,,0315403500,0315403501,35113,20080724,12
주연우,YONWOO CO LTD,연우,115960,기중현,K,1201110101890,1378110376,인천광역시 서구 가좌로84번길 13,www.yonwookorea.com,,0325758811,0325780485,22232,19940930,12
삼화왕관주,SAMHWA CROWN  CLOSURE COLTD,삼화왕관,004450,고병헌 고기영각자대표,Y,1341110003462,1388103179,경기도 안산시 단원구 강촌로 140 삼화왕관주,www.samhwa.co.kr,,0314908400,025104429,25991,19650502,12
동원시스템즈주,Dongwon Systems Corporation,동원시스템즈,014820,김영현 이필환 조점근각자대표,Y,1341110011712,1238115163,경기도 성남시 중원구 둔촌대로541번길 46상대원동,www.dongwonsys.co.kr,,025894700,025894760,222,19800510,12
교보7호기업인수목적주,Kyobo 7 Special Purpose Acquisition Company,교보7호스팩,267320,강수현,K,1101116353116,2278700493,서울특별시 영등포구 의사당대로 97 여의도동,,,0237719294,0237719643,66199,20170322,12
주텔라움,TELAUM CO LTD,텔라움,047730,김형엽,E,1243110038730,1308135380,경기도 부천시 원미구 부천로 312 도당동,www.telaum.com,,0322222132,0322222001,2642,19930507,12
청보산업주,CheongboIndustrial,청보산업,013720,안상욱,K,1201110007238,1398116250,인천광역시 남동구 남동대로 208,www.cheongbo.co.kr,,032 816 3550,0328163558,303,19781229,12
에스디엔주,SDN Company Ltd,SDN,099220,최기혁,K,1101111020299,2078141182,경기도 성남시 분당구 대왕판교로644번길 21메디포스트 3층,www.sdn-i.com,,024466691,024466626,4659,19940318,12
주한중엔시에스,HanJung Natural Connectivity SystemcoLtd,한중엔시에스,107640,김환식,N,1701110090291,5058123526,경북 영천시 채신동 영천일반산업단지 9B 1L,www.hjncs.com,,0543375050,0543375053,303,19950831,12
한림오스람임플란트주,HALLIM OSLAM IMPLANT Co Ltd,한림오스람임플란트,,정좌락,E,1101110892938,1388112057,경기도 시흥시 마유로92번길 12 정왕동,www.hallim.com,,0314783160,0314783416,27191,19920929,12
교보8호기업인수목적주,Kyobo 8 Special Purpose Acquisition Company,교보8호스팩,307280,조윤상,K,1101116860442,2058601156,서울특별시 영등포구 의사당대로 97,,,0237719284,,66199,20180903,12
주진바이오텍,GeneBioTechCoLtd,진바이오텍,086060,이찬호,K,1612110007815,3078114821,충청남도 공주시 계룡면 신원사로 166,www.genebiotech.co.kr,,0418539961,0418539960,1080,20000315,12
주케이씨,KC CO LTD,케이씨,029460,고석태 양호근 김현대,Y,1101110703210,1208105593,경기도 안성시 미양면 제2공단2길 39,www.kct.co.kr,http://www.kct.co.kr/ir/main.htm,0316708900,0316707171,27216,19870216,12
한화투자증권주,HANWHA INVESTMENTSECURITIES COLTD,한화투자증권,003530,권희백,Y,1101110003155,1168119031,서울특별시 영등포구 여의대로 56 한화증권빌딩 한화투자증권 주식회사,www.koreastock.co.kr,,0237727000,0237727099,66121,19620719,12
주미성포리테크,MISUNGPOLYTECHCOLTD,미성포리테크,094700,김종달,E,1211110071969,1308164298,경기도 부천시 원미구 부천로 238 주미성포리테크,www.mspt.co.kr,,0326802900,0326802910,2629,19971227,12
케이알투자증권,KR InvestmentSecurities,케이알투자증권,,이인혁,E,1101110616883,1108128172,서울특별시 영등포구 여의나루로 57 여의도동 신송센타빌딩 14층,www.krsec.co.kr,,0221687400,0221687456,66122,19900501,12
엔에이치기업인수목적13호 주식회사,NH SPECIAL PURPOSE ACQUISITION 13 CO LTD,엔에이치스팩13호,310840,강옥구,K,1101116899417,8188601078,서울특별시 영등포구 여의대로 60,,,027505519,,661,20181018,12
대원전선주,DAWON CABLE COLTD,대원전선,006340,서명환,Y,1348110001181,1248105047,충청남도 예산군 고덕면 호음덕령길 92,www.daewoncable.co.kr,,0413393400,0413393406,28302,19691129,12
주렉스필드컨트리클럽,Rexfield Country Club,렉스필드컨트리클럽,,송호정,E,1312110017571,1268171408,경기도 여주시 산북면 광여로 1115 상품리 클럽하우스,www.rexfield.co.kr,,0318808700,0318808719,91121,20030503,12
주안트로젠,ANTEROGEN CO LTD,안트로젠,065660,이성구 김미형각자대표,K,1101111909906,1088121711,서울특별시 금천구 디지털로 130 405호가산동 남성플라자,www.anterogen.com,,0221040391,0221040393,211,20000316,12
주지앤엘,GOLDEN  LUXURY Co Ltd,지앤엘,014590,이성열,E,1101110353659,2078141902,제주특별자치도 제주시 삼무로 67 연동 썬호텔제주,www.jejusunresort.com,,0647418140,0647418378,91249,19791105,12
주식회사 이앤코리아,ENKOREA Co Ltd,이앤코리아,,최정환,E,2101110083693,4028196832,전라북도 전주시 덕진구 반룡로 110 팔복동2가 201호,enkorea.asia,,0638584999,0638584995,2221,20120524,12
주신도리코,SINDOH COLTD,신도리코,029530,우석형 이병백 권오성각자대표,Y,1101110034960,2188100328,서울특별시 성동구 성수이로24길 3 주신도리코,www.sindo.co.kr,,024601114,024643194,263,19600707,12
주파마리서치바이오,PHARMA RESEARCH BIO Co Ltd,파마리서치바이오,217950,정상수,N,1311110242344,1298638951,강원도 강릉시 사임당로 6413 ,www.pr-bio.co.kr,,03180391401,0316224059,70113,20091028,12
주케이티앤지,KTG Corporation,케이티앤지,033780,Baek BokIn,Y,1601110067804,3068130866,대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지,www.ktng.com,,0429395000,0234044670,12000,19870401,12
주파인디앤씨,FINE DNC COLTD,파인디앤씨,049120,홍성천김종찬각자대표,K,1101111667273,1198130184,충청남도 아산시 음봉면 연암산로 169 주파인디엔씨,www.finednc.co.kr,,0314638813,0314638898,26211,19990319,12
주피엔에스커튼월,PNS CURTAINWALL CO LTD,피엔에스커튼월,033220,남형석,E,1942110001438,6098106187,경상남도 창원시 성산구 웅남로 65424,www.pnsal.co.kr,,0552834560,0552844560,24222,19851217,12
팬오션주,Pan Ocean Co Ltd,팬오션,028670,김홍국 추성엽각자 대표이사,Y,1101110004286,1048119101,서울특별시 종로구 종로5길 7 Tower 8 팬오션주,www.panocean.com,www.panocean.com,023165114,023165209,50112,19660528,12
오렌지라이프생명보험주,Orange Life InsuranceLtd,오렌지라이프,079440,정문국,Y,1101110803092,1028128910,서울특별시 중구 세종대로7길 37 순화동 오렌지센터,www.orangelife.co.kr,,0220208382,0222009959,65110,19910909,12
디피씨주,DIGITAL POWER COMMUNICATIONS COLTD,디피씨,026890,도용환,Y,1243110008204,1348107979,경기도 안산시 단원구 산단로19번길 145목내동,www.dpc.co.kr,,0315990100,0314912030,2811,19820624,12
주식회사 인크,YINC Inc,인크,,고범석,E,1101115869825,3868100349,서울특별시 중구 을지로 66 을지로2가 원큐랩,www.yinc.kr,,0262751024,0262751025,63120,20151023,12
주뉴젠팜,NEW GEN PHARM Inc,뉴젠팜,,원용태,E,1101110855720,1128132084,경기도 수원시 권선구 효원로266번길 25 4층권선동우덕빌딩,,,028767777,028766588,21210,19920417,12
주에스에스알,SSR Inc,에스에스알,275630,윤두식 정진석,K,1101114422103,1138642090,서울특별시 구로구 디지털로26길 111 160616071608호 구로동 제이앤케이디지털타워,www.ssrinc.co.kr,,0269590129,0269590130,582,20100827,12
소프트캠프주,SOFTCAMP CO LTD,소프트캠프,210610,배환국,N,1101111735880,1088117861,경기도 성남시 분당구 판교로228번길 17 이랜텍동 3층삼평동 판교세븐벤처밸리2,www.softcamp.co.kr,,0316974500,0234204395,58222,19990715,12
주서린바이오사이언스,SeouLinBioscienceCOLTD,서린바이오,038070,황을문,K,1101110998124,2138604488,경기도 성남시 분당구 삼평동 6941 코리아바이오파크KOREA BIO PARK A동 4층,www.seoulin.co.kr,,0316283000,0316283007,467,19940401,12
주에스디생명공학,SD BIOTECHNOLOGIES CO LTD,에스디생명공학,217480,박설웅,K,1101113971466,2118818506,서울특별시 강서구 공항대로61길 29 C동 301호,sdbiotech.co.kr,,025831846,025871846,20423,20080919,12
주식회사 넥스피안,NEXPIAN,넥스피안,079560,최명훈 강석우,E,1101112332221,1198150730,경기도 안산시 단원구 만해로229번길 19 성곡동,www.nexpian.co.kr,,07077900437,0314927851,2629,20010913,12
주코미코,KoMiCo Ltd,코미코,183300,최용하,K,1346110062393,1258614826,경기도 안성시 모산로 8,www.komico.com,,03180565800,03180565884,29271,20130813,12
주대전시티즌,DAEJEON CITIZEN FOOTBALL CLUB,대전시티즌,,전종구,E,1601110057540,3058126490,대전광역시 유성구 월드컵대로 32 대전월드컵경기장 서관 3층 노은동,www.fcdaejeon.com,,0428242002,0428247048,91191,19961011,12
엔에이치기업인수목적10호주,NH SPECIAL PURPOSE ACQUISITION 10 CO LTD,엔에이치스팩10호,256630,이강수,K,1101116201737,5738700509,서울특별시 영등포구 여의대로 60,,,027505546,,661,20161013,12
메리츠캐피탈주,Meritz Capital Co Ltd,메리츠캐피탈,,권태길,E,1101114823450,1078767865,서울특별시 영등포구 국제금융로2길 11 여의도동 메리츠화재여의도사옥 8층,www.meritzcapital.co.kr,,0263093715,0263093750,6491,20120320,12
엔브이에이치코리아주,NVH KOREA INC,엔브이에이치코리아,067570,곽정용구자겸각자 대표이사,K,1812110003421,6208101350,울산광역시 북구 모듈화산업로 20714엔브이에이치코리아주,www.nvh-korea.co.kr,,0547791822,0547791895,303,19840117,12
주FF,FF COLtd,FF,007700,김창수,Y,1101110126783,2148609977,서울특별시 강남구 언주로 541역삼동외 에프앤에프빌딩,www.fnf.co.kr,,025200001,025971507,14199,19720224,12
주식회사 칸젠,KAN ZEN COLTD,칸젠,,박태규,E,1101115782853,6838800195,서울특별시 관악구 관악로 1 81동 225호신림동 서울대학교,www.kanzen.co.kr,,028753366,028759966,70,20150715,12
금호전기주,KUMHO ELECTRIC COLTD,금호전기,001210,박명구,Y,1101110028541,1058100527,서울특별시 마포구 마포대로4다길 41 마포타워빌딩,www.khe.co.kr,,027074000,027040033,28410,19350525,12
에쓰씨엔지니어링주,SC ENGINEERING CO LTD,에쓰씨엔지니어링,023960,장정호,Y,1101110271497,1168107777,서울특별시 영등포구 국제금융로 52 심팩빌딩 35층,www.sc-eng.com,,0221679090,0221679157,412,19710114,12
주디지틀조선일보,DigitalChosun,디지틀조선,033130,김영수,K,1101111201071,1048137808,서울특별시 중구 세종대로21길 52 태평로1가,www.chosun.com,,0237012821,0237012999,631,19951002,12
주대성엘텍,DAESUNG ELTEC CO LTD,대성엘텍,025440,박상규,K,1101110254344,1198102446,서울 금천구 가산동 6019 번지,www.dseltec.co.kr,,028670061,0221023179,265,19790605,12
애니젠주,ANYGEN COLTD,애니젠,196300,김재일,K,2001110115802,4098153794,광주광역시 북구 첨단과기로 333 광주테크노파크 시험생산동 206호,www.anygen.com,,0627141166,0613951184,21102,20000502,12
주한미글로벌건축사사무소,HanmiGlobal Co Ltd,한미글로벌,053690,윤요현 박서영,Y,1101111283657,2208133593,서울특별시 강남구 테헤란로87길 36 도심공항타워 층,www.hanmiparsons.com,,0234296300,0234296363,72111,19960618,12
주클래시스,CLASSYS Inc,클래시스,214150,정성재,K,1101115618355,1078839288,서울특별시 강남구 테헤란로 240 역삼동 클래시스타워,classys.co.kr,,07051688000,0221842876,271,20150115,12
갤럭시게이트주식회사,GALAXY GATE COLTD,갤럭시게이트,,홍 문 철,E,1101111721178,2148634312,서울특별시 강남구 테헤란로 327 1308호역삼동 빅토리아오피스텔,galaxygate.co.kr,,025013956,025013363,4791,19990624,12
주제낙스,JENAX Inc,제낙스,065620,신이현,K,1846110004684,6228104426,부산광역시 부산진구 동성로 109,jenaxinc.com,,0518046500,0518034400,24123,19910618,12
주유틸렉스,Eutilex CoLtd,유틸렉스,263050,권병세,K,2850110287959,8638600031,서울특별시 금천구 가산디지털1로 25 1401호가산동 대륭테크노타운 17차,www.eutilex.com,,0234027314,0234027399,21102,20150227,12
이엑스티주,Ext Co Ltd,이엑스티,226360,강정식,K,1101115794494,4248100184,서울특별시 금천구 가산디지털1로 165 1401호 1402호 가산동,,,0261140920,0263265570,412,20150728,12
경인전자주,KYUNGIN ELECTRONICS COLTD,경인전자,009140,김성은,Y,1101110150229,1198102373,서울특별시 금천구 가산디지털2로 184 1411호가산동벽산경인디지털밸리2,www.kie.co.kr,,0221132000,028515477,2629,19730806,12
주에이디칩스,Advanced Digital Chips Inc,에이디칩스,054630,김미선,K,1101111261405,1208160709,경기도 안양시 동안구 학의로 282 A동 22층관양동 금강펜테리움IT타워,www.adc.co.kr,,0314637500,0314637518,339,19960416,12
한일사료주,HANIL FEED CoLtd,한일사료,005860,차상협,K,1345110004008,1358105182,경기도 용인시 기흥구 하갈로 127하갈동,www.hanilfeed.com,,031 280 4025,0312813714,1080,19681126,12
한양이엔지주,HANYANG ENG COLTD,한양이엔지,045100,김형육김범상,K,1101110582547,1248137874,경기도 화성시 영통로26번길 72 반월동외2필지,www.hanyangkorea.com,,0316950000,0312040394,721,19880711,12
디에스티주,DST Co Ltd,디에스티,033430,김윤기 양성문각자 대표이사,K,1312110003976,1268118247,경상남도 창원시 마산회원구 봉암공단9길 26 3층,www.korid.co.kr,,0319976181,0319970958,292,19950511,12
디씨엠주,DCM CORP,디씨엠,024090,정연택,Y,1801110071794,6218116744,경상남도 양산시 웅상농공단지길 55,www.dcmcorp.co.kr,,0553669991,0553876010,2419,19870302,12
주피델릭스,Fidelix Co Ltd,피델릭스,032580,안승한,K,1101110717441,1058152326,경기도 성남시 분당구 백현로 93수내동 후너스빌딩 6층,www.fidelix.co.kr,,0317853500,0317853501,2611,19900820,12
신성델타테크주,SHINSUNG DELTA TECH CO LTD,신성델타테크,065350,구자천,K,1942110003096,6098107658,경상남도 창원시 성산구 공단로271번길 39 신성델타테크주,www.ssdelta.co.kr,,0552601000,0552851628,28519,19871109,12
주피제이전자,PJ ELECTRONICS CO LTD,피제이전자,006140,김명욱,K,1101110053465,1308147931,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,www.pjems.co.kr,,032 326 7000,0323267015,27112,19690718,12
미주제강주,MijuSteelMfg,미주제강,002670,윤해관,E,1201110000711,1318108590,경상북도 포항시 남구 철강산단로 204 장흥동,www.mijusteel.co.kr,,0542785355,0542785511,24121,19590518,12
주지코,JICO COLTD,지코,010580,인귀승 신달석,Y,1341110003058,1258106772,충청남도 아산시 도고면 도고면로 4815 주지코,www.jico21.com,,0415297714,0415297880,303,19750411,12
주에이치엘사이언스,HLSCIENCE Co LTD,에이치엘사이언스,239610,이해연,K,1341110077704,1238161032,경기도 화성시 봉담읍 동산재길 36,www.hlscience.com,,0314219903,0314219904,10797,20000928,12
주이지메디컴,EZmedicomcoLtd,이지메디컴,,진재희,E,1101112063818,1018162216,서울특별시 강남구 논현로 805 신사동 유로프라자 2 3F,www.ezmedicom.com,,0230167725,0230167778,467,20000904,12
참좋은여행주,Very Good Tour CoLtd,참좋은여행,094850,이상호,K,1101113624007,2118793420,서울특별시 중구 서소문로 135 서소문동 연호빌딩 10층,verygoodtourcompany.com,,0221884137,0221789549,752,20070220,12
주식회사 에이지,AGE CORPORATION,에이지,,구원수,E,1313110023592,1258124315,경기도 평택시 팽성읍 추팔산단1길 213,http://www.ageng.co.kr,,0316515981,0316515986,2312,19971114,12
주에쎈테크,ESSEN TECH COLTD,에쎈테크,043340,조시영 정재식,K,1201110087834,1398105578,전라북도 군산시 자유무역2길 15 오식도동 군산자유무역표준공장 7동,www.essentech.co.kr,,0634406561,0634402552,29133,19930806,12
미창석유공업주,MICHANG OIL IND COLTD,미창석유공업,003650,유재순,Y,1801110000537,6018108046,부산광역시 영도구 해양로 241 미창석유,www.michang.co.kr,,0514036441,0514036440,19221,19621227,12
주투에버,toever coltd,투에버,,안중현,E,1701110168147,5048132871,대구광역시 동구 동대구로 503 신천동투에버빌딩,www.toever.co.kr,,0537579036,0537579111,4791,20000225,12
주일신레져,Ilshin Leisure Co Ltd,일신레져,,이문영,E,1345110034930,1358132942,경기도 용인시 처인구 이동면 이원로 225 신원컨트리클럽,www.swcc.co.kr,,03180209406,0313343197,91121,19990710,12
