crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
이원다이애그노믹스주,Eone Diagnomics Genome Center Co Ltd,EDGC,245620,이민섭 신상철,K,1201110658289,1318648582,인천광역시 연수구 하모니로 291 4층,www.edgc.com,,0327132140,0327132107,70113,20130506,12
주다이오진,DIOGENE CO LTD,다이오진,271850,임성식,N,1101114141604,1138631424,경기도 성남시 분당구 판교로 255번길 922 302호삼평동 우림더블유시티,www.diogene.co.kr,,0317016488,0317060832,701,20090721,12
리켐주,Lichem Co Ltd,리켐,131100,김우,K,1601110221319,3148187870,충청남도 금산군 추부면 금산로 242316 리켐주,-,www.leechem.net,0428258630,0428258636,20129,20070314,12
신영건설 주식회사,SHINYOUNG ENGINEERINGCONSTRUCTION COLTD,신영건설,,김성환,E,1101110101909,1208109639,경기도 성남시 분당구 탄천상로 164  에이동 2571호구미동 시그마2오피스텔,www.shinyoungenc.com,,0234290419,0234290402,41112,19580902,12
삼영엠텍주,SAMYOUNG MTEK C0 LTD,삼영엠텍,054540,강문식,K,1943110005149,6088127893,경상남도 함안군 칠서면 삼칠로 63135,www.symtek.co.kr,,0555897000,0555860080,2511,19970129,12
주끄렘드라끄렘,CREME DE LA CREME,끄렘드라끄렘,,안유라,E,1101115221611,2618100642,서울특별시 강남구 언주로168길 21 1층 신사동,www.told.co.kr/,,025116693,025116695,15121,20130905,12
대주이엔티주,Daejoo Energy INnovation Technology CoLtd,대주이엔티,114920,황광수,N,1201110051590,1318114530,인천광역시 중구 신포로 4 사동 4층,www.daejooent.co.kr,,07070151323,025410401,2413,19890529,12
삼화페인트공업주,SAMHWA PAINT INDUSTRIAL COLTD,삼화페인트공업,000390,김장연오진수각자대표,Y,1101110014433,1348117477,경기도 안산시 단원구 별망로 178,www.samhwa.com,,03149903946,0314990399,20411,19460409,12
주대구시민프로축구단,Daegu Football Club,대구시민프로축구단,,조광래,E,1701110234386,5028167049,대구광역시 수성구 유니버시아드로 180 대구스타디움내,www.daegufc.co.kr,,0532562003,0537569199,91191,20021016,12
동아화성주,DONGA HWA SUNG COLTD,동아화성,041930,임경식 성락제,K,1801110021509,6228106443,경상남도 김해시 유하로 1549,www.dahs.co.kr,,055313  1800,0553131800,2219,19741118,12
주코디,KODI CoLTD,코디,080530,김종원,K,1301110050847,1248160808,경기도 용인시 기흥구 영덕동 1031,www.kodi-s.com,,0313227788,0313227475,204,19990213,12
주세아베스틸,SEAH BESTEEL CORPORATION,세아베스틸,001430,김철희 박준두,Y,1101110035794,1138106798,서울시 마포구 양화로 45,www.seahbesteel.co.kr,,0269702021,0269702181,2411,19550204,12
주유니온커뮤니티,Union community Co Ltd,유니온커뮤니티,203450,신요식,K,1101111892903,2118691935,서울특별시 송파구 법원로 127 문정대명벨리온 12층,www.unioncomm.co.kr,,0264883127,0264883096,26429,20000229,12
한국캐피탈주,Han Kook Capital Co Ltd,한국캐피탈,023760,이상춘,K,1601110019277,3148115454,대전광역시 서구 둔산서로 81,www.hkcapital.co.kr,,042 480 8032,0234684401,64911,19891122,12
현우산업주,HYUNWOOINDUSTRIALCOLTD,현우산업,092300,문병선,K,1201110140484,1378115371,인천광역시 남구 염전로 181 현우산업,www.hyunwoopcb.com,,0328766105,0328766816,2622,19961008,12
주파이오링크,Piolink Inc,파이오링크,170790,조영철,K,1101112035578,1198141089,서울특별시 금천구 가산디지털2로 98 IT캐슬 1동 401호,www.piolink.com,,0220256900,0220256901,26410,20000726,12
우리기술투자주,Woori Technology Investment Co Ltd,우리기술투자,041190,이정훈,K,1601110058887,3148117637,서울특별시 강남구 테헤란로 522,www.wooricapital.com,,0220083100,0220083123,6491,19961218,12
주하이스틸,HISTEEL CO LTD,하이스틸,071090,엄정근,Y,1101112686024,2018178906,충청남도 당진시 송악읍 부곡공단4길 28252,www.histeel.co.kr,www.histeel.co.kr,0222732140,0222732157,2413,20030101,12
세종머티리얼즈주,Sejong Materials Co Ltd,세종머티리얼즈,135270,성재복,N,1101111956973,1088121915,경기도 안산시 단원구 성곡로 112 성곡동 반월공단 604블럭29롯트,www.sejongmaterials.co.kr,,0314911850,0315081864,242,20000429,12
주초록뱀미디어,CHOROKBAEM MEDIA COLTD,초록뱀,047820,김상헌조형진 각자대표이사,K,1101111549786,2208152270,서울특별시 강남구 언주로148길 19 청호빌딩 4층,www.chorokbaem.com,,0269257000,025450456,59114,19980526,12
주토탈소프트뱅크,TOTAL SOFT BANK LTD,토탈소프트,045340,최장수,K,1801110085076,6018118506,부산광역시 해운대구 반송로513번길 6639석대동,www.tsb.co.kr,,07047331000,0519553001,58221,19890114,12
주위노바,WINNOVA CO Ltd,위노바,039790,이승호,E,1341110046313,1348132798,경기도 평택시 청북면 청북산단로 178,www.winnova.co.kr,,03180944550,03180944549,204,19950518,12
테크밸리 주식회사,techvalley Co Ltd,테크밸리,,김한석,E,1101111404774,2298127370,경기도 성남시 중원구 갈마치로 215 A506상대원동 금강펜테리움IT타워,www.techvalley.co.kr,,0317300825,0317300835,27111,19970501,12
주식회사 조인트리,JOINTREECoLtd,조인트리,,김흥중,E,2001110124598,4088143838,광주광역시 광산구 상무대로 287 소촌동3층,www.jointree.co.kr,,0622302500,0622302508,63991,20001207,12
주인포바인,INFOvine co Ltd,인포바인,115310,권 성 준,K,1101111877103,1068186362,서울특별시 마포구 마포대로 144 태영빌딩 5층,www.infovine.co.kr,,0237753366,027181610,61299,20000214,12
주마이다스아이티,MIDAS IT,마이다스아이티,,이형우,E,1311110052834,1298136924,경기도 성남시 분당구 판교로228번길 17,www.midasit.com,http://www.midasit.com,0317892098,0317892110,58221,20000901,12
세기상사주,THE CENTURY COLTD,세기상사,002420,김정희,Y,1101110015853,2018148800,서울특별시 중구 퇴계로 212,daehancinema.com,,0233933500,0222733040,59141,19580821,12
주대백저축은행,DEBEC SAVINGS BANK,대백저축은행,026970,권호원,E,1701110004044,5018100711,대구광역시 수성구 달구벌대로 23821 범어동 대백저축은행,www.debecbank.co.kr,,0537423301,0537422072,64131,19701222,06
주파워풀엑스,Power Fulx Co Ltd,파워풀엑스,266870,박인철,N,1101115569079,2618121313,서울특별시 강남구 논현로 641 논현동대우아이빌 힐타운 2층,www.flexpower.co.kr,,025008088,025412759,46443,20141120,12
주이엠티,Energy Material Technology Co Ltd,이엠티,232530,유상열,N,1351110097612,1238621409,충청북도 충주시 대소원면 첨단산업3로 851,www.emtcorp.com,,07071660203,0234464213,28202,20100223,12
삼강엠앤티주,SAMKANGMTCoLtd,삼강엠앤티,100090,송무석,K,1913110003485,6158106111,경상남도 고성군 동해면 내산리 15913,www.sam-kang.com/,,0553917020,0556737108,2413,19961101,12
유안타제3호기업인수목적 주식회사,Yuanta 3 SPECIAL PURPOSE ACQUISITION CO LTD,유안타제3호스팩,287410,김종환,K,1101116585826,4248700852,서울특별시 중구 을지로 76,,,0237703518,,66199,20171201,12
주식회사 유투바이오,U2BIO COLTD,유투바이오,221800,김진태,N,1101114022325,1138626732,서울특별시 송파구 거마로 65 마천동,www.u2bio.co.kr,,15771338,029410482,72911,20090102,12
주아이패밀리에스씨,iweddingNetworks,아이패밀리에스씨,,김태욱김성현,E,1101111892333,1208600633,서울특별시 강남구 논현로150길 7,www.iwedding.co.kr,,025404112,025406939,6399,20000229,12
주식회사 조인트리,JOINTREECoLtd,조인트리,,김흥중,E,2001110124598,4088143838,광주광역시 광산구 상무대로 287 소촌동3층,www.jointree.co.kr,,0622302500,0622302508,63991,20001207,12
주식회사 지엔티파마,GNT PHARMA,지엔티파마,,곽 병주,E,1101111531303,1248158170,경기도 용인시 기흥구 용구대로1855번길 23 GNT BD하갈동,gntpharma.com,http://gntpharma.com,03180059910,03180059917,70113,19980403,12
주와이오엠,YOPTICS MANUFACTURE Co Ltd,와이오엠,066430,염현규 김태국각자 대표이사,K,1101111631476,1208186413,부산광역시 강서구 생곡산단1로24번길 51 생곡동,www.yopticsm.com,www.yopticsm.com,0519727175,0519727176,467,19990111,12
주한국큐빅,CUBIC KOREA INC,한국큐빅,021650,오봉균,K,1350110031042,1348100374,경기도 안산시 단원구 살막길 39,www.cubic.co.kr,,0314915325,0314915327,2229,19890513,12
연이정보통신주,YOUNYIInformationCommunication,연이정보통신,090740,이종전,K,1615110057153,3128161684,충청남도 천안시 서북구 직산읍 4산단6길 77,www.younyi.co.kr,,0416201500,0426201599,26224,20030401,12
주파인텍,FINETEK CO LTD,파인텍,131760,강원일,K,2850110151881,1288635081,경기도 고양시 일산동구 일산로 138,www.ifinetek.com/,,0319009700,0319077300,26211,20081119,12
주에스알바이오텍,SR biotek Inc,에스알바이오텍,270210,송병호,N,1311110188085,1298609534,경기도 성남시 중원구 둔촌대로 484 시콕스타워 B101호,srbiotek.com/,,0317263134,0317332145,20423,20070514,12
주선광,SUN KWANG CoLtd,선광,003100,심충식이도희공동대표,K,1201110000034,1218101455,인천 중구 항동 342,www.sun-kwang.co.kr,,032 8806562,032 880 6570,52942,19610125,12
주유니드,UNID COLTD,유니드,014830,이화영 정의승2인 각자 대표이사,Y,1101110275069,1048124846,서울특별시 중구 을지로5길 19,www.unid.co.kr,,0237099500,027747591,20129,19800510,12
광전자주,AUK CORP,광전자,017900,이석렬,Y,2149110002560,4038102808,전라북도 익산시 약촌로8길 628 어양동,www.auk.co.kr,,0638391111,0638392004,2612,19840731,12
주시스웍,SYSWORK CO LTD,시스웍,269620,김형철,K,1601110176572,3058170225,대전광역시 유성구 테크노7로 3213용산동,www.syswork.co.kr,,0429324850,0429324853,272,20040716,12
주브리지텍,BRIDGETECCorp,브리지텍,064480,이상호,K,1101111143950,1168153835,서울특별시 영등포구 국제금융로2길 32 여의도파이낸스타워 1718층,www.bridgetec.co.kr,,0234304114,025649980,58221,19950331,12
에이치엘비주,HLB INC,에이치엘비,028300,김하용 김성철 각자대표,K,1701110021600,5148113250,울산광역시 울주군 온산읍 당월로 21653,www.hlbkorea.com,,0234534414,0234531976,31112,19851018,12
주파세코,PASECO COLTD,파세코,037070,유일한,K,1301110026228,1348105608,경기도 안산시 단원구 원시로 248,www.paseco.co.kr,,031 491 4032,031 491 9761,28519,19860801,12
청광종합건설주,CHUNGKWANG CONSTRUCTION CO LtD,청광종건,140290,허숭,N,1101113564401,2148799122,서울특별시 강남구 언주로 550,www.chungkwang.co.kr,,0234616393,0234616396,412,20061120,12
STX엔진주,STX Engine CoLtd,STX엔진,077970,송종근,Y,1942110066763,6098162781,경상남도 창원시 성산구 공단로474번길 36,www.stxengine.co.kr,,,0552800594,29111,20040401,12
주자연과환경,NatureandEnvironmentCoLtd,자연과환경,043910,이병용,K,1101111727853,2158178735,충청남도 공주시 우성면 보흥1길 11628,www.e-nne.co.kr,,0418523355,025579951,3900,19990705,12
주식회사 휴럼,Hurum Co Ltd,휴럼,284420,김진석,N,1101113295022,1088172108,서울특별시 금천구 가산디지털2로 115 416호 가산동 대륭테크노타운 3차,hurum.co.kr,,0232813688,0260046288,107,20050826,12
주카스,Cas,카스,016920,김태인,K,1115110005269,1278108271,경기도 양주시 광적면 그루고개로 262,www.cas.co.kr,,0222253526,024770533,465,19830419,12
알보젠코리아주,ALVOGEN KOREA COLTD,알보젠코리아,002250,이준수,Y,1101110033673,2158121950,서울특별시 영등포구 국제금융로10 13층여의도동 서울국제금융센터 투 아이에프씨동,www.Alvogenkorea.com,,0220477712,4430589,21210,19580107,12
엘비세미콘주,LB SEMICON CO LTD,엘비세미콘,061970,박노만,K,1311110046291,1298132684,경기도 평택시 청북면 청북산단로 138,www.lbsemicon.com,,0316801600,0316801798,2612,20000210,12
삼영무역주,SAMYUNG TRADING COLTD,삼영무역,002810,이승용,Y,1101110027569,1058155304,서울특별시 마포구 양화로 111,www.samyung.co.kr,,023204114,3383033,46739,19591016,12
미원화학주,MIWON CHEMICALS CO LTD,미원화학,134380,정규식,Y,2301110172244,6108604700,울산광역시 남구 장생포로 247,www.miwonchemicals.com,,0314799200,,20421,20110103,12
주코프라,KOPLA Co LTD,코프라,126600,한상용,K,1350110079381,1338134551,경기도 화성시 장안면 상두원길 142,www.kopla.com,,0314992195,0314992199,20202,19971013,12
라온시큐어주,RaonSecure Co Ltd,라온시큐어,042510,이순형,K,1353110002964,1388116484,서울특별시 강남구 테헤란로 145 역삼동 우신빌딩 11 12 13층,www.raonsecure.com,,025614545,025615343,582,19980416,12
이건산업주,EAGON INDUSTRIAL LTD,이건산업,008250,박승준 이길수,Y,1201110001959,1318106200,인천광역시 남구 염전로 91,www.eagon.com,,0327600800,0327600955,16211,19721207,12
주애큐온저축은행,ACUON SAVINGS BANK,애큐온저축은행,007640,전명현,E,1101110126014,2118138105,서울특별시 강남구 선릉로 514 삼성동 성원빌딩 3층 6층 7층 8층,www.acuonsb.co.kr,,15886161,0234783501,64132,19720203,12
주식회사쎄트렉아이,SatrecInitiativeCoLtd,쎄트렉아이,099320,김이을,K,1601110091283,3148129846,대전광역시 유성구 유성대로1628번길 21 주쎄트렉아이,www.satreci.com,www.satreci.com,0423657500,0423657549,3131,19991229,12
한화에너지주,HANWHA ENERGY CORPORATION,한화에너지,,류두형,E,1101113807223,1048611837,세종특별자치시 한누리대로 499 어진동 세종포스트빌딩,hec.hanwha.co.kr,,0448503421,0448503429,3511,20071218,12
주유쎌,YOUCEL Inc,유쎌,252370,차재영,N,2149110029209,4038151139,전라북도 익산시 함열읍 익산대로78길 265,www.youcel.co.kr,,0638346877,0638346878,20423,20080818,12
주티에스트릴리온,TS Trillion Co Ltd,TS트릴리온,284610,장기영,N,1101113737371,1078694647,서울특별시 영등포구 양평로 96 1층6층8층양평동4가 티에스빌딩,www.talmo.com,,027858296,027858297,20423,20070817,12
주진코스텍,JINCOSTECH COLTD,진코스텍,,김임준,E,1314110243742,1348668063,경기도 시흥시 군자천로237번길 31 2나 604호정왕동,www.jincostech.com,,0314335575,0314019489,20423,20100615,12
주씨에스,CS CORPORATION,CS,065770,최규훈 최규백,K,1101111644809,2158174874,경기도 성남시 분당구 판교로228번길 15 윈스동 10층 삼평동 판교세븐벤처밸리1,www.cs-holdings.co.kr,,0316223200,0316223330,2642,19990203,12
주에스엔피제네틱스,SNP Genetics,에스엔피제네틱스,086460,신형두,N,1101111980584,2018157518,서울특별시 마포구 백범로 35 신수동 서강대학교 티이관 1007호,www.snp-genetics.com,,0232731671,0220264299,70113,20000526,12
주레이언스,RAYENCE COLTD,레이언스,228850,김태우,K,1348110216516,1248713025,경기도 화성시 삼성1로1길 14,www.rayence.com,,03180156277,,27111,20110502,12
주티엘아이,TLIInc,티엘아이,062860,김달수 신윤홍,K,1311110035640,1298126130,경기도 성남시 중원구 양현로 405번길 12 티엘아이빌딩 7층 8층 9층 10층,www.tli.co.kr,,0317846800,0317846989,2611,19981028,12
주로보로보,RoboRobo Co Ltd,로보로보,215100,장창남,K,1101115638741,1078841033,서울특별시 강북구 도봉로54길 6 로보로보빌딩미아동,www.roborobo.co.kr,,029095050,029173511,289,20150209,12
로체시스템즈주,RORZE SYSTEMS CORPORATION,로체시스템즈,071280,박기환,K,1301110045012,1248152574,경기도 용인시 처인구 경안천로 364 로체시스템즈주,www.rorze.co.kr,,0313359100,0313371811,28123,19971028,12
DB생명보험주,DB Life Insurance Co Ltd,DB생명보험,,이태운,E,1101110623606,2028118158,서울특별시 강남구 테헤란로 432 DB금융센터 7층,www.idblife.co.kr,,0230114088,05051290382,65110,19890414,12
나노캠텍주,Nano Chem Tech Inc,나노캠텍,091970,심익호,K,1345110037710,1358135463,경기도 용인시 처인구 남사면 완장천로 4234,www.nanosbiz.com,,0316719466,0316719468,2229,19991223,12
신영해피투모로우제4호기업인수목적주,ShinyoungHappyTomorrow No4 SpecialPurposeAcquisitionCompany,신영스팩4호,307180,손혁,K,1101116859099,8818801236,서울시 영등포구 국제금융로8길 16 5층 여의도동 신영증권빌딩,,,02 20049530,0220049298,661,20180831,12
주코아스,KOAS CO LTD,코아스,071950,노재근,Y,1101110881642,1178109929,서울특별시 영등포구 선유로52길 17,www.ikoas.com,,0226922360,0226924050,320,19920724,12
주지오소프트,geosoft Co LTD,지오소프트,,하인현,E,1101111615206,2138636957,서울특별시 강남구 언주로 819 3층신사동 HB빌딩,www.geosoft.co.kr,,025498211,025498244,58221,19981202,12
