crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주에스엘에스바이오,SLS BIO Co Ltd,에스엘에스바이오,246250,이영태,N,1101113602524,2208741848,경기도 수원시 영통구 창룡대로 260 광교센트럴비즈타워 7층,www.slabs.co.kr,,0312755522,0312839080,729,20070117,12
화일약품주,HWAIL PHARM CO LTD,화일약품,061250,조중명박필준,K,1344110000719,1248127624,경기도 화성시 향남읍 제약공단3길 57,www.hwail.com,,0316283520,025614897,212,19801118,12
주다날,DANAL CO LTD,다날,064260,최병우,K,1101111435810,1138144055,경기도 성남시 분당구 분당로 55 9층서현동 분당퍼스트타워,www.danal.co.kr,,0316971004,0316971460,582,19970704,12
하나금융투자 주식회사,Hana Financial Investment Co Ltd,하나금융투자,,이진국,E,1101110208169,1168105992,서울특별시 영등포구 의사당대로 82,www.hanaw.com,,0237717114,0237717080,66121,19770118,12
주SBS,SEOUL BROADCASTING SYSTEM,SBS,034120,박정훈단독대표,Y,1101110731483,1168139357,서울특별시 양천구 목동서로 161,www.sbs.co.kr,,0220610006,0221134749,60210,19901114,12
부국철강주,Bookook Steel,부국철강,026940,남상규손일호,Y,2001110001407,4108105725,광주광역시 광산구 하남산단9번로 90 안청동,www.bks.co.kr,,0629543806,062 954 3818,2413,19760823,12
주에스티큐브,STCUBE,에스티큐브,052020,정현진,K,1243110025472,1308126197,서울특별시 강남구 영동대로 511 2201삼성동 무역센터 트레이드타워,www.stcube.com,www.stcube.com,025513370,025513374,262,19890816,12
고려개발주,KOREA DEVELOPMENT CORPORATION,고려개발,004200,곽수윤,Y,1101110052037,1068144682,경기도 용인시 수지구 풍덕천로 112 501풍덕천동 하나프라자빌딩,www.kdc.co.kr,,0314209000,0314209051,41221,19650331,12
주이아이디,E InvestmentDevelopment COLTD,이아이디,093230,김원욱,Y,1752110014707,5138127033,경기도 광주시 곤지암읍 경충대로 425 4층,www.eid21.co.kr,,03180278855,025812533,467,20020627,12
주식회사 한솔교육,HANSOL EDUCATION Co Ltd,한솔교육,,변재용,E,1101110793061,1058148593,서울특별시 마포구 월드컵북로 361 26층,www.eduhansol.co.kr,,0220015500,0220015696,85502,19910719,12
유니퀘스트주,UNIQUEST COPORATION,유니퀘스트,077500,앤드류김,Y,1101111216757,1208156132,경기도 성남시 분당구 황새울로 314 서현동유니퀘스트빌딩,www.uniquest.co.kr,,0317089988,0317086598,4659,19951125,12
주한국토지신탁,Korea Real Estate Investment  Trust Co Ltd,한국토지신탁,034830,차정훈최윤성각자대표,Y,1101111258220,1208163986,서울특별시 강남구 테헤란로 309,www.koreit.co.kr,,0234511181, ,642,19960404,12
주쎄노텍,CENOTEC Co Ltd,쎄노텍,222420,이승호 허명구 각자,K,1101115733509,6768600117,경상남도 함안군 대산면 옥렬1길 112 ,www.cenotec.com,,0555849183,0237741339,23993,20150527,12
비에이치아이주식회사,BHI Co LTD,비에이치아이,083650,우종인 조원래 각자 대표이사,K,1943110006262,6158108287,경상남도 함안군 군북면 장백로 122,www.bhi.co.kr,,0555853800,0555853805,29176,19980612,12
주인터로조,INTEROJO CO LTD,인터로조,119610,노시철,K,1313110033856,1258134657,경기도 평택시 산단로15번길 28,interojo.com,,0316114760,0316114765,273,20001025,12
주한국카본,HANKUK CARBON COLTD,한국카본,017960,조문수,Y,1801110054691,6158101585,경상남도 밀양시 부북면 춘화로 85,www.hcarbon.com,,0553508888,027148167,2512,19840917,12
메디키네틱스 주,Medi Kinetics Co Ltd,메디키네틱스,,최선덕,E,1159110054727,1288160678,경기도 평택시 청북읍 한산길 44,www.medicalpig.com,,0316830643,0316832315,27192,20010705,12
주요즈마비엠텍,YOZMA BMTECH COLTD,요즈마비엠텍,,한승무,E,1801110263630,6038135874,경기도 성남시 중원구 사기막골로 137 상대원동 중앙인더스피아5차 1001호,www.yozma-bmtech.com.com,,0317395544,0317395545,27111,19980808,12
주제일기획,Cheil Worldwide Inc,제일기획,030000,유정근,Y,1101110139017,2028145960,서울특별시 용산구 이태원로 222 제일기획,www.cheil.co.kr,,0237802114,0237802462,71310,19730117,12
와이더블유 주식회사,YW COMPANY LIMITED,YW,051390,우병일,K,1311110021699,1298117121,경기도 성남시 분당구 야탑남로 280 801야탑동분당테크노파크씨동,www.ywtc.com,,0317037118,0317036966,468,19960726,12
주크라운해태홀딩스,CROWNHAITAI Holdings COLTD,크라운해태홀딩스,005740,윤석빈,Y,1101110093552,2168100486,서울특별시 용산구 한강대로72길 3,www.crown.co.kr,,027919123,027919119,64992,19680918,12
주하이비젼시스템,HyVISION SYSTEMINC,하이비젼시스템,126700,최 두 원,K,1101114324127,1048627794,경기도 성남시 중원구 둔촌대로 527 ,www.hyvision.co.kr,,0317351573,0317351574,27302,20100408,12
해성디에스주,HAESUNG DS CoLtd,해성디에스,195870,조돈엽,Y,1942110223694,6098618048,경상남도 창원시 성산구 웅남로 726,www.haesungds.com,,07047610000,07047610111,262,20140306,12
에스지에이주,SGA CoLtd,SGA,049470,은유진,K,1101111487267,1098152385,서울특별시 송파구 법원로11길 25 에이동 801호문정동 에이치비지니스파크,www.sgacorp.kr,,07073089319,025761811,582,19971121,12
주딜리,DILLI ILLUSTRATE INC,딜리,131180,최근수,K,1154110011579,1278165587,경기도 동두천시 강변로702번길 30,-,,0318605500,0318605590,26323,19960215,12
주성광벤드,SUNG KWANG BEND CO LTD,성광벤드,014620,안 재 일,K,1801110036425,6038107330,부산광역시 강서구 녹산산단262로 26,www.skbend.com,,0513300200,0513300330,24133,19800223,12
주뉴보텍,NUVOTEC Co Ltd,뉴보텍,060260,황문기,K,1412110004279,2248104616,강원도 원주시 태장공단길 426 뉴보텍주,www.nuvotec.co.kr,,0337346001,024850808,22211,19901101,12
지에스건설주,GS Engineering  Construction Corp,GS건설,006360,허창수 임병용각자 대표이사,Y,1101110002694,1048118121,서울특별시 종로구 종로 33 그랑서울,www.gsconst.co.kr/,,0221541112,0221540807,4111,19691219,12
주크라운제과,CROWN CONFECTIONERY COLTD,크라운제과,264900,장완수,Y,1101116332590,4118700569,서울특별시 용산구 한강대로72길 3남영동,www.crown.co.kr,,027919123,027919119,10713,20170302,12
주시디즈,Sidiz Inc,시디즈,134790,대표이사 손태일,Y,1101114493344,2158748121,경기도 평택시 세교산단로 6720 주시디즈,www.sidiz.com,,0234006339,0234020713,32029,20101216,12
주퍼시스,FURSYS INC,퍼시스,016800,대표이사 이종태 대표이사 배상돈,Y,1101110345630,2158120534,서울특별시 송파구 오금로 311 오금동,www.fursys.co.kr,,0234006386,02 4433814,32029,19830311,12
주한류에이아이센터,Hanryu AI Center CoLtd,한류AI센터,222810,양성우홍성민 각자대표,K,1101115745520,3278600082,서울특별시 성동구 왕십리로 58 포휴 제10층 성수동1가 6563,www.bionicsgene.co.kr,,0234978900,0237719643,582,20150608,12
한국복합물류주,Korea Integrated Freight Terminal COLTD,한국복합물류,,배해봉,E,1101110853576,1238140376,경기도 군포시 번영로 82,www.kift.co.kr,,027000209,2037820793,52913,19920424,12
주인프라웨어,INFRAWAREInc,인프라웨어,041020,곽민철 이해석 이홍구,K,1101111398117,2208143747,서울특별시 금천구 가산디지털1로 19 대륭테크노타운18차 20층,www.infraware.co.kr,,025370538,025350534,58221,19970407,12
주팬젠,Pangen Biotech Inc,팬젠,222110,김영부 윤재승,K,1311110248194,1298642227,경기도 수원시 영통구 신원로 306 2동 4층원천동 영통이노플렉스,www.pangen.com,,0317339165,0317339167,212,20100129,12
휴켐스주,HUCHEMSFINECHEMICALCORPORATION,휴켐스,069260,최금성,Y,1101112611906,2018176228,서울특별시 중구 퇴계로 173 19층,www.huchems.com,,0222620600,0222736014,2049,20020915,12
삼양통상주,SAMYANGTONGSANG LTD,삼양통상,002170,허남각,Y,1101110033433,2208130276,서울특별시 강남구 테헤란로 301역삼동 삼정개발빌딩 6층,www.samyangts.com,,0234533961,0234530756,15110,19571012,12
그린케미칼주,GREEN CHEMICAL COLTD,그린케미칼,083420,양준화,Y,1614110012349,3168103672,충남 서산시 대산읍 독곳리 41113,www.korgc.com,,0416615000,0416615079,20421,20030101,12
주캔서롭,Cancer Rop Co Ltd,캔서롭,180400,이왕준,K,1101112262890,1018171321,서울특별시 금천구 디지털로 173 1003,www.cancerrop.com,,028908700,028908702,729,20010616,12
주인스코비,Inscobee Inc,인스코비,006490,유인수,Y,1101110018592,1198103654,서울특별시 금천구 디지털로9길 47 가산동 한신아이티타워2차3062호,www.inscobee.com,,07075103448,025449641,612,19700727,12
주에스와이제이,SYJ Co Ltd,에스와이제이,251540,김소영,E,1201110703597,1228638794,서울특별시 금천구 가산디지털1로 119 에이동 301호307호가산동 에스케이트윈타워,syj.biz,,07087663228,,141,20140404,12
주성우하이텍,SUNGWOO HITECH CO LTD,성우하이텍,015750,이명근 이문용각자대표,K,1801110042612,6218114445,부산광역시 기장군 정관면 농공길 29 주성우하이텍,www.swhitech.co.kr,,07074775450,0517283516,303,19811228,12
주엔텔스,nTelsCoLtd,엔텔스,069410,심재희,K,1101112029456,2208193121,서울특별시 강남구 학동로 401 15층청담동 금하빌딩,www.ntels.com,,0232181200,0232181299,58221,20000719,12
영진약품주,YUNGJIN PHARM CO LTD,영진약품,003520,이재준,Y,1101110043127,2188100352,서울특별시 송파구 올림픽로35다길 13 국민연금 잠실사옥 23층,www.yungjin.co.kr,,0220418200,0220418201,21210,19620716,12
주큐로컴,CUROCOM CoLtd,큐로컴,040350,조중기,K,1101111407314,2158162801,서울특별시 강남구 테헤란로77길 7 삼성동 동원빌딩 4층,www.curocom.com,,0221413000,0221413097,620,19970424,12
주잇츠한불,IT'S HANBUL CO LTD,잇츠한불,226320,홍동석,Y,1101113394048,2208723971,서울특별시 강남구 학동로 311 주식회사 잇츠한불,www.itshanbul.com,,0234500343,025639107,20423,20060207,12
주식회사알에프세미,RFsemiTechnologiesInc,알에프세미,096610,이진효,K,1601110088660,3148128793,대전광역시 유성구 죽동로 141 ,http://www.rfsemi.co.kr/,,0428239682,0428239684,2612,19991022,12
주식회사 센트롤,SENTROL Inc,센트롤,,최성환,E,1101115127546,1198671384,서울특별시 금천구 벚꽃로 278 1513호가산동 SJ테크노빌,www.sentrol.net,,0233975826,0233975801,25999,20130503,12
주프로스테믹스,PROSTEMICS COLTD,프로스테믹스,203690,박병순 최은욱,K,1101115448520,1148718509,서울특별시 강남구 압구정로14길 22 ,www.prostemics.com,,025452520,025452819,21102,20140625,12
주요즈마비엠텍,YOZMA BMTECH COLTD,요즈마비엠텍,,한승무,E,1801110263630,6038135874,경기도 성남시 중원구 사기막골로 137 상대원동 중앙인더스피아5차 1001호,www.yozma-bmtech.com.com,,0317395544,0317395545,27111,19980808,12
주디이엔티,DETCoLtd,디이엔티,079810,배성민,K,1615110044697,3128150095,충청남도 천안시 동남구 수신면 장산동길 32,www.i-det.com,,0318314300,0415293599,29271,20010801,12
OCI스페셜티주,OCI Specialty COLtd,OCI스페셜티,,김인원,E,1615110108609,3128608587,충청남도 천안시 서북구 직산읍 4산단3로 15,www.ocis.co.kr,,0415800100,0415800109,28111,20090701,12
대신증권주,DAISHIN SECURITIES COLTD,대신증권,003540,나재철,Y,1101110042955,1168109076,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,www.daishin.com,,027692000,7692955,66121,19620727,12
신신제약주,SINSIN PHARMACEUTICAL Co LTD,신신제약,002800,이영수김한기이병기각자대표,K,1101110027353,1188104136,경기도 안산시 단원구 범지기로141번길 90,www.sinsin.com,,0317761111,0317761115,21210,19590909,12
주티씨케이,TOKAI CARBON KOREA CO LTD,티씨케이,064760,쯔지 마사후미 박영순 각자대표,K,1346110007844,1258119772,경기도 안성시 미양면 개정산업단지로 71,www.tck.co.kr,,0316770277,0316770276,23999,19960807,12
더휴컴퍼니,thehue company ltd,더휴컴퍼니,,권성제,E,1101112097130,2208710933,서울특별시 강남구 영동대로 312 6층대치동 디앤티모터스,,,0220060285,0264991572,46413,20050613,12
한국남부발전주식회사,Korea Southern Power Co Ltd,한국남부발전,,신정식,E,1101112207135,1208619165,부산광역시 남구 문현금융로 40 문현동 부산국제금융센터 40 BIFC,www.kospo.co.kr,,07077138143,0262548140,3511,20010402,12
주휴온스,HUONS CO LTD,휴온스,243070,엄기안,K,1311110446029,8638700270,경기도 성남시 분당구 판교로 253 C902,www.huons.com,,028544700,0264550740,21210,20160503,12
주아모레퍼시픽그룹,AMOREPACIFIC Group,아모레퍼시픽그룹,002790,서경배 배동현,Y,1101110026644,1068100011,서울특별시 용산구 한강대로 100 한강로2가,www.apgroup.com,,0260405114,0260406349,64992,19590306,12
코아스템주,CORESTEM Inc,코아스템,166480,김경숙,K,1501110077665,3018173201,경기도 성남시 분당구 판교로255번길 24 삼평동,www.corestem.com,,024973711,0263498666,21210,20031230,12
주제우스,ZEUSCOLTD,제우스,079370,이종우,K,1101110600430,2298105323,경기도 화성시 안녕남로 132 주제우스,www.globalzeus.com,,0313779500,0313773305,29272,19881212,12
GS파워주,GS Power Co Ltd,GS파워,,김응식,E,1341110074744,1238157770,경기도 안양시 동안구 부림로 100,www.gspower.co.kr,,0220054103,0220054110,3511,20000607,12
주서연전자,SEOYON ELECTRONICS CO LTD,서연전자,012860,김상기,K,1301110008961,1348102523,경기도 수원시 권선구 산업로156번길 100 고색동,www.seoyonelec.com,,03151743000,03151743050,303,19780107,12
주서부티엔디,Seobu TD CoLtd,서부TD,006730,승만호,K,1101110256788,1178101927,서울특별시 양천구 신정로 167,,,02 2689 0035,0226890030,468,19790713,12
주포스코,POSCO,포스코,005490,대표이사 회장 최정우 대표이사 사장 장인화,Y,1746110000741,5068100017,경상북도 포항시 남구 동해안로 6261 주 포스코,www.posco.co.kr,,0542200114,05622206000,2411,19680401,12
주세아특수강,SeAH SPECIAL STEEL CO LTD,세아특수강,019440,전주병,Y,1746110005478,5068104497,경상북도 포항시 남구 괴동로 40,www.seahsp.co.kr,,0542854771,0542854095,24122,19861101,12
현대엠엔소프트주,HYUNDAI MNSOFT Inc,현대엠엔소프트,,홍지수,E,1101111620239,2298135114,서울특별시 용산구 원효로 74,www.hyundai-mnsoft.com,,0234838500,0234838600,58221,19981215,12
원풍물산주,WonpungMulsan,원풍물산,008290,이원기이두식,K,1201110001769,1378101974,인천광역시 서구 가좌동 5393,www.wonpung.com,,025690433310,025690434,14111,19721220,12
주마이크로프랜드,Micro Friend Inc,마이크로프랜드,147760,조병호,K,1351110069710,1238198238,서울특별시 노원구 공릉로 232 10층공릉동 서울테크노파크,www.microfriend.co.kr,,029446400,029446403,27212,20040512,12
SK증권주,SK SECURITIES COLTD,SK증권,001510,김 신,Y,1101110037112,1168136307,서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩,www.sks.co.kr,,0237738245,0237738107,66121,19550730,12
주덕성,DCKSUNG COLTD,덕성,004830,이봉근,Y,1341110000096,1238100243,경기도 수원시 영통구 신원로 25,www.duksung21.com,,0312040781,0343 470 _ 2007,22214,19661110,12
교보증권주,KYOBO SECURITIES COLTD,교보증권,030610,김 해 준,Y,1101110018089,1168104407,서울특별시 영등포구 의사당대로 97 교보증권빌딩,www.iprovest.com,,0237719000,0237719135,66121,19491122,12
주디지털대성,Digital Daesung Co Ltd,디지털대성,068930,김희선,K,1101111902835,1148196124,서울특별시 서초구 방배로 181 단우빌딩,www.digitaldaesung.com,,0221048600,025973731,855,20000310,12
주디아이씨,DAEIL Corporation,디아이씨,092200,김정렬,Y,1801110025147,6208110295,울산광역시 울주군 두동면 봉계농공길 8,dicorp.co.kr,,0522550500,0522626344,303,19760803,12
주에이치케이,HK CO LTD,에이치케이,044780,계명재,K,1201110059410,1398105656,경기도 화성시 양감면 사릅재길 117,www.hankwang.co.kr,,0313502800,0313502992,29221,19900530,12
세원셀론텍주,SEWON CELLONTECH CO LTD,세원셀론텍,091090,장정호 유승주,Y,1101113489609,1078680236,서울특별시 영등포구 국제금융로 52 SIMPAC빌딩 35층,sewoncellontech.com,,0221679000,0552613853,251,20060703,12
주에이프로젠,Aprogen Inc,에이프로젠,,김재섭,E,1601110096168,3148132303,경기도 성남시 중원구 둔촌대로 545 상대원동 한라시그마밸리,www.aprogen.com,,03180220521,025751142,70113,20000404,12
성지건설주,SUNGJEE CONSTRUCTION COLTD,성지건설,005980,이용승,E,1101110098940,1058113677,경기도 용인시 수지구 수지로296번길 519,www.sungjee.com,,0312720972,02 32707070,41221,19690201,12
지에스이피에스주,GS EPS COLTD,지에스이피에스,,김응식,E,1650110004621,3118108518,충청남도 당진시 송악읍 부곡공단로 241,www.gseps.com,,0220058526,0220058599,35113,19961009,12
주대창솔루션,DAECHANG SOLUTION COLTD,대창솔루션,096350,김대성,K,1801110028042,6038114879,부산광역시 강서구 화전산단1로 155 화전동,www.dcm.co.kr,,0527117700,0527117800,251,19771026,12
