crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주이마트,EMART Inc,이마트,139480,이갑수,Y,1101114594952,2068650913,서울특별시 성동구 뚝섬로 377,emartcompany.comkomain.do,http://emartcompany.com/ko/investor/governance_01.do,023805678,023809339,471,20110503,12
엘지디스플레이주,LG Display Co Ltd,LG디스플레이,034220,한상범,Y,1101110393134,1208155297,서울특별시 영등포구 여의대로 128 LG트윈타워 동관 12층,www.lgdisplay.com,,0237775114,0237770797,26211,19850228,12
주화승알앤에이,HS R  A COLTD,화승알앤에이,013520,현지호이정두,Y,1845110001252,6218105780,경상남도 양산시 충렬로 61,www.hsrna.com,,05537033314,0553878027,303,19780915,12
주한화건설,HANWHA EC,한화건설,,최광호,E,1101112558405,1048173406,경기도 시흥시 대은로 81 모비딕빌딩 8층 대야동,www.hwenc.com,,0220555258,0220555357,41221,20020702,12
한국전자인증주,KOREA ELECTRONIC CERTIFICATION AUTHORITY,한국전자인증,041460,신홍식,K,1101111665350,2148630830,서울특별시 서초구 서초대로 320 하림인터내셔날빌딩 서초동 하림빌딩7층,www.crosscert.com,,230195500,0220552752,58221,19990326,12
주STX,STX CORPORATION,STX,011810,박상준,Y,1942110000183,6098101917,경상남도 창원시 성산구 중앙대로 105,www.stx.co.kr,,023169600,023169739,46800,19761224,12
주누리플랜,Nuriplan CoLtd,누리플랜,069140,이규홍,K,1101111015779,1368116116,경기도 김포시 대곶면 대곶로202번길 191,www.nuriplan.com,,0319979097,0226794104,25112,19940304,12
우리들휴브레인주,WOORIDUL HUEBRAIN Ltd,우리들휴브레인,118000,신범용,Y,1701110391532,5048184573,경기도 화성시 병점중앙로 156 202호진안동 드림빌딩,-,,21943535,0221861359,4659,20091201,12
주네오셈,Neosem Inc,네오셈,253590,염동현,K,1101116168614,1418600436,경기도 안양시 동안구 시민대로327번길 1226 주식회사 네오셈,www.neosem.com,www.neosem.com,03180910853,03180918850,272,20160905,12
주넷게임즈,NAT GAMES Co Ltd,넷게임즈,225570,박용현,K,1101115781277,1868600123,서울특별시 강남구 남부순환로 2621 5층7층도곡동 서브원강남빌딩,,,027505644,,582,20150714,12
주지투하이소닉,G2HYSONIC Co Ltd,지투하이소닉,106080,김중일,K,1350110111703,1348166610,경기도 안산시 상록구 해안로 705 경기테크노파크 RIT센터 5층,www.hysonic.com,,03180400500,0315004188,2629,20010329,12
보성파워텍주,BOSUNG POWER TECHNOLOGY CO LTD,보성파워텍,006910,임재황,K,1301110007765,1348102237,충청북도 충주시 주덕읍 대창길 70 ,www.bosungpower.co.kr,,031 491 0311,0314915317,2511,19701121,12
주식회사 모헤닉게라지스,MOHENIC GARAGES,모헤닉게라지스,,김태성,E,2849110130713,1418143497,전라남도 영암군 삼호읍 용당로 358 용당리 주모헤닉게라지스,,,0319455514,,30121,20140910,12
주앤디포스,NDFOS CO LTD,앤디포스,238090,김장호,K,1545110045488,3038158943,충청북도 음성군 대소면 한삼로 2247,www.ndfos.com,,07076622121,0438813327,222,20100623,12
주옵티맥,OPTIMECH COLTD,옵티맥,,김충섭,E,1355110129566,1348187444,경기도 화성시 삼성1로3길 27 석우동,,,0313711418,0313711499,26410,20020731,12
주신한은행,SHINHAN BANK,신한은행,000010,진옥동,E,1101110012809,2028102637,서울특별시 중구 세종대로9길 20 태평로2가 신한은행 본점,www.shinhan.com,,027560505,027768194,64121,18970219,12
신한금융투자 주,Shinhan Investment Corp,신한금융투자,008670,김병철,E,1101110143448,1168136684,서울특별시 영등포구 여의대로 70 신한금융투자타워,www.shinhaninvest.com,http://ir.shinhaninvest.com/new_ir/info/info_01_01.jsp,0237721000,027612802,66121,19730402,12
금강공업주,KUMKANG KIND COLTD,금강공업,014280,전장열 이범호 각자 대표이사,Y,1801110034320,6038115882,부산광역시 사하구 다산로 110,www.kumkangkind.com,,0512648881,0512642964,2413,19790808,12
한국서부발전주식회사,Korea Western Power Co Ltd,한국서부발전,,김병숙,E,1101112207177,1208619205,충청남도 태안군 태안읍 중앙로 285 평천리 한국서부발전주본사,www.westernpower.co.kr,,0414001353,0414001208,3511,20010402,12
대한해운주,KOREA LINE CORPORATION,대한해운,005880,김칠봉,Y,1101110008212,1018124624,서울특별시 강서구 마곡중앙8로 78 에스엠알엔디센터,www.korealines.co.kr,,0237010114,7331610,50112,19681212,12
주심텍,SIMMTECH Co Ltd,심텍,222800,최시돈,K,1501110205802,1338800123,충청북도 청주시 흥덕구 산단로 73,www.simmtech.co.kr,,0432699000,0432699048,2622,20150701,12
주프로텍,PROTEC Co Ltd,프로텍,053610,최승환,K,1349110012243,1338134226,경기도 안양시 동안구 시민대로327번길 1114관양동,www.protec21.co.kr,,0314700700,0328229188,29271,19970901,12
아시아나아이디티주,Asiana IDT Inc,아시아나IDT,267850,박세창,Y,1101110801848,1048122547,서울특별시 종로구 우정국로 26 에이동 21층 22층표시층 23층 25층 공평동 센트로폴리스,www.asianaidt.com,,0221958571,0221278350,62021,19910902,12
영흥철강주,YOUNG HEUNG IRON  STEEL CO LTD,영흥철강,012160,한재열 최영민 각자대표이사,Y,1942110000191,6098102065,충청남도 보령시 주교면 관창공단길 50 ,youngwire.com,,0220778522,0220778512,24123,19770420,12
코오롱패션머티리얼주,Kolon Fashion Material Inc,코오롱머티리얼,144620,대표이사 사장 최석순,Y,1353110011139,1388144919,경기도 과천시 코오롱로 11 코오롱타워 본관 8층,www.kolonfm.com,,0236774286,0236773989,2050,20080303,12
삼성에스디에스주,SAMSUNG SDS CO LTD,삼성에스디에스,018260,홍원표,Y,1101110398556,1108128774,서울특별시 송파구 올림픽로35길 125신천동,www.samsungsds.com,,0261553114,0261550257,62021,19850501,12
고려아연주,KOREA ZINC INC,고려아연,010130,최창근 이제중 최윤범,Y,1101110168404,2118111260,서울특별시 강남구 강남대로 542 영풍빌딩,www.koreazinc.co.kr,,025193416,5498245,24213,19740801,12
주에이엔피,AUTOMOBILE  PCB,에이엔피,015260,전운관,Y,1243110006456,1308106245,경기도 부천시 원미구 도약로 300 주에이엔피,anpcb.co.kr,,0326769700,0326751044,2622,19810121,12
흥국생명보험주식회사,Heungkuk Life Insurance Co Ltd,흥국생명보험,,조병익,E,1101110018443,1048118586,서울특별시 종로구 새문안로 68 흥국생명빌딩 7층,www.heungkuklife.co.kr,,15882288,0220027807,65110,19500128,12
큐캐피탈파트너스주,Q Capital Partners Co Ltd,큐캐피탈,016600,황희연,K,1101110339691,2208108089,서울특별시 강남구 테헤란로 30611층역삼동 카이트타워,www.qcapital.co.kr,,025382411,025382415,649,19821217,12
에스케이하이닉스주,SK hynix Inc,SK하이닉스,000660,이석희,Y,1344110001387,1268103725,경기도 이천시 부발읍 경충대로 2091,www.skhynix.com,,0316304114,0316458078,2612,19491015,12
주넵튠,Neptune Company,넵튠,217270,정욱,K,1101115671171,8068800032,경기도 성남시 분당구 성남대로331번길 8 13층정자동 킨스타워,www.neptunegames.co.kr,,0316983498,0316983499,582,20150319,12
주에스비에스콘텐츠허브,SBS Contents Hub CoLtd,SBS콘텐츠허브,046140,김영섭,K,1101111757694,1168176255,서울특별시 마포구 상암산로 82 SBS프리즘타워 15 16층,www.sbscontentshub.co.kr,,0220010631,0220010788,591,19990821,12
주파멥신,PharmAbcine Inc,파멥신,208340,유진산,K,1601110247141,3148600316,대전광역시 유성구 유성대로1689번길 70 KT대덕2연구센터 연구2동 2층,www.pharmabcine.com/,,0428632017,0428632080,212,20080903,12
주인지디스플레이,INZI DISPLAY COMPANY LIMITED,인지디스플레,037330,정구용김용구정혜승,K,1350110036315,1348113942,경기도 안산시 단원구 동산로 88,www.inzidisplay.co.kr,,0413303051,031 491 9773,26211,19920317,12
에스케이텔레시스주,SK Telesys coLtd,에스케이텔레시스,,안승윤,E,1101111405897,2208144203,서울특별시 중구 남대문로10길 9,www.sktelesys.com,,0221291800,0221292089,2642,19970422,12
패션플랫폼주,Fashion Platform CoLtd,패션플랫폼,225590,박원희,K,1101115782473,2328103753,서울특별시 강남구 논현로28길 9 유진빌딩 3층,fashion-platform.co.kr,,025731292,0220049298,141,20150715,12
주스페코,Speco,스페코,013810,김수남,K,1348110001545,1248106497,서울특별시 강남구 학동로 171 삼익빌딩 7층,www.speco.co.kr,,0234983243,02 34623831,29229,19790207,12
주지와이커머스,GY COMMERCE Co Ltd,지와이커머스,111820,최종판,K,1101113582627,1198194650,서울특별시 광진구 광나루로56길 85프라임센터 35층,www.mp1.co.kr,www.cheoum-nc.co.kr,0269509500,0269509610,639,20061219,12
주와이티엔,YTN,YTN,040300,정찬형,K,1101110971873,1028132883,서울특별시 마포구 상암산로 76와이티엔뉴스퀘어,www.ytn.co.kr,,02 3988000,023988069,591,19930914,12
유니슨주,UNISON CO LTD,유니슨,018000,허화도,K,1101110382020,1208130898,경상남도 사천시 사남면 해안산업로 513 ,www.unison.co.kr,,02 528 8777,025536415,29119,19840924,12
주나이벡,NIBEC CO LTD,나이벡,138610,정종평,K,1101112940933,1018602611,충청북도 진천군 이월면 밤디길 116 이월전기전자농공1단지,-,,0435327458,0435371714,21300,20040220,12
동국제강주,DONGKUK STEEL MILL COLTD,동국제강,001230,장세욱 김연극,Y,1101110031338,2028105158,서울특별시 중구 을지로5길 19 페럼타워,www.dongkuk.co.kr,,023171114,023171391,241,19540707,12
동일제강주,DONG IL STEEL MFG CO LTD,동일제강,002690,김익중 김우진 김준년,Y,1101110032005,1138107346,경기도 안성시 미양면 안성맞춤대로 47440,www.dongil-steel.com,,0316771234,,24122,19590713,12
삼아알미늄주,SAMA ALUMINIUM COLTD,삼아알미늄,006110,한남희하상용,Y,1341110002365,1238101882,경기도 평택시 포승읍 평택항로 92 삼아알미늄 주식회사,www.sama-al.com,,0314676800,0314462121,24222,19690625,12
금호산업주,KUMHO INDUSTRIAL COLTD,금호산업,002990,서재환,Y,1101110134877,1048131309,전라남도 나주시 시청길 4,www.kumhoenc.com,,0263030114,0263030750,41112,19721011,12
주나스미디어,Nasmedia Co Ltd,나스미디어,089600,정기호,K,1101111905516,2208180363,서울특별시 강남구 도곡로1길 14 삼일프라자오피스텔45F,www.nasmedia.co.kr,,0221887300,0221887401,71310,20000313,12
주쿠첸,Cuchen Co Ltd,쿠첸,225650,이대희 이재성,K,1101115799816,8028800229,서울특별시 강남구 삼성로 528 부방빌딩,www.cuchen.com,,0220087272,025653343,28511,20150804,12
주메가젠임플란트,MegaGen Implant Co Ltd,메가젠임플란트,,박광범,E,1701110213231,5048143999,대구광역시 달성군 다사읍 세천로7길 45 세천리,www.megagen.co.kr,,0532222820,0532893420,27191,20020103,12
주삼양사,Samyang Corporation,삼양사,145990,박순철 송자량,Y,1101114720945,1018666838,서울특별시 종로구 종로33길 31 삼양사,www.samyangcorp.com,,027407114,027407140,10720,20111103,12
평택에너지서비스 주,Pyeongtaek energy service CoLtd,평택에너지서비스,,정유형,E,1313110082267,1258174737,경기도 평택시 오성면 서동대로 2427177 오성발전소,www.pyeongtaekes.co.kr,,0221213127,0221213699,351,20080515,12
주동방아그로,DONGBANG AGRO CORP,동방아그로,007590,염병만,Y,1101110124969,1128130484,서울특별시 관악구 남부순환로 2028 남현동 동방빌딩,www.dongbangagro.co.kr,,025803600,025233505,2032,19711231,12
주신화콘텍,Shin Hwa Contech CoLtd,신화콘텍,187270,이정진,K,1101112637291,2158633301,경기도 안양시 만안구 일직로94번길 3 석수동,www.sh-ct.co.kr,,0314321527,0314331529,2812,20021023,12
주엘아이에스,LIS Co Ltd,엘아이에스,138690,임태원,K,1351110082861,1238608352,경기도 안양시 동안구 엘에스로116번길 91 호계동,www.ltsolution.com,,07071627205,025529939,29221,20061226,12
주식회사 울트라브이,ULTRA V CoLtd,울트라브이,,권한진,E,1101114781765,2118873299,인천광역시 계양구 계양문화로 54 10층 171호 계산동 대산월드프라자,www.ultrav.co.kr,,025393450,025173438,27199,20120125,12
주식회사 신성이엔지,SHINSUNG EG CoLTD,신성이엔지,011930,이지선 안윤수,Y,1301110008664,1348103352,경기도 성남시 분당구 대왕판교로395번길 8 백현동 4041 신성솔라에너지,www.shinsungeng.com,,0317889500,0317889290,2612,19770120,12
주켐트로닉스,CHEMTRONICSCoLtd,켐트로닉스,089010,김 보 균,K,1311110028116,1298121998,세종특별자치시 전동면 배일길 31,www.chemtronics.co.kr,,0317767690,0317767691,204,19970401,12
DB금융투자주,DB Financial Investment CoLTD,DB금융투자,016610,고원종,Y,1101110339956,1168159557,서울특별시 영등포구 국제금융로8길 32 동부증권빌딩,db-fi.com,,023693000,7801310,66121,19821220,12
에이비온주,ABION Inc,에이비온,203400,신영기,N,1101113660142,2148807712,서울특별시 구로구 디지털로 242915호구로동한화비즈메트로 1차,www.abionbio.com,,0260067610,0226217050,70113,20070416,12
주원림,WONLIM CORPORATION,원림,005820,신성엽,Y,1101110095152,1198101618,서울특별시 서초구 남부순환로 2495 원림빌딩 9층,www.wonlim.co.kr,,025239236,025816543,13300,19681028,12
주삼일,SamIl,삼일,032280,이정식 안인수각자대표,K,1746110001244,5068100754,경상북도 포항시 남구 대송면 송덕로 12515옥명리,www.samil31.co.kr,,054 289 1061,054 286 6321,49309,19751223,12
주유니트론텍,Unitrontech Co Ltd,유니트론텍,142210,남궁선,K,1101111284449,2298100105,서울특별시 강남구 영동대로 638 9층삼성동 삼보빌딩,www.unitrontech.com,,025736800,025663142,46522,19960619,12
주화신테크,HWASHINTECHCOLTD,화신테크,086250,오영훈 백승덕,K,1701110021080,5038108155,대구광역시 달성군 유가면 테크노중앙대로 1 ,www.hstech.co.kr,,0535831171,0535830262,29294,19850506,12
주이더블유케이,EWK Inc,이더블유케이,258610,부태성,K,1101114097518,1098617840,부산광역시 강서구 범방2로 6,www.ewkinc.co.kr/,,0519413511,0519413513,251,20090519,12
주로고스바이오시스템스,Logos Biosystems Inc,로고스바이오,238120,정연철,K,1341110170980,1388149267,경기도 안양시 동안구 시민대로327번길 28 관양동 2층3층,www.logosbio.com,,0314784185,0314784184,273,20081002,12
SK인천석유화학주,SK Incheon Petrochem CoLtd,SK인천석유화학,,최남규,E,1201110666464,1378633904,인천광역시 서구 봉수대로 415 원창동,www.skincheonpetrochem.com,,0325705142,,19210,20130701,12
주드림텍,DREAMTECH COLTD,드림텍,192650,김형민,Y,1615110027883,3128131249,경기도 성남시 분당구 황새울로 314,www.idreamtech.co.kr,,0316201500,0316201599,2629,19980922,12
주엔이능률,NE Neungyule Inc,NE능률,053290,주민홍,K,1101111051137,1058165267,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층,www.neungyule.com,,0220147114,023223095,5811,19940628,12
한전KPS주,KEPCO Plant Service  Engineering Co Ltd,한전KPS,051600,김범년,Y,1101110371148,2038158100,전라남도 나주시 문화로 211 ,www.kps.co.kr,,0613452000,0317104028,423,19840327,12
주하나투어,HANATOUR SERVICE INC,하나투어,039130,박상환 김진국각자대표,Y,1101110981038,1028139440,서울특별시 종로구 인사동5길 41 주하나투어,www.hanatour.com,,0221271000,027359424,75210,19931101,12
주사조오양,OYANG CORPORATION,사조오양,006090,정태식,Y,1101110104820,1048127881,서울특별시 서초구 남부순환로 2159 방배동,www.sajooy.com,,0234706030,027216510,102,19690609,12
주식회사 디엠티,Digital Multimedia Technology CoLtd,디엠티,134580,권영철,K,1101113615121,2208742930,서울특별시 강남구 언주로 726 14층논현동 두산빌딩,www.dmt.kr,,0234004600,0234458782,26421,20070206,12
동일산업주,DONGIL INDUSTRIES COLTD,동일산업,004890,오순택 오승민,Y,1701110002171,5028100015,경상북도 포항시 남구 괴동로 112 장흥동 동일산업주,www.dongil.co.kr,,0542887500,0542852593,24113,19661227,12
주조은저축은행,CHOEUN SAVINGS BANK,조은저축은행,031920,변상문,E,1101110129612,2018114182,서울특별시 강남구 강남대로 574 논현동 전기공사공제조합회관,www.choeunbank.com,,0222600772,0222600788,64132,19720505,12
바다로19호선박투자회사,Badaro No19 Ship Investment Company,바다로19호,155900,이재붕,Y,2201110086223,6168190169,제주특별자치도 제주시 연삼로 473 이도이동산업경제진흥원,,,0232103333,,76190,20110929,12
삼광글라스주,SAMKWANG GLASS CO LTD,삼광글라스,005090,이복영,Y,1101110079817,2148189700,서울특별시 서초구 양재대로 246 2층3층 한국소비자원,www.glasslock.co.kr,,024898000,024898006,23192,19670627,12
하나카드 주식회사,KEB HanaCard Co Ltd,하나카드,,장경훈,E,1101115505354,1048656659,서울특별시 중구 을지로 66 을지로2가 외환은행본점,www.hanacard.co.kr,,0218001111,0263993898,64913,20140901,12
주비에이치,BHCoLtd,비에이치,090460,이경환,K,1350110087483,1228157587,인천광역시 부평구 평천로199번길 25,www.bhe.co.kr,,0325102000,0325148677,2622,19990310,12
주씨브이네트,CVnet CoLtd,씨브이네트,,이성하,E,1101111931686,2208183695,경기도 수원시 영통구 매영로345번길 111 경기방송국 2층,www.cvnet.co.kr,www.cvnet.co.kr,0312181800,0317127636,42322,20000406,12
주에스에너지,SEnergyCOLTD,에스에너지,095910,홍성민,K,1101112149890,2068154253,경기도 성남시 분당구 판교역로241번길 20 삼평동 미래에셋타워 3층,www.s-energy.co.kr,,07043397100,028018788,2811,20010112,12
메리츠종합금융증권주,MERITZ SECURITIES COLTD,메리츠종금증권,008560,최희문,Y,1101110141301,1168122502,서울특별시 영등포구 국제금융로6길 15 여의도동,www.imeritz.com,,027856611,63094559,66121,19730224,12
대한화섬주,DAEHAN SYNTHETIC FIBRER COLTD,대한화섬,003830,김형생,Y,1101110012437,2038143612,서울특별시 중구 동호로 310,www.daehansf.co.kr,,0234060300,0234060428,20501,19631022,12
영보화학주,YOUNGBO CHEMICAL COLTD,영보화학,014440,이영식,Y,1601110012742,3148101120,충청북도 청주시 흥덕구 강내면 서부로 23023,www.youngbo.com,,0428220603,03336598810,2225,19791211,12
주한창,HANCHANG CORPORATION,한창,005110,최 승 환,Y,1801110000602,6078117053,부산광역시 연제구 중앙대로 1052 501호연산동,www.hanchang.co.kr,,028506545,028528181,465,19670710,12
