crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
파주에너지서비스 주식회사,Paju Energy Service Co Ltd,파주에너지서비스,,차태병,E,1101114629501,1018664320,경기도 파주시 파주읍 휴암로 336234 봉암리5444,,,0221213669,,35113,20110621,12
주컴투스,Com2uSCorporation,컴투스,078340,송병준,K,1101111571250,1088116843,서울특별시 금천구 가산디지털1로 131,www.com2us.com,,0262926000,0262926015,5821,19980731,12
주락앤락,LOCKLOCK COLTD,락앤락,115390,김성훈,Y,1648110035647,3128180212,충청남도 아산시 선장면 삽교천로 104 주락앤락,-,,025209539,025209595,22299,20051229,12
주대교홀딩스,DAEKYOHOLDINGS COLtd,대교홀딩스,,강영중,E,1101112231647,1198147050,서울특별시 관악구 보라매로3길 23 봉천동 대교빌딩,www.edaekyo.net,,028290230,8290227,64992,20010501,12
우리조명주,WOOREE LIGHTING COLTD,우리조명,037400,윤철주 박길수 각자대표이사,K,1101110061765,1198107096,경기도 안산시 단원구 성곡로 79,www.wooree.co.kr,,031 492 1012,0314948044,28410,19660118,12
에스케이어드밴스드주식회사,SK Advanced,에스케이어드밴스드,,김철진,E,2301110227982,6108630246,울산광역시 남구 용연로 299 SK Advanced,,,0262008707,,20111,20140912,12
DGB생명보험주식회사,DGB Life Insurance Co Ltd,DGB생명보험,,김경환,E,1801110078443,6048113363,부산광역시 동구 중앙대로361번길 14 수정동,www.dgbfnlife.com,,15884770,0220879358,65110,19880222,12
무림페이퍼주,MOORIM PAPER COLTD,무림페이퍼,009200,김석만,Y,1911110000782,6138100289,경상남도 진주시 남강로 1003 상평동,www.moorim.co.kr,,0557511234,0234432297,1712,19730829,12
주에프앤리퍼블릭,FN REPUBLIC Co Ltd,에프앤리퍼블릭,064090,오창근,K,1243110033334,1308132739,서울특별시 강남구 봉은사로 214 8F역삼동,www.fnrepublic.com,,0323268052,0323270776,468,19910930,12
AK홀딩스주,AK Holdings Inc,AK홀딩스,006840,안재석 채형석,Y,1101110029721,1138110894,서울특별시 마포구 양화로 188 ,www.aekyunggroup.co.kr,,027682923,027682904,64992,19701013,12
서브원,SERVEONE,서브원,,이동열,E,1101116944022,8528601272,서울특별시 강서구 마곡중앙로 150,www.serveone.co.kr,,0269241889,,47911,20181201,12
주오리엔트정공,Orient Precision Industries Inc,오리엔트정공,065500,장재진,K,1812110008083,6208101651,경상북도 구미시 수출대로 91 265공단동,www.orientpi.co.kr,,0317306707,0317306793,303,19870625,12
SK텔레콤주,SK TELECOM COLTD,SK텔레콤,017670,박정호,Y,1101110371346,1048137225,서울특별시 중구 을지로 65 을자로2가,www.sktelecom.com,,0261002114,0261007948,61220,19840420,12
주씨앤에스자산관리,CS ASSET MANAGEMENT CO LTD,씨앤에스자산관리,032040,손병옥,E,1101110266620,1028119575,서울특별시 종로구 사직로 130 적선동적선현대제1빌딩제907호,www.cnsamc.com,,027329676,027333829,759,19800108,12
대한광통신주,TAIHAN Fiberoptics CoLTD,대한광통신,010170,박하영,K,1341110003545,1238103459,경기도 안산시 단원구 장자골로 49,¾ø？½,,031 494 1011,0314911555,283,19740902,12
엘에스전선 아시아 주식회사,LS CABLE  SYSTEM ASIA LTD,LS전선아시아,229640,권영일,Y,1341110411706,8268600105,경기도 안양시 동안구 엘에스로 127호계동 LS타워 3층,www.lscnsasia.co.kr,,0314280288,0314280289,64992,20150515,12
사조씨푸드주,SAJO SEA FOOD COLTD,사조씨푸드,014710,최창욱,Y,1101110271596,1208116542,서울특별시 서대문구 통일로 10739 502충정로2가 사조빌딩,www.sajosf.co.kr,,027216555,027216565,102,19800327,12
주아이에이,iA Inc,아이에이,038880,김동진,K,1101110963341,2118199077,서울특별시 송파구 송파대로22길 523,www.ia-inc.kr,,02 30151300,024004085,262,19930805,12
한국항공우주산업주,KOREA AEROSPACE INDUSTRIES LTD,한국항공우주,047810,Jo Won Kim,Y,1101111827570,1108142397,경상남도 사천시 사남면 공단1로 78 한국항공우주산업,www.koreaaero.com,,0558511000,0558519049,31311,19991001,12
현대제철주,HYUNDAI STEEL COMPANY,현대제철,004020,안동일,Y,1201110001743,1218110385,인천광역시 동구 중봉대로 63,www.hyundai-steel.com,,0327602114,02 2112  9599,2411,19530610,12
주삼양홀딩스,Samyang Holdings Corporation,삼양홀딩스,000070,윤재엽,Y,1101110026181,2088101320,서울특별시 종로구 종로33길 31,www.samyang.com,,027407114,7444005,64992,19241001,12
주한솔홈데코,Hansol HomeDeco coltd,한솔홈데코,025750,이천현,Y,1101110825624,1028137194,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,www.hansolhomedeco.co.kr,,0232843881,0638307197,161,19911227,12
DB손해보험주,DB INSURANCE COLTD,DB손해보험,005830,김정남,Y,1101110095285,2018145593,서울특별시 강남구 테헤란로 432,www.idbins.com,,0215880100,05051810027,65121,19681101,12
주아이티센,ITCEN CO LTD,아이티센,124500,박진국,K,1101113224849,1208681451,서울특별시 서초구 반포대로13 아이티센빌딩,www.itcen.co.kr,,0234978300,025716052,62021,20050510,12
메가스터디주,MegaStudyCoLtd,메가스터디,072870,구우진,K,1101112024026,2148664631,서울특별시 마포구 상암산로 3415층상암동 디지털큐브,corp.megastudy.net,,0263508400,0263508430,581,20000712,12
중소기업은행,INDUSTRIAL BANK OF KOREA,기업은행,024110,Kim Dojin,Y,1101350000903,2028100978,서울특별시 중구 을지로 79 중소기업은행본점,www.kiupbank.co.kr,,027296114,027297105,64121,19610725,12
에스케이 머티리얼즈주,SK Materials Co Ltd,SK머티리얼즈,036490,장용호,K,1901110006971,5128101234,경상북도 영주시 가흥공단로 5933,www.sk-materials.com,,0546308114,027280998,20121,19821110,12
상신이디피주,SANGSINENERGYDISPLAYPRECISIONCOLTD,상신이디피,091580,김일부,K,1348110016007,1248117179,경기도 수원시 영통구 덕영대로1483번길 36,www.ssedp.co.kr,,0312059242,0312050877,28202,19920128,12
현대건설기계주,Hyundai Construction Equipment Co Ltd,현대건설기계,267270,공기영,Y,1101116363868,5288800622,서울특별시 종로구 율곡로 75,www.hyundai-ce.com,,03180066000,,291,20170403,12
