crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주미애부,Miev Co Ltd,미애부,225850,김기수 강동표각자대표,N,1101112869282,2118740485,경기도 성남시 중원구 갈마치로 215 금강펜테리움IT타워 에이동808 상대원동,www.miev.co.kr,,15771401,0317471404,464,20031006,12
주나눔기술,Nanum Technologies co Ltd,나눔기술,,서흥대,E,1101110735667,1078151022,서울특별시 강남구 논현로 626 5층 논현동 엠빌딩,www.nanum.co.kr,,0234853400,0234465050,58222,19901211,12
주포티스,Fortis Inc,포티스,141020,조재훈,K,1311110170264,1298600585,경기도 성남시 분당구 성남대로779번길 17 포티스빌딩 4층,www.fortis.co.kr,,0317091407,0317090266,479,20060901,12
주유씨아이,UCI CoLtd,UCI,038340,김병양,K,2043110000419,4098106684,서울특별시 구로구 디지털로33길 48 604호구로동 대륭포스트타워7차,www.ucigroup.co.kr,,0234386900,0234433051,855,19670407,12
에이프로젠제약주,Aprogen pharmaceuticalsInc,에이프로젠제약,003060,김정출,Y,1101110036396,2188100518,서울특별시 송파구 오금로19길 6 301호방이동 강호빌딩,www.aprogen-pharm.com,,025614011,025614012,21210,19601203,12
주노랑풍선,Yellow Balloon Tour Co Ltd,노랑풍선,104620,김인중,K,1101112307539,1048164440,서울특별시 중구 수표로 31 저동2가 노랑풍선빌딩,www.ybtour.com,,0215442288,0221750612,75210,20010813,12
한온시스템주,Hanon Systems,한온시스템,018880,각자대표집행임원 3인 선임  손정원대표집행임원  너달 쿠추카야대표집행임원  성민석대표집,Y,1347110002206,3068124501,대전광역시 대덕구 신일서로 95,www.hanonsystems.com,,0429306114,0429306129,29172,19860311,12
주쎄미시스코,Semisysco Co Ltd,쎄미시스코,136510,이순종,K,1301110064822,1248177764,경기도 수원시 권선구 산업로 94,www.semisysco.com,,0312373425,0312387642,29272,20001013,12
에스지에이 솔루션즈주,SGA Solutions CoLtd,SGA솔루션즈,184230,최영철,K,1101115221158,1078801818,서울특별시 송파구 법원로11길 25 에이동 901호문정동 에이치비지니스파크,sgasol.kr,,025746856,0264991814,582,20130905,12
주메디프론디비티,Medifron DBT Co Ltd,메디프론,065650,김영호,K,1101111390816,2038123576,서울특별시 강서구 양천로 583 1401염창동 우림블루나인비즈니스센터에이동,medifon.com,,025459277,025459288,465,19970318,12
주상보,SANGBOCoLtd,상보,027580,김상근,K,1243110024177,1368102854,경기도 김포시 통진읍 대서명로 50,www.sangbogroup.com,,0319879900,0319890784,26211,19890401,12
한국선재주,HANKUK STEEL WIRE CO LTD,한국선재,025550,이명호각자대표 이제훈각자대표,K,1801110102359,6068138360,부산광역시 사하구 하신번영로 27 신평동,www.ehansun.co.kr,,0512021991,0512051551,24123,19740705,12
주로보쓰리,Robo3 Co Ltd,로보쓰리,238500,김준형,N,1101112858483,2068184723,서울특별시 강남구 봉은사로18길 85BM빌딩 2층,www.robo3.com,,025449145,,739,20030917,12
주한빛소프트,HANBIT SOFT Inc,한빛소프트,047080,김유라,K,1101111628928,1188119570,서울특별시 금천구 가산디지털1로 186 제이플라츠빌딩3층,www.hanbitsoft.co.kr,,07040508000,0220285352,5821,19990106,12
주금화피에스시,GEUMHWA PSC COLTD,금화피에스시,036190,김경태,K,1101110295778,1208106796,서울특별시 강남구 테헤란로25길 154,www.geumhwa.co.kr,,02 21866220,0221866240,423,19810513,12
주에코솔루션,ECO Solutions Co Ltd,에코솔루션,052510,권혁일,E,1101111523623,1058192202,전라북도 정읍시 북면 3산단4길 93,www.ecosol.co.kr,,18991211,0635362719,2049,19980316,12
주서원,SEOWON COLTD,서원,021050,조시영 조경호,Y,1350110029881,1348101655,경기도 안산시 단원구 산단로67번길 94 목내동 주서원,www.swbrass.co.kr,,0313658700,0314916577,24322,19880907,12
위즈코프주,WIZ CORP Inc,위즈코프,038620,정승환,K,1101111136145,1168136215,서울특별시 강남구 봉은사로 429  8층  삼성동 위즈빌딩,www.wizit.com,,0220070300,0220070333,47711,19950306,12
주케이에스에스 해운,KSS LINE LTD,KSS해운,044450,이대성,Y,1101110377055,1018134423,서울특별시 종로구 인사동길 12 대일빌딩 8층,www.kssline.com,,37022700,027334103,50112,19840627,12
아세아주,ASIA HOLDINGS COLTD,아세아,002030,고규환,Y,1101110030710,2208123120,서울특별시 강남구 논현로 430 아세아타워빌딩 14층,asiaholdings.co.kr,,025276582,5276699,715,19570427,12
주인텔리안테크놀로지스,INTELLIAN TECHNOLOGIES Inc,인텔리안테크,189300,성상엽,K,1101112948086,2118745307,경기도 평택시 진위면 진위산단로 187,www.intelliantech.com,,025112244,025112235,26429,20040205,12
주네추럴에프앤피,Natural FP Corp,네추럴FNP,086220,이 현 직,N,1101110907521,2158131050,충청북도 청원군 오창읍 양청송대길 39송대리,www.naturalfnp.com,,0432111056,024005796,10799,19921214,12
주모헨즈,Mohenz Co Ltd,모헨즈,006920,이기명,K,1101110046197,3128115972,충남 충남시 풍세면 남관리 195,www.imohenz.com,,02 571 3011,02 571 3016,23322,19701124,12
주알루코,ALUKO COLTD,알루코,001780,전병일,Y,1601110002313,3068101212,대전광역시 대덕구 대화로119번길 31,www.dygc.co.kr,,0426058300,0426229967,24222,19560604,12
주텔콘알에프제약,TELCON RF PHARMACEUTICAL Inc,텔콘RF제약,200230,김지훈,K,1345110031382,1358129641,경기도 용인시 기흥구 동탄기흥로 684 ,www.telcon.co.kr,www.telcon.co.kr,0313718502,025158804,26429,19990108,12
동일고무벨트주,DRB Industrial CoLtd,동일고무벨트,163560,문승필,Y,1801110828129,6218197752,부산광역시 금정구 공단동로55번길 28,www.drbworld.com,,0515209114,,2219,20121005,12
주드래곤플라이,Dragonfly GF Co Ltd,드래곤플라이,030350,박철승 박인찬 공동대표이사,K,1101110685309,1188103312,서울특별시 서초구 서초중앙로22길 80 서초동,www.dragonflygame.com,,025229393,07041602130,5821,19900322,12
비플라이소프트주,BFLYSOFT COLTD,비플라이소프트,148780,임경환,N,1401110011243,2218113339,서울특별시 광진구 강변역로 2 6층구의동 광진우체국,www.bflysoft.co.kr,,0234870215,0234870216,58222,19980825,12
조광페인트주,CHOKWANG PAINT COLTD,조광페인트,004910,양성아,Y,1801110007088,6068100205,부산광역시 사상구 삼덕로 5 148,www.chokwangpaint.co.kr,,05130477015,051 3047744,20411,19670116,12
동일철강주,DongilSteel,동일철강,023790,장인화,K,1801110002004,6068106096,부산 북구 학장동 7161,www.dongilsteel.com,,051 316 5341,0517967069,24121,19670712,12
주 DB Inc,DB Inc,DB,012030,문덕식강운식 각자 대표이사,Y,1101110210859,2118119938,서울특별시 강남구 삼성로96길 23 7층,www.dbinc.co.kr,,0221366000,0221366007,62021,19770315,12
아세아시멘트주,ASIA CEMENT COLTD,아세아시멘트,183190,이훈범 강석일각자 대표이사,Y,1101115238096,2208864630,서울 강남구 역삼2동 726 아세아타워빌딩 14층,www.asiacement.co.kr,,025276582,025276699,23311,20131002,12
세하주,seha corporation,세하,027970,이제선,Y,1741110000618,5148103863,대구광역시 달성군 유가면 비슬로96길 97,www.seha.co.kr,,0220568800,0220568859,17123,19840716,12
주식회사 레고켐바이오사이언스,LegoChem Biosciences Inc,레고켐바이오,141080,김용주,K,1601110206866,3148182268,대전광역시 대덕구 문평서로 826문평동,www.legochembio.com,,0428610688,0428610689,70113,20060502,12
한국내화주,KOREA REFRACTORIES COLTD,한국내화,010040,김상배김용민각자대표,Y,1846110000319,6228106900,충청남도 당진시 송산면 무수들길 370,www.fskrc.co.kr,,0413592200,0413592299,2321,19740624,12
주토니모리,TONYMOLY CO LTD,토니모리,214420,배해동,Y,1101113500249,1148653270,서울특별시 서초구 남부순환로 2557 토니모리 빌딩,www.etonymoly.com,,025913191,025931409,20423,20060726,12
주더블유게임즈,DoubleUGames Co Ltd,더블유게임즈,192080,김가람,Y,1101114855924,2148896326,서울특별시 강남구 테헤란로 152 강남파이낸스센터 16층,www.doubleugames.com,,025017219,025632988,5821,20120501,12
주세코닉스,SEKONIX CO LTD,세코닉스,053450,박은경 권혁대 각자대표,K,1158110006449,1278112192,경기도 동두천시 평화로2862번길 28,www.sekonix.com,,0318601000,0318601091,273,19881224,12
주리더스코스메틱,LEADERS COSMETICS CO LTD,리더스코스메틱,016100,김진구,K,1341110021539,1348112735,서울특별시 광진구 능동로 90 더클래식 500 씨 404호,www.leaderscosmetics.com,,0234538768,0234539014,204,19861224,12
화승인더스트리주,HS INDUSTRIES COLTD,화승인더스트리,006060,대표이사 현석호,Y,1801110004323,6068101863,부산광역시 연제구 중앙대로 1079 장천빌딩 6층,www.hsi.co.kr,,0513110081,0513122465,2221,19690507,12
케이피엑스라이프사이언스주,KPX LIFESCIENCE CO LTD,KPX생명과학,114450,양준영,K,2062110029823,4178130958,전라남도 여수시 여수산단2로 84,www.kpxls.com/,,0616884600,023648350,21101,20050401,12
올릭스 주식회사,OliX Pharmaceuticals Inc,올릭스,226950,이동기,K,1358110177957,1248690516,경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호,www.olixpharma.com,,0317798400,0317798499,70113,20100226,12
주와이비엠넷,YBM NET Inc,와이비엠넷,057030,오재환,K,1101111990335,2208189608,경기도 성남시 분당구 대왕판교로 670 유스페이스2 A동 89층,www.ybmsisa.com,,02 20085200,0220085209,857,20000607,12
주네이블커뮤니케이션즈,Nable Communications Inc,네이블커뮤니케이션즈,153460,심재희 이준원각자대표,K,1101112707367,2148728030,서울특별시 강남구 학동로 401 8층청담동 금하빌딩,www.nablecomm.com,,07077809910,025588325,58222,20030129,12
주티웨이항공,T'way Air Co Ltd,티웨이항공,091810,정홍근,Y,1101112782046,1018194800,서울특별시 강서구 하늘길 210,www.twayair.com,,0262504984,0262505999,511,20030701,12
주대성미생물연구소,Daesung Microbiological Labs Co Ltd,대성미생물,036480,조항원,K,1341110000880,1388102340,경기도 의왕시 덕영대로 103,www.dsmbio.com,,025531104,025541104,21230,19660204,12
주광명전기,KWANG MYUNG ELECTRIC COLTD,광명전기,017040,이재광조광식,Y,1301110006270,1348104007,경기도 안산시 단원구 목내로 160 목내동,www.kmec.co.kr,www.kmec.co.kr,0314940720,0222408109,28123,19830608,12
주코스메카코리아,COSMECCA KOREA CO LTD,코스메카코리아,241710,조임래 박은희 공동대표,K,1545110016091,3038124119,충청북도 음성군 대소면 대금로 196번길 1712,www.cosmecca.com,,0435312293,0435357164,20423,19991005,12
DSR제강주,DSR WIRE CORP,DSR제강,069730,홍하종,Y,1801110004753,6178102687,전라남도 순천시 서면 산단1길 15,www.dsrcorp.com,,0617520121,0617530122,24123,19710901,12
주에스앤디,SD Co Ltd,에스앤디,260970,여경목,N,1615110028766,3128132312,충청북도 청주시 흥덕구 오송읍 오송생명4로 163,www.isnd.co.kr,,0437108000,0418660518,10749,19981215,12
제이엠아이주,JEONGMOON INFORMATION COLTD,제이엠아이,033050,정광훈,K,1101110922214,1248146204,경기도 화성시 동탄면 동탄산단8길 1520,www.jmikorea.co.kr,www.jmikorea.co.kr,031 376 9494,0313769465,18200,19930220,12
주대양금속,DAIYANG METAL COLTD,대양금속,009190,송윤순,Y,1201110002212,1348132459,충청남도 예산군 신암면 추사로 1468,www.daiyangmetal.co.kr,,0413334675,0413332640,24122,19730822,12
에이치엘비파워주,HLB POWER Co Ltd,에이치엘비파워,043220,임창윤 김종원  각자대표이사,K,1101111182726,2148191598,서울특별시 강남구 도산대로 333 9층신사동 케이플러스타워,www.hlbpower.com,,025443301,025443306,468,19950731,12
주화신,HWASHIN COLTD,화신,010690,정 서 진 김 태 준,Y,1701110014936,5058120965,경상북도 영천시 도남공단길 942,www.hwashin.co.kr,,0543305400,0543317568,30391,19740701,12
이에스산업주,ES INDUSTRY COLTD,이에스산업,241510,쟝지엔핑,N,1648110062541,3128632622,충청남도 천안시 서북구 성거읍 모전1길 35443이에스산업주,www.es-is.co.kr,http;//www.es-is.co.kr,0414248200,0414151002,29194,20111101,12
에스맥주,SMACCOLTD,에스맥,097780,조경숙,K,1358110109364,1248626275,경기도 평택시 산단로 241,,www.s-mac.co.kr,0318952100,0318952120,2642,20041118,12
주이엠넷,EMNET INC,이엠넷,123570,김영원,K,1101111946601,2148656053,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층,www.emnet.co.kr,,0222778877,0222775508,71310,20000420,12
주네오디안테크놀로지,Neodian Technology Co LTD,네오디안테크놀로지,072770,정현수,K,1101111518418,1138146922,서울특별시 서초구 방배로34길 8 다원빌딩 301호,www.neodian.co.kr,,0220822800,0228022805,620,19980303,12
주뉴스테이허브제1호위탁관리부동산투자회사,NewStayHUB1 REIT CoLtd,뉴스테이허브제1호위탁관리부동산투자회사,,한국토지주택공사,E,1911110069647,8408600246,경상남도 진주시 충의로 19,,,0221800613,,68111,20151113,12
주미투온,ME2ON CO LTD,미투온,201490,손창욱,K,1101114358382,1208755019,서울특별시 강남구 학동로31길 12 2층논현동 벤쳐캐슬빌딩,www.me2on.com,,025152864,025152865,5821,20100601,12
주빅솔론,BIXOLONCoLtd,빅솔론,093190,노현철김장환 각자대표,K,1358110087297,1248602593,경기도 성남시 분당구 판교역로241번길 20 삼평동 미래에셋벤처타워 7층8층,www.bixolon.com,,0312185500,0312185589,263,20021114,12
주세운메디칼,SEWOONMEDICAL CO LTD,세운메디칼,100700,이길환,K,1101110324858,2048111321,충청남도 천안시 서북구 입장면 도림길 60 주세운메디칼,SEWOONMEDICAL.CO.KR,,0415842903,0415842907,21300,19820806,12
주오스코텍,OSCOTECInc,오스코텍,039200,김정근,K,1615110028691,3128132175,경기도 성남시 분당구 대왕판교로 700 A901삼평동코리아바이오파크,www.oscotec.com,,0316287613,0316287615,21210,19981208,12
주한국비엔씨,BNC Korea Co Ltd,한국비엔씨,226610,최완규,N,1348110143438,1248658215,대구광역시 달서구 성서공단로11길 62 대구테크노파크 벤처공장1호관 405호,www.bnckorea.co.kr,,07071160059,0535920152,271,20070801,12
엠텍비젼 주식회사,Mtekvision Co Ltd,엠텍비젼,,강성범,E,1311110389865,1448130536,경기도 성남시 분당구 판교로 255 58 6층 601호삼평동 씨즈타워,www.mtekvision.com/,,0316270100,0316270199,2611,20141017,12
에이펙스인텍주,APEX INTEC CoLTD,에이펙스인텍,207490,김권진,N,1760110015592,5138112831,경상북도 칠곡군 가산면 인동가산로 6199,www.apexint.co.kr,,0549767667,0549767670,28422,19971103,12
주앤씨앤,NC Co Ltd,앤씨앤,092600,김경수,K,1101111413361,2138631520,경기도 성남시 분당구 판교로 323 삼평동,nc-and.com,,0234604700,0234604799,2611,19970513,12
에프엔에스테크주,FNS TECH CoLtd,에프엔에스테크,083500,한경희 김팔곤,K,1345110059459,1358153423,충청남도 천안시 서북구 직산읍 4산단2길 19,www.fnstech.com,,0415844460,0415844471,29272,20020318,12
한국지역난방공사,KOREA DISTRICT HEATING CORPORATION,지역난방공사,071320,황창화,Y,1112710005962,1298202760,경기도 성남시 분당구 분당로 368,www.kdhc.co.kr,,0317804114,0317010236,35300,19851101,12
KBS미디어주식회사,KBS MEDIA,KBS미디어,,전용길,E,1101110798467,1168140951,서울특별시 마포구 매봉산로 45 상암동 KBS미디어센터,www.kbsmedia.co.kr,,0269398051,0269398069,59114,19910817,12
주쎄니트,CENIT CO LTD,쎄니트,037760,최재관 박승배각자대표,K,1942110018855,6088122767,경상남도 의령군 의령읍 구룡로4남길 53,www.cenit.kr,,025981250,02 598 1205,24122,19950502,12
갑을메탈주,KB METAL CO LTD,갑을메탈,024840,박한상,K,1741110001294,5148105779,대구광역시 달성군 논공읍 논공로87길 88 갑을메탈 대구공장,www.kscl.co.kr,,053 615 1161,053 615 1165,242,19870225,12
한화에이스기업인수목적4호주,Hanwha Ace Special Purpose Acquisition 4th CO Ltd,한화에이스스팩4호,279410,박재석,K,1101116504561,4558700763,서울특별시 영등포구 여의대로 56 한화투자증권 10층,hanwha-ace-spac4.co.kr,,0237727762,,661,20170901,12
주코이즈,KOYJ COLTD,코이즈,121850,조재형,K,2801110073830,1278197643,충청북도 충주시 대소원면 첨단산업로 146 코이즈,www.koyj.co.kr,,07082556400,0438421988,222,20060216,12
주디티알오토모티브,DTR AUTOMOTIVE CORPORATION,디티알오토모티브,007340,김상헌,Y,1845110000642,6218101580,울산광역시 울주군 온산읍 처용산업2길 12 디티알 오토모티브,www.x-probattery.co.kr,,0553805800,0553707764,28202,19710623,12
주지엔씨에너지,GnCenergy Co Ltd,지엔씨에너지,119850,안병철,K,1101110952055,1078142450,서울특별시 영등포구 양산로 43 우림이비지센터 911 912호,www.gncenergy.co.kr,,0221649200,0221649201,28111,19930623,12
주서산,SeoSanCoLtd,서산,079650,염홍섭,K,2042110000370,4108100453,광주광역시 광산구 하남산단4번로 143,www.seo-san.co.kr,,0629505000,0629514222,23322,19740216,12
주인천유나이티드,INCHEON UNITED COLTD,인천유나이티드,,강인덕,E,1201110324228,1218162544,인천광역시 중구 참외전로 246 3층 도원동 인천축구전용경기장,www.incheonutd.com,,0328805500,0324231509,91191,20030801,12
주식회사 디비메탈,DB Metal Co Ltd,디비메탈,,서영준,E,1101113836678,1208724194,서울특별시 강남구 테헤란로 432 대치동 동부금융센터 21층,www.dbmetal.co/,,0234841892,025534106,24113,20080201,12
케이티비투자증권주,KTB Investment  Securities Co Ltd,KTB투자증권,030210,이병철 최석종,Y,1101110878706,1168100319,서울특별시 영등포구 여의대로 66 KTB빌딩,www.ktb.co.kr,,0221842000,0221842030,66121,19810501,12
신풍제약주,SHINPOONG PHARMACEUTICAL COLTD,신풍제약,019170,유 제 만,Y,1301110011815,1348103819,경기도 안산시 단원구 원시로 7,www.shinpoong.co.kr,,0314916191,0221893439,21210,19860723,12
주지앤이헬스케어,GE Healthcare Co Ltd,지앤이헬스케어,299480,장영민,N,1357110098741,1268673978,경기도 하남시 조정대로 150 365호366호368호370호371호,www.hannahpad.com,,16888845,0221789498,13999,20140204,12
주파버나인,PAVONINE CO LTD,파버나인,177830,이제훈,K,1201110155011,1318144728,인천광역시 남동구 호구포로 33 고잔동 7282 남동공단 157블럭 4로트,www.pavonine.net,,0328146900,0328146937,2629,19970704,12
광동제약주,KWANGDONG PHARMACEUTICAL COLTD,광동제약,009290,최성원,Y,1101110152134,1138108888,서울특별시 서초구 서초중앙로 85 가산빌딩,www.ekdp.com,,0260067777,0260067021,21220,19631016,12
주에이티넘인베스트먼트,Atinum Investment Co Ltd,에이티넘인베스트,021080,신기천 이승용각자대표,K,1301110012050,1248136410,서울 강남구 삼성동 16826 제일빌딩 2층,www.hanmivc.co.kr,,02 555 0781,025572570,64209,19881010,12
주식회사 에이에이아이헬스케어,AAI Health Care Co Ltd,에이에이아이헬스케어,,이종성 김신실,E,1101115265924,1208804725,서울특별시 강남구 테헤란로83길 21 삼성동 다형빌딩 4층,www.aaihc.com,,0234493564,0234523869,75999,20131113,12
