crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주진양홀딩스,CHINYANG HOLDINGS CORPORATION,진양홀딩스,100250,양규모 임규호 양준영,Y,1801110618091,6058186253,부산광역시 부산진구 시민공원로 20번길 8부암동 ,cyholdings.kr,,0518098813,0553822592,64992,20080107,12
주데이타솔루션,Datasolution Inc,데이타솔루션,263800,배복태,K,1101114504901,1198637009,서울특별시 강남구 언주로 620 10층,www.datasolution.kr,,0234677200,025630015,62021,20110103,12
엠코르셋주,M CORSET Inc,엠코르셋,204020,문영우 김계현 각자대표,K,1101111773799,1098159281,서울특별시 강남구 언주로151길 7 2층 신사동 주성빌,www.mcorset.com,,0269078888,0269078889,14120,19990918,12
삼성공조주,SAMSUNG CLIMATE CONTROL COLTD,삼성공조,006660,고호곤,Y,1942110000034,6098102070,경상남도 창원시 성산구 연덕로 176 삼성공조주,www.samsungcc.co.kr,,0552802733,0552820721,30399,19700611,12
티제이미디어주,TJ MEDIA COLTD,TJ미디어,032540,윤재환,K,1101110770548,1308144332,서울특별시 강서구 화곡로64길 23,www.taijinmedia.co.kr,,02 36634700,02 36650328,265,19910418,12
대화제약주,DAE HWA PHARM CO LTD,대화제약,067080,노병태 김은석각자대표,K,2111110001529,1338122322,강원도 횡성군 횡성읍 한우로 495,www.dhpharm.co.kr,,025866451,025870566,21210,19890119,12
주비츠로테크,Vitzro Tech CoLTD,비츠로테크,042370,장순상유병언이상권각자대표,K,1101110086169,1348108395,경기도 안산시 단원구 별망로 327 비츠로테크,www.vitzrotech.com,,02 4602021,02 4662117,64992,19680130,12
샘표주,SEMPIO COMPANY,샘표,007540,박진선,Y,1101110123797,2178100359,서울특별시 중구 충무로 2,www.sempio.com,,0233935500,0222799516,64992,19711209,12
주식회사 강스템바이오텍,KANGSTEM BIOTECH CO LTD,강스템바이오텍,217730,이태화,K,1101114461002,1198634832,서울특별시 강남구 테헤란로 512 신안빌딩 17층,www.kangstem.com,,028881590,028881592,21102,20101029,12
주동양고속,DONGYANG EXPRESS CORP,동양고속,084670,백남근,Y,1341110131073,1388128578,경기도 안양시 동안구 흥안대로 67,www.dyexpress.co.kr,,025353111,025366725,49220,20050704,12
주푸드나무,FOODNAMOO INC,푸드나무,290720,김영문,K,1101115045045,1058781968,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어,www.foodnamoo.com,,0231528088,0263518088,47912,20130114,12
주에코프로,ECOPRO COLTD,에코프로,086520,이동채,K,1101111598379,2148626675,충청북도 청주시 청원구 오창읍 과학산업2로 58740 주식회사 에코프로,www.ecopro.co.kr,,0432407700,0432187771,204,19981022,12
주옐로페이,Yelopay Corporation,옐로페이,179720,이성우,N,1101114796392,1208778972,서울특별시 강남구 논현로168길 39301호신사동 원빌딩,www.yelopay.com,,0263549115,0234541522,582,20120215,12
주케이엠,KM CORPORATION,케이엠,083550,신병순,K,1450110000540,2258101359,강원도 평창군 평창읍 농공단지길 2321 주케이엠,kmbiz.com,,0316788814,0316788899,139,19890928,12
주식회사 팍스넷경제티브이,Paxnetetv Inc,팍스넷경제티브이,,김현우,E,1101115577444,1178190624,서울특별시 양천구 목동서로 201 7층목동 케이티정보전산센터,paxnetetv.co.kr,,0226383902,0226546400,60221,20141201,12
주케이프,CAPE INDUSTRIES LTD,케이프,064820,정 형 석,K,1801110051770,6218122339,경상남도 양산시 상북면 양산대로 1303,www.cape.co.kr,,0553701234,0553701239,31114,19831226,12
주엘리비젼,Elivision Co Ltd,엘리비젼,276240,안덕근,N,1201110336596,1218165390,인천광역시 남동구 논현고잔로 109번길 105 비동 202호고잔동,www.elivision.com/,,0325763050,0322358686,26519,20040127,12
샘표식품주,SEMPIO FOODS COMPANY,샘표식품,248170,박진선,Y,1101116110045,4468700473,서울특별시 중구 충무로 2 8층 필동1가 매일경제빌딩,www.sempio.com,,0233935500,0222799516,10743,20160704,12
주씨앗,CIAAT Co Ltd,씨앗,103660,김환기,N,1101113438507,1198188916,광주광역시 광산구 평동산단로169번길 40월전동,www.ciaat.net,,0629407200,0629407298,204,20060412,12
엔에이치농협캐피탈주,NH Capital CoLtd,엔에이치농협캐피탈,,이구찬,E,1101113634428,1048606955,서울특별시 영등포구 국제금융로8길 278 NH농협캐피탈빌딩,www.nhcapital.co.kr,,0216443700,0237093690,64913,20070309,12
주디알텍,DRTECH Corporation,디알텍,214680,안성현,K,1101115633585,1078840539,경기도 성남시 중원구 둔촌대로541번길 29 상대원동 3층,www.drtech.co.kr,,0317797400,0317797490,271,20150203,12
주하이로닉,Hironic CoLtd,하이로닉,149980,이진우,K,1101113802992,2068621359,경기도 용인시 수지구 신수로 767 19층동천동 분당수지UTOWER,www.hironic.com,,0316984900,0315257010,27199,20071211,12
주지니뮤직,GENIE MUSIC CORPORATION,지니뮤직,043610,조훈,K,1601110024284,3148103453,서울특별시 강남구 테헤란로 415 L7 Hotels 강남타워 68층,http://www.geniemusic.co.kr/,http://www.geniemusic.co.kr/ir/new_bbsir.html,0232822600,0232822707,631,19910207,12
동우팜투테이블,DONGWOO FARM TO TABLE CO LTD,동우팜투테이블,088910,이계창,K,2111110005365,4018106526,전라북도 군산시 서수면 동군산로 1095 주식회사 동우,WWW.E-DONGWOO.COM,,0634502000,0634510101,10121,19930217,12
동부건설주,Dongbu Corporation,동부건설,005960,허상희,Y,1101110005002,2018145685,서울특별시 용산구 한강대로 372 제D동,dbcon.dongbu.co.kr,,0234842114,0234842397,412,19690124,12
데코앤이,DECOE COLTD,데코앤이,017680,임기룡,K,1101110409858,1208139036,서울특별시 송파구 위례성대로22길 27 ,www.deconetishion.com,,0221451300,0221451367,141,19851102,12
주에이치시티,HCT CO LTD,에이치시티,072990,이수찬,K,1344110015635,1268145399,경기도 이천시 마장면 서이천로578번길 74,www.hct.co.kr,,0316456300,0316456325,72911,20000512,12
제이엔케이히터주,JNK HEATERS Co Ltd,제이엔케이히터,126880,김방희,K,1101111591034,1168169870,서울특별시 금천구 가산디지털1로 168,www.jnkheaters.co.kr,,0220264250,0220262706,291,19980928,12
주WISCOM,WISCOM COLTD,WISCOM,024070,구영일,Y,1301110009274,1348103288,경기도 안산시 단원구 강촌로 237,www.wiscom.co.kr,,0314951181,0314926187,22299,19780509,12
고려제약주,KOREAN DRUG CO LTD,고려제약,014570,박해룡 박상훈 각자대표,K,1344110001840,1268104796,경기도 이천시 신둔면 원적로 6910,www.nicepharma.com,,025296100,02 529 6114,21210,19800110,12
주까뮤이앤씨,CAMUS ENGINEERING  CONSTRUCTION Inc,까뮤이앤씨,013700,손병재,Y,1101110243793,6048116870,경기도 이천시 대월면 경충대로 1937번길 57,www.camusenc.com,,0316339114,027803635,41121,19781222,12
한화손해보험주,Hanwha General Insurance Co Ltd,한화손해보험,000370,박윤식,Y,1101110006456,1168146445,서울특별시 영등포구 여의대로 56 한화손해보험주,www.hwgeneralins.com/,,0215668000,0263667209,65121,19460401,12
주인프라웨어테크놀러지,INFRAWARE TECHNOLOGY INC,인프라웨어테크놀러지,247300,엄태철,N,1101113676404,1098608147,서울특별시 금천구 가산디지털1로 19대륭테크노타운18차 20층,www.infrawaretech.com,,0260038800,025350534,58222,20070510,12
신일산업주,SHINIL INDUSTRIAL COLTD,신일산업,002700,정윤석,Y,1348110001256,1348125389,충청남도 천안시 서북구 입장면 연곡길 308 ,www.shinil.co.kr,,0263097800,0263097819,46521,19590714,12
대주산업주,Daejoo Inc,대주산업,003310,정은섭김창종,K,1101110036148,2078139347,서울특별시 광진구 구의강변로 44 구의동,www.daejooind.co.kr,,02 22018107,0222016841,1080,19620116,12
주토필드,Topfield Co Ltd,토필드,057880,서문동군 오성록 각자대표,K,1311110033389,1298125015,경기도 성남시 분당구 정자일로 23 토필드 빌딜,www.topfield.co.kr,,0317780800,0317780701,265,19980506,12
주제일테크노스,JEIL TECHNOS COLTD,제일테크노스,038010,나주영,K,1746110001179,5068100676,경상북도 포항시 남구 장흥로39번길 7,없음,,054 278 2841,054 278 2883,2511,19710304,12
럭스피아주,Luxpia Co Ltd,럭스피아,092590,성석종,N,1101111936579,2208184904,경기도 수원시 영통구 광교로 109 10층이의동 나노소자특화팹센터,www.luxpialed.com,www.luxpialed.com,07086712500,07086208081,2611,20000411,12
삼현철강주,SAMHYUN STEEL Co Ltd,삼현철강,017480,조 윤 선,K,1901110005551,6098105081,경상남도 창원시 의창구 평산로70번길 36 ,www.samsteel.co.kr,,055 252 6060,0552527108,2419,19840124,12
주유니포인트,UNIPOINT Corp,유니포인트,121060,권은영,N,1101111351660,1168162839,서울특별시 동작구 남부순환로 2049 사당동 네오티스빌딩 2층,www.unipoint.co.kr,,0266765500,0266765599,620,19961212,12
주현성바이탈,HS Vital Co Ltd,현성바이탈,204990,신지윤,K,1101113505421,2148794321,서울특별시 영등포구 선유로 146 이앤씨드림타워 207호,www.hsvital.com,,0226280550,0226280561,10797,20060808,12
제룡산업주,CHERYONG INDUSTRIAL COLTD,제룡산업,147830,박종태,K,1101114722917,2068658555,서울특별시 광진구 아차산로 628 광장동,www.cheryong.co.kr,,0222043700,0222043791,251,20111104,12
주씨아이테크,CITECH COLTD,씨아이테크,004920,김종서,Y,1101110074479,2108101231,서울특별시 송파구 양재대로 932 가락몰 업무동 11층 동관,www.citech.kr,,024109606,05078901799,339,19670117,12
주동남합성,DONGNAMCHEMICALCOLTE,동남합성,023450,김정돈손응주 각자대표,Y,1101110057012,1228117945,충청남도 공주시 탄천면 탄천산업단지길 8061 ,www.dongnamchem.com,,0418403100,0418587001,201,19651001,12
대신밸런스제4호기업인수목적주,Daishin Balance 4th Special Purpose Acquisition Co Ltd,대신밸런스제4호스팩,262830,임병완,K,1101116277176,1358800551,서울특별시 중구 삼일대로 343,,,027693921,,66199,20170102,12
주유니테크노,UNITEKNO Co Ltd,유니테크노,241690,이좌영,K,1801110327981,6038142360,부산광역시 사하구 신산로 13번길 54,www.unitekno.co.kr,,0512035460,0512084378,30331,20000623,12
동신건설주,DongshinEngineeringConstruction,동신건설,025950,김근한김동한,K,1748110000820,5088102200,경상북도 안동시 서동문로 217,없음,,053 756 7701,0537567705,41221,19581008,12
유비벨록스주,UbiVelox Inc,유비벨록스,089850,이흥복,K,1101112062167,1198141677,서울특별시 구로구 디지털로31길 121314층,www.veloxsoft.com,,0220822431,0220822436,58221,20000901,12
주우성아이비,WOOSUNG IBCO LTD,우성아이비,194610,이희재,E,1101115343457,1048653711,인천광역시 부평구 서달로298번길 73,zebec.co.kr,,0325501000,0325487111,339,20140219,12
주에스폴리텍,S POLYTECH COLTD,에스폴리텍,050760,이혁렬,K,1101111716898,2298138692,충청북도 진천군 덕산면 한삼로 275 에스폴리텍,www.spolytech.com,,0435369191,025770458,222,19990618,12
주러셀,RUSSELL CO LTD,러셀,217500,이강직,K,1101115677864,1668100027,충청북도 진천군 문백면 문진로 32080 ,www.erussell.co.kr/,,0435328818,0435328821,292,20150326,12
보령엘엔지터미널 주식회사,Boryeong LNG Terminal Co Ltd,보령엘엔지터미널,,강신덕,E,1645110021527,3138127748,충청남도 보령시 오천면 오천해안로 333 영보리,www.lng-tml.com/,,0262639958,0262639988,35200,20130227,12
주엠에스씨,MSC CoLtd,엠에스씨,009780,김길제 김호석,K,1845110000147,6218109054,경상남도 양산시 웅상읍 소주리 43913,www.msckorea.com,,055 389 1001,0553891120,10749,19740412,12
아이큐어주,Icure Pharmaceutical Incorporation,아이큐어,175250,최영권,K,1101111982720,1148199306,서울특별시 서초구 사임당로1길 7 세현빌딩 1층,icure.co.kr,,0269596909,025868580,21210,20000529,12
에스텍주,ESTec Corporation,에스텍,069510,오인용,K,1845110021812,6218135775,경상남도 양산시 유산공단9길 22,www.estec.co.kr,,0553702200,0553820133,26529,19990916,12
주프리엠스,FreeMs Corporation,프리엠스,053160,박흥식,K,1101110660830,1308130556,경기도 부천시 오정구 삼작로178번길 14,www.freems.com,,0326791477,0326791480,28123,19891128,12
주식회사 지에스엔텍,GS ENTEC Corp,지에스엔텍,037640,김철구,E,1812110008699,6108106800,울산광역시 남구 용잠로 353,www.gsentec.com,,0522317414,0522387291,29176,19880112,12
주바이오로그디바이스,BIOLOG DEVICE CO LTD,바이오로그디바이스,208710,이재선 윤형진,K,1101115546217,1078832553,경기도 화성시 동탄면 동탄기흥로 6410 3층,www.biologdevice.com,http://www.biologdevice.com,0318313696,0318313697,262,20141023,12
주이글벳,Eagle Veterinary Technology Co Ltd,이글벳,044960,강승조 강태성각자 대표이사,K,1101110361008,2188115398,충청남도 예산군 신암면 추사로 23534,www.eaglevet.com,,041 331 4100,041 331 4103,467,19831206,12
경기도시공사,Gyeonggi Urban Innovation Corporation,경기도시공사,,김용학,E,1301710000052,1248208978,경기도 수원시 권선구 권중로 46,www.gico.or.kr,,15880466,0312203129,41,19971128,12
대신밸런스제6호기업인수목적주,Daishin Balance No6 Special Purpose Acquisition Co Ltd,대신밸런스제6호스팩,307750,장우철,K,1101116868529,1168701173,서울특별시 중구 삼일대로 343,없음,,027693921,05050883425,66199,20180911,12
제일제강공업주,JeilSteelMfg,제일제강,023440,김홍택,K,1101110045347,1348115426,경기도 안산시 단원구 시화로 60 301 성곡동 시화공단4다,www.jeilsteel.co.kr,,0314990776,0314981035,24121,19640718,12
주나눔테크,NANOOMTECH Co Ltd,나눔테크,244880,최무진,N,2001110214745,4108198020,광주광역시 북구 첨단벤처소로 57월출동,www.nanoomtech.co.kr,,0629558588,0629558589,27199,20050831,12
원텍주,WON TECH CoLtd,원텍,216280,김종원 김정현,N,1748110019285,5158115284,대전광역시 유성구 테크노8로 64용산동,www.wtlaser.com,,0429346802,0429349491,27112,19990619,12
주인터파크,Interpark Corporation,인터파크,108790,강동화 김양선각자 대표이사,K,1101113573668,2148798889,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩,www.interpark.com,,0234843993,0234794082,4791,20061201,12
주모토닉,MOTONIC CORPORATION,모토닉,009680,김영봉 신현돈각자 대표이사,Y,1101110161317,1018102940,서울특별시 중구 청계천로 100 동관 9층수표동 시그니쳐타워,www.motonic.co.kr,,0535896262,027209292,303,19740307,12
주식회사 아진카인텍,AJINCARINTECH INC,아진카인텍,011400,서중호,E,1801110024735,6038101302,경상북도 경주시 서면 갠버불길 1486,,,0547519100,0547519110,30,19760517,12
주오픈베이스,Openbase Inc,오픈베이스,049480,송규헌,K,1101110889836,2208129255,서울특별시 서초구 매헌로 16 양재동 하이브랜드 리빙관4층,www.openbase.co.kr,,02 34045601, ,62021,19920916,12
주디지털타임스,Digital Timesinc,디지털타임스,,박학용,E,1101111825764,1048149376,서울특별시 중구 새문안로 22 9층,www.dt.co.kr,,0237015842,0237015330,58121,19991210,12
주케이엔엔,KOREA NEW NETWORK CORPORATION,KNN,058400,김병근,K,1801110162585,6078128429,부산광역시 해운대구 센텀서로 30 케이엔엔타워,www.knn.co.kr,,0518509214,0518509299,60210,19940907,12
주메디아나,MEDIANA CoLTD,메디아나,041920,길문종,K,1101111168502,2118637038,강원도 원주시 문막읍 동화공단로 132,www.mediana.co.kr,,0337425400,0334725483,27112,19950619,12
주세동,SAE DONG CO LTD,세동,053060,윤정상,K,1845110001541,6218109049,부산광역시 기장군 장안읍 장안산단 8로 8,www.saedong.co.kr,,0517967161,0517280572,303,19860204,12
주에스에이티,Solution Advanced Technology CoLtd,에스에이티이엔지,158300,소진석,N,1355110151048,1408102004,경기도 시흥시 군자천로21번길 66 정왕동,www.sateng.co.kr,,0314334711,0314331441,29271,20040701,12
웅진식품주,Woongjin Foods Co Ltd,웅진식품,,이지호,E,1154110000192,3078108858,서울특별시 종로구 종로 390 숭인동 KTis 숭인빌딩 6층 웅진식품주 경영관리본부,www.wjfood.co.kr,,0236689124,0236689295,11209,19760428,12
주식회사 한국우사회,KOREABULLs Co Ltd,한국우사회,,박성구,E,1801110312031,6078148240,경상북도 청도군 화양읍 남성현로 348,www.koreabulls.com,,0543708000,0543738029,91113,20000127,12
에이테크솔루션주,ATech Solution CO LTD,에이테크솔루션,071670,유영목,K,1345110051645,1358148139,경기도 화성시 정남면 가장로 277,www.atechsolution.co.kr,,0313508167,0313508146,29294,20010820,12
주피엔티,PEOPLE  TECHNOLOGY INC,피엔티,137400,김준섭,K,1752110017454,5138132083,경북 구미시 공단동 270번지,www.epnt.co.kr,,0544696950,0544519085,292,20031230,12
고려신용정보주,KORYO CREDIT INFORMATION COLTD,고려신용정보,049720,윤태훈,K,1101110787080,2148172290,서울특별시 서초구 서초대로 353 서초동 유니온타워,www.koryoinfo.co.kr,,0234509000,0234509020,75993,19910627,12
롯데카드주식회사,LOTTE CARD Coltd,롯데카드,,김창권,E,1101110641434,1208154231,서울특별시 중구 소월로 3 롯데손해보험빌딩,www.lottecard.co.kr,,20502127,20502240,64913,19890801,12
주싸이토젠,Cytogen Inc,싸이토젠,217330,전병희,K,1311110251395,1298644021,서울특별시 송파구 법원로 128 문정에스케이브이원지엘메트로시티 8층,cytogenlab.com,,0269251070,0269251071,70113,20100318,12
성창기업지주주,Sungchang Enterprise Holdings Limited,성창기업지주,000180,우인석,Y,1801110001717,6038108663,부산광역시 사하구 다대로 627 다대동,www.sce.kr,,0512603333,0512648997,71531,19161120,12
주디지비캐피탈,DGB CAPITAL Co Ltd,디지비캐피탈,,이재영,E,1101114178730,2208787408,서울특별시 중구 남대문로 125 8층 다동,www.dgbcap.co.kr,,0221937700,05050472023,64911,20090914,12
주엠에스오토텍,MS AUTOTECH COMPANY LIMITED,엠에스오토텍,123040,이태규 고창현,K,1712110005114,5058105299,경상북도 경주시 내남면 포석로 169,ms-global.com,,0547701810,0547482193,303,19900906,12
대신밸런스제5호기업인수목적 주식회사,Daishin Balance No5 Special Purpose Acquisition Co Ltd,대신밸런스제5호스팩,303030,한여선,K,1101116793007,8468101097,서울특별시 중구 삼일대로 343,,,027693921,,66199,20180626,12
주케이피에스,KPS Corporation,케이피에스,256940,김정호,K,1101112063743,2098126571,경기도 화성시 동탄면 동탄산단10길 52,www.kpscorp.co.kr,,03180415411,0313763400,29272,20000904,12
