crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주브레인콘텐츠,Brain Contents COLTD,브레인콘텐츠,066980,장대용 강진원,K,1313110026091,1258126555,서울특별시 강남구 테헤란로 325 어반벤치빌딩 12층,www.braincontents.kr,,0220177933,0261967938,639,19980924,12
주식회사 용평리조트,YONG PYONG RESORT CORPORATION,용평리조트,070960,신달순,Y,1450110002801,2268124374,강원도 평창군 대관령면 올림픽로 715,www.yongpyong.co.kr,,0333308350,0333355769,55103,20000214,12
대한제분주,DAEHAN FLOUR MILL COLTD,대한제분,001130,이건영 박현용,Y,1101110003733,1048104345,서울특별시 중구 세종대로 39,www.dhflour.co.kr,,0234550200,027559975,10612,19521225,12
글로벌텍스프리주,Global Tax Free Co Ltd,글로벌텍스프리,204620,강진원,K,1101115480233,1048656135,서울특별시 중구 퇴계로 131 9층충무로2가 신일빌딩,global-taxfree.com,,025180837,,661,20140731,12
주식회사 삼양옵틱스,SAMYANG OPTICS CO LTD,삼양옵틱스,225190,황충현,K,1942110216483,6088600017,경상남도 창원시 마산회원구 자유무역6길 123,www.syopt.co.kr,,0552505600,0552923135,273,20130802,12
주이건홀딩스,EAGON HOLDINGS CO LTD,이건홀딩스,039020,안기명,K,1301110028935,1348101053,인천 남구 도화동 9673,www.eagon.com,,0327600552,0322320465,64992,19880414,12
주신원,SHINWON CORPORATION,신원,009270,박정주,Y,1101110152770,1058111908,서울특별시 마포구 독막로 328 신원빌딩,www.sw.co.kr,,0232745000,32745139,14112,19730926,12
주코스메랩,COSMELAB COLTD,코스메랩,,박진영,E,1101113453779,2158685075,서울특별시 강남구 테헤란로28길 42 역삼동 씨엘빌딩 23층,cosmelab.com,,07087983083,0234780942,20423,20060509,12
성우전자주,SUNGWOOELECTRONICSCOLTD,성우전자,081580,오준호조일현각자 대표이사,K,1243110020000,1228122467,경기도 안산시 단원구 번영로 68 성곡동 시화공단 4마 606호,www.swei.co.kr,,0313623100,0313623199,2642,19870826,12
동아타이어공업주식회사,DONG AH TIRE  RUBBER COLTD,동아타이어,282690,김만수 김상헌,Y,2341110096698,6018600898,경상남도 양산시 유산공단11길 11,www.dongahtire.co.kr,,0553890011,0553827736,22111,20171102,12
주알파홀딩스,Alpha Holdings Inc,알파홀딩스,117670,김영선 구희도,K,1345110066131,1358158772,경기도 성남시 분당구 삼평동 6881 엠텍아이티타워 8층,www.alphachips.com,,07046000000,0312091819,2611,20021101,12
웰바이오텍주,WELLBIOTEC COLTD,웰바이오텍,010600,구세현,Y,1101110179659,1198104065,서울특별시 강남구 영동대로106길 17 5층,www.wellbiotec.co.kr,www.wellbiotec.co.kr,0269021300,028641071,461,19750419,12
아남전자주,ANAM ELECTRONICS COLTD,아남전자,008700,김태수,Y,1201110018300,1228102613,서울특별시 구로구 디지털로27가길 27아남빌딩,www.aname.co.kr,,0264244700,0264244799,265,19730420,12
디비금융제6호기업인수목적주,DB Finance No6 Special Purpose Acquisition Co Ltd,DB금융스팩6호,306620,김창희,K,1101116852431,3358701207,서울특별시 영등포구 국제금융로8길 32,,,023693972,027612305,66199,20180824,12
주네오팜,NeopharmCOLTD,네오팜,092730,이주형,K,1601110100688,3058138977,대전 유성구 탑립동 928번지,neopharm.co.kr,,0428640038,0428640039,20423,20000701,12
주대유플러스,DAYOU PLUS COLTD,대유플러스,000300,조상호,Y,1101110085541,1198101490,광주광역시 광산구 소촌로123번길 4016 2층소촌동,www.dayouplus.co.kr,,0317377000,0313524915,26410,19671230,12
주씨엔플러스,CNPLUS Co Ltd,씨엔플러스,115530,문원식,K,1201110330796,1318182038,경기도 시흥시 시화벤처로 325 ,www.icnplus.com,,0328130970,0328130977,262,20031110,12
주선익시스템,SUNIC SYSTEM Co Ltd,선익시스템,171090,박재규 이영종,K,1101110700555,1258113079,경기도 수원시 권선구 산업로155번길 293고색동,www.sunic.co.kr,,0280121600,0312174476,292,19900524,12
주알티캐스트,Alticast Corporation,알티캐스트,085810,한만수,K,1101111643736,2118648990,서울특별시 서초구 반포대로 27파크빌딩 6층,www.alticast.co.kr,,0220077700,0220077797,58222,19990201,12
주보진재,Pochinchai,보진재,030950,김정선,E,1101110005432,1078113635,서울특별시 영등포구 당산로 237 당산동 6가 그린빌 402호,www.pochinchai.co.kr,,0319551112,0319433234,18119,19690408,12
롯데손해보험주,Lotte NonLife Insurance Co Ltd,롯데손해보험,000400,김현수,Y,1101110014459,1048130770,서울특별시 중구 소월로 3 롯데손해보험빌딩,www.lotteins.co.kr,,0215883344,027575737,65121,19460520,12
씨큐브주,CQV Co Ltd,씨큐브,101240,장길완,K,1543110010576,3018147023,충청북도 진천군 진천읍 성중로 144 시큐브,www.cqv.co.kr,,0435312500,0435360314,20131,20001020,12
에이피위성주,Asia Pacific Satellite lnc,AP위성,211270,류장수,K,1101114531045,1198638269,서울특별시 금천구 가산디지털2로 98 IT캐슬 2동 9층,www.apsi.co.kr,,0220267800,0220267771,2642,20110210,12
주팬젠,Pangen Biotech Inc,팬젠,222110,김영부 윤재승,K,1311110248194,1298642227,경기도 수원시 영통구 신원로 306 2동 4층원천동 영통이노플렉스,www.pangen.com,,0317339165,0317339167,212,20100129,12
서울식품공업주,SEOUL FOOD IND COLTD,서울식품공업,004410,서성훈,Y,1101110059702,1348107983,충청북도 충주시 충원대로 862,seoul-food.co.kr,,0437207000,03454917911,10712,19551017,12
주형지아이앤씨,HYUNGJI Innovation and Creative Company Limited,형지IC,011080,최혜원,K,1101110192271,1198105079,서울특별시 강남구 도곡로 206 도곡동 지오빌딩,www.woosunginc.com,,02 2107 6513,0221076544,1419,19760225,12
주디지탈옵틱,Digital Optics Co Ltd,디지탈옵틱,106520,곽윤식,K,1101111905706,1208604740,경기도 화성시 동탄면 동탄산단2길 47 4층,www.digitaloptics.co.kr,,025385370,0313190865,273,20000314,12
한화에이스기업인수목적3호주,Hanwha Ace Special Purpose Acquisition 3rd Co LTD,한화에이스스팩3호,264290,장승훈,K,1101116304911,3058800596,서울특별시 영등포구 여의대로 56 한화투자증권 10층,hanwha-ace-spac3.co.kr,,0237727762,,661,20170201,12
유앤아이주,UI CORPORATION,유앤아이,056090,구자교,K,1101111453648,2178113679,경기도 의정부시 산단로76번길 20,www.youic.com,,0318606800,0318520107,27192,19970821,12
동부제5호기업인수목적주식회사,Dongbu No5 Special Purpose Acquisition CoLtd,동부스팩5호,281740,김성익,K,1101116525723,8938600629,서울특별시 영등포구 국제금융로8길 32,-,,023693062,027612305,661,20170922,12
불교텔레비전주,Buddhist Television Network CoLtd,불교텔레비전,,강성태 구본일,E,1101111017353,1058163314,서울특별시 서초구 남부순환로 2265 방배동,www.btn.co.kr,,0232703300,0232703350,6022,19940309,12
엔에이치엔한국사이버결제주,NHN KCP Corp,NHN한국사이버결제,060250,박준석,K,1101111113929,1058168890,서울특별시 구로구 디지털로26길 72 ,www.kcp.co.kr,,0221081000,05049849901,639,19941228,12
아이비케이에스제7호기업인수목적주식회사,IBKS No7 Special Purpose Acquisition Company,IBKS제7호스팩,276920,문대우,K,1101116466711,2028600779,서울특별시 영등포구 국제금융로6길 11 9층여의도동,없음,,0269155333,,6619,20170720,12
주경인양행,KYUNGIN SYNTHETIC CORPORATION,경인양행,012610,김흥준조성용 각자대표이사,Y,1201110005703,1378100562,인천광역시 서구 건지로 199 석남동 22352,www.kyungin.co.kr,,0325717498,0236607849,20132,19771014,12
케이디켐주,KDCHEM CO LTD,케이디켐,221980,민남규,K,1341110013255,3028103955,충청북도 보은군 보은읍 매화구인로 345,www.kdchem.kr,,0435438430,0314929860,2049,19860718,12
주에이스침대,AceBed,에이스침대,003800,안성호,K,1311110002772,1298102666,경기도 성남시 중원구 사기막골로105번길 42,www.acebed.co.kr,,043 877 1881,043 877 1889,32029,19770512,12
주파나진,PANAGENE Inc,파나진,046210,김성기,K,1701110007098,5058123225,대전광역시 유성구 테크노10로 54,www.panagene.com,,0428619295,0543358100,21300,19760707,12
참엔지니어링주,Charm Engineering CoLtd,참엔지니어링,009310,김규동,Y,1746110001096,5068100661,경기도 용인시 처인구 남사면 형제로 5,www.charmeng.com,,0313308500,03180186750,29271,19731004,12
주인트로메딕,IntroMedic Co Ltd,인트로메딕,150840,조용석 김남중 각자대표이사,K,1101113078907,2208691337,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1105호,www.intromedic.co.kr,,028019300,028019330,27199,20040903,12
주푸른상호저축은행,Pureun Mutual Savings Bank,푸른저축은행,007330,송명구 구혜원 각자대표이사,K,1101110117211,1148164092,서울특별시 서초구 강남대로 581,www.pureunbank.co.kr,,02 545 9000,025450565,64132,19710629,12
주엑셈,EXEM CO LTD,엑셈,205100,조종암,K,1101115496868,1078827157,서울특별시 강서구 양천로 583 에이동 1208호염창동 우림비즈니스센터,www.ex-em.com,,0262036300,0220932840,58221,20140821,12
주아이즈비전,EYESVISION CORPORATION,아이즈비전,031310,이통형,K,1801110132801,6078134770,서울특별시 영등포구 여의공원로 101 여의도동 CCMM빌딩 7층 701호702호,www.eyesvision.com,,0263305051,051 850 5299,612,19920909,12
주한솔케미칼,Hansol Chemical Co Ltd,한솔케미칼,014680,박원환,Y,1101110270895,1028134955,서울특별시 강남구 테헤란로 513K Tower 7F  8F,www.hansolchemical.com,,0221522326,0221522391,20129,19800313,12
LS전선주,LS Cable  System Ltd,LS전선,,명노현,E,1341110168357,1388147634,경기도 안양시 동안구 엘에스로 127 LS타워,,,0221899114,0221899469,2830,20080702,12
신라섬유주,SillaTextile,신라섬유,001000,박재흥,K,1701110014522,5028101407,대구 동구 각산동 2911,무,,0539601246,0539625111,68112,19760308,12
주흥국,HEUNGKUK METALTECH COLTD,흥국,010240,류명준,K,1345110001228,1358100912,충청남도 아산시 둔포면 아산밸리로 357,www.heungkuk.co.kr,,0415467771,0415467391,29241,19741017,12
아이쓰리시스템주,i3system Inc,아이쓰리시스템,214430,정한,K,1601110072738,3148123158,대전광역시 유성구 테크노5로 69,www.i3system.com,,07041620781,0429312555,2629,19980711,12
주앤알커뮤니케이션,NRCommunication,앤알커뮤니케이션,,성호종,E,1101111823891,2208172145,경기도 수원시 영통구 센트럴타운로 1148 이의동 농업회사법인주농우바이오 3층,www.nrcom.com,,025656016,0312679619,4610,19991213,12
주식회사 서울개인택시복지법인,Seoul Private Taxcab Welfare CoLtd,서울개인택시복지법인,,이용제,E,1101116335669,1578800624,서울특별시 송파구 올림픽로 319 신천동 새마을교통회관 7층,,,025692220,025692242,4771,20170306,12
대한제강주,DAEHAN STEEL COLTD,대한제강,084010,오치훈,Y,1801110003268,6038113259,부산광역시 사하구 하신번영로 69,www.idaehan.com,,0216703300,0519988893,2411,19540610,12
주식회사 화승엔터프라이즈,HWASEUNG ENTERPRISE COLTD,화승엔터프라이즈,241590,이계영,Y,1101115891943,6858100299,부산광역시 연제구 중앙대로 1079 장천빌딩 6층 연산동 장천빌딩,www.hsenterprise.co.kr,,025888042,025888045,6499,20151117,12
주지트리비앤티,GtreeBNT Co Ltd,지트리비앤티,115450,양원석,K,1601110099451,3148133883,경기도 성남시 분당구 정자일로 248 2201,-,,0317867800,0317867801,262,20000607,12
오케이캐피탈주,OK Capital Co Ltd,오케이캐피탈,,김인환,E,1101110175087,1028111985,서울특별시 중구 세종대로 39,https://www.okaycapital.co.kr/,,15775001,0263625499,64911,19750120,12
하나금융10호기업인수목적 주식회사,HANA FINANCIAL 10TH SPECIAL PURPOSE ACQUISITION COMPANY,하나금융10호스팩,270520,이방호,K,1101116383543,5808600757,서울특별시 영등포구 의사당대로 82여의도동,,,0237713423,,66199,20170420,12
주민앤지,Minwise Co Ltd,민앤지,214180,이현철,K,1101114063535,2148839117,서울특별시 강남구 테헤란로34길 6 태광타워 13층,www.minwise.co.kr,,029294463,029294424,63991,20090319,12
주동방선기,Dongbang Ship Machinery Co Ltd,동방선기,099410,김성호 홍존근각자 대표이사,K,1941110002884,6098119396,경상남도 창원시 진해구 명제로 73,www.dongbangsm.co.kr,,0555450882,0555450883,31114,19940706,12
화성밸브주,HS VALVE CO LTD,화성밸브,039610,장원규 장성필각자대표,K,1701110030958,5038108664,대구광역시 서구 팔달로2길 29 화성,www.hsvalve.co.kr,,053 353 5789,0533521179,29133,19870427,12
농협금융지주 주식회사,NongHyup Financial Group Inc,농협금융지주,,김광수,E,1101114809450,1048639683,서울특별시 중구 새문안로 16 농협금융지주 주식회사,www.nhfngroup.com,,0220805114,,64992,20120302,12
주누리텔레콤,NURI Telecom CO LTD,누리텔레콤,040160,조송만 김영덕각자 대표이사,K,1101111029671,1168134196,서울특별시 서초구 사평대로 16방배동 75014번지,www.nuritelecom.com,www.nuritelecom.co.kr,027810700,027810704,58221,19940418,12
주미래생명자원,MILAE BIORESOURCES CO LTD,미래생명자원,218150,김성진,K,1101115687615,4928800056,서울특별시 송파구 법원로9길 26 D동 506  512호문정동 H business PARK,www.milaebio.com,http://www.milaebio.com,0222037397,0222037398,108,20150406,12
쿼럼바이오 주식회사,Quorum Bio CoLtd,쿼럼바이오,,심재현,E,2849110112034,1418133039,서울특별시 종로구 대학로 101 연건동 서울대학교병원 서울대학교 치의학 대학원 생체연구동5011호,www.quorumbio.com,,027622830,07082774023,27199,20130111,12
대주코레스주,KORES COLTD,대주코레스,008340,박주정,E,1101110138168,1348100961,전라북도 완주군 봉동읍 완주산단6로 266,www.kores21.com,,0632633505,0632633508,24222,19721229,12
주에이치알에스,HRS Co Ltd,HRS,036640,김진성,K,1244110001008,1368101710,경기도 평택시 팽성읍 추팔산단2길 7,www.hrssilicone.com,,02 780 6156,02 785 7643,20202,19810630,12
엔에이치투자증권주,NH INVESTMENT  SECURITIES COLTD,NH투자증권,005940,정영채,Y,1101110098130,1168103693,서울특별시 영등포구 여의대로 60 우리투자증권빌딩,www.nhqv.com,,027687000,7687229,66121,19690116,12
주휴비스,HUVIS CORPORATION,휴비스,079980,신유동,Y,1101112102070,2158198804,서울특별시 강남구 학동로 343,www.huvis.com,,0221894567,0221894739,20501,20001101,12
주에스텍시스템,STec System,에스텍시스템,,이병화,E,1101111627144,2028162708,서울특별시 강남구 개포로 619 강남우체국빌딩 9층 개포동,www.s-tec.co.kr,,0221428123,0221428179,75310,19990101,12
주이랜텍,Elentec Co Ltd,이랜텍,054210,이세용,K,1345110002375,1248139417,경기도 수원시 영통구 삼성로268번길 37,www.elentec.co.kr,,07070988071,0312119696,262,19820121,12
주농심,NONGSHIM COLTD,농심,004370,신동원 박 준,Y,1101110057574,1188103914,서울특별시 동작구 여의대방로 112,www.nongshim.com,,028207114,028207044,107,19650918,12
주구영테크,GUYOUNGTECHNOLOGY COMPANY LIMITED,구영테크,053270,이희화,K,1747110001791,5058104626,대구광역시 달성군 구지면 국가산단대로39길 119 창리,www.guyoungtech.com,,0535926111,0543347387,303,19891109,12
주식회사 플레이위드,PLAYWITH Inc,플레이위드,023770,김학준,K,1601110007660,3068106027,경기도 성남시 분당구 판교로 256번길 25 제C동,www.playwith.co.kr,,0317242400,0317242422,582,19840725,12
주넥스트사이언스,NEXT SCIENCE CoLtd,넥스트사이언스,003580,이을규,Y,1449110000072,2258100025,강원도 정선군 사북읍 동탄길 32,www.dongwoncorp.com,,0269254450,0269254449,072,19620924,12
주성도이엔지,SUNGDO Engineering  Construction,성도이엔지,037350,서인수 강창열각자대표이사,K,1101110574669,2208110950,서울특별시 강남구 영동대로106길 42,www.sungdokorea.com,,02 62445200,02 62445399,721,19880513,12
주엠허브,MHub Inc,엠허브,,추성호,E,1101111619729,2118648118,서울특별시 강남구 논현로 706 논현동 아이캐슬빌딩 7층,www.m-hub.co.kr,,0220563500,0220563559,71392,19981214,12
더블유홀딩컴퍼니,W Holding Company Co Ltd,W홀딩컴퍼니,052300,윤기태,K,1601110048870,3148112966,서울특별시 강남구 언주로148길 19 청호빌딩 4층,www.shwa.co.kr,,0262379786,0232837979,529,19950817,12
어보브반도체주,ABOV Semiconductor CoLtd,어보브반도체,102120,최원,K,1501110093926,3018188214,충청북도 청원군 오창읍 각리1길 93,abov.co.kr,,0221932200,0432723534,2612,20060111,12
주오뚜기,OTTOGI CORPORATION,오뚜기,007310,함영준이강훈,Y,1341110002258,1388103238,경기도 안양시 동안구 흥안대로 405,www.ottogi.co.kr,,0314212122,02 528 1970,10749,19710603,12
주식회사 제주국제컨벤션센터,INTERNATIONAL CONVENTTION CENTER JEJU CO LTD,제주국제컨벤션센터,,손정미,E,2201110021823,6168120339,제주특별자치도 서귀포시 중문관광로 224 중문동 제주국제컨벤션센터,www.iccjeju.co.kr,,0647351014,0647351099,75999,19970813,12
주에이원알폼,A ONE ALFORM CO LTD,에이원알폼,234070,안호중,N,1101113216276,2158670626,충청북도 괴산군 괴산읍 대제산단3길 46 ,www.aonealform.co.kr,,03180175305,0262055323,76310,20050426,12
한신공영주,HANSHIN CONSTRUCTION COLTD,한신공영,004960,태기전최문규,Y,1101110075683,1148104605,경기도 용인시 처인구 백암면 덕평로 82,www.hanshinc.com,,0233933114,0233933159,41112,19670224,12
주모보,MOBO COLTD,모보,051810,김창환,E,1201110017336,1398121321,경기도 오산시 경기대로 5230 갈곶동 주모보,www.mobocable.com,,0318312910,0318312999,28302,19840712,12
