crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주대한항공,KOREAN AIR LINES COLTD,대한항공,003490,조원태 우기홍,Y,1101110108484,1108114794,서울특별시 강서구 하늘길 260,www.koreanair.com,,0226567114,0226568169,511,19620619,12
한화생명보험주,HANWHA LIFE INSURANCE CO LTD,한화생명,088350,차남규 여승주,Y,1101110003204,1168111757,서울특별시 영등포구 63로 50,www.hanwhalife.com,,027895114,027898212,65110,19460909,12
주식회사 라인어스,rainus,라인어스,,김현학,E,1358110248336,1358643309,경기도 수원시 권선구 산업로 17336 고색동,rainus.co.kr,,07048205715,07040152232,264,20190502,12
주한진칼,HANJINKAL,한진칼,180640,조양호석태수,Y,1101115197193,2018634368,서울특별시 중구 소공로 88 소공동,www.hanjinkal.co.kr,,027266166,,64992,20130801,12
주노바텍,NOVATECH Co Ltd,노바텍,285490,오춘택,K,1351110083661,1238609157,경기도 용인시 기흥구 흥덕중앙로 120 511호 1101호1111호1112호1113호영덕동 유타워,www.novatek.co.kr,,0316275290,,339,20070223,12
일진전기주,ILJIN ELECTRIC COLTD,일진전기,103590,김희수 황수 각자대표,Y,1348110159279,1248667922,경기도 화성시 만년로 90517,-,,027079781,027079778,2830,20080702,12
주대한항공,KOREAN AIR LINES COLTD,대한항공,003490,조원태 우기홍,Y,1101110108484,1108114794,서울특별시 강서구 하늘길 260,www.koreanair.com,,0226567114,0226568169,511,19620619,12
주아이엠텍,IM Tech Inc,아이엠텍,226350,정윤호 이상범각자 대표이사,K,1355110112107,1348162875,경기도 파주시 월롱면 엘지로 27443,www.im-tech.com,,03180712581,03180712585,2629,20001213,12
주씨제이이엔엠,CJ ENM CO Ltd,CJ ENM,035760,Minheoi Heo Minho Hou,K,1101111109134,1068151510,서울특별시 서초구 과천대로 87013,www.cjmall.com,,0221070114,0221071014,602,19941216,12
주시노펙스,Synopex Inc,시노펙스,025320,손경익 이진희 각자 대표이사,K,1746110004644,5068103805,경상북도 포항시 북구 청하면 동해대로2315번길 542 ,www.spnp.co.kr,,054 289 4021,0542786716,2629,19850418,12
주특수건설,TuksuConstruction,특수건설,026150,김중헌 김도헌 각자 대표이사,K,1101110115885,2038146827,서울특별시 서초구 효령로 358 ,www.tuksu.co.kr,,025906400,025906440,412,19710531,12
에스엔유프리시젼주,SNUPrecisionCoLtd,에스엔유,080000,박제순,K,1101111515191,1128149514,충청남도 아산시 둔포면 아산밸리남로 124,www.snuprecision.com,,0415361500,0415416219,292,19980220,12
주케이지모빌리언스,KGMobilians Co Ltd,KG모빌리언스,046440,박철순,K,1101111911050,2208182546,서울특별시 중구 통일로 92 케이지타워 16층,www.mobilians.co.kr,,0221922000,025082240,582,20000317,12
인크로스주,Incross CoLtd,인크로스,216050,이재원,K,1101113734955,2148813475,서울특별시 관악구 남부순환로 1926 경동제약빌딩 5층8층,www.incross.com,,0234752800,0234752893,71310,20070813,12
주세화아이엠씨,SAEHWA IMC CoLtd,세화아이엠씨,145210,유 석 우,Y,2001110097272,4108149892,광주광역시 북구 첨단연신로29번길 26,www.saehwaimc.com,,0629446161,0629410054,29294,19990402,12
SK실트론 주식회사,SK Siltron Co Ltd,SK실트론,,변영삼,E,1753110001348,5138102110,경상북도 구미시 임수로 53 SK실트론 주식회사,www.sksiltron.com,,0267195333,0237753968,2612,19830425,12
주동성코퍼레이션,DONGSUNG CORPORATION,동성코퍼레이션,102260,박충열,Y,1801110633031,6038168642,부산광역시 사하구 신산로 99,www.dongsungholdings.com,,0221364300,025644223,715,20080514,12
넷마블네오주,NetmarbleNeo Inc,넷마블네오,,권영식,E,1101114886151,1138660405,서울특별시 구로구 디지털로 300 구로동 지밸리비즈플라자 9층,,,0222718603,0222718632,5821,20120608,12
주현대에이치씨엔,HYUNDAI HCN CO Ltd,현대에이치씨엔,126560,김성일,Y,1101110842785,1128131178,서울특별시 서초구 반포대로 19 에이치씨엔빌딩,www.hcn.co.kr,,0218778000,025251031,602,19920316,12
주키다리스튜디오,KidariStudio Inc,키다리스튜디오,020120,김영훈,Y,1101110539382,1068149784,서울특별시 마포구 독막로 311 재화스퀘어 12층,www.kidaristudio.com,,0263208500,0263208585,631,19870729,12
주카카오,Kakao Corp,카카오,035720,여민수 조수용,Y,1101111129497,1208147521,제주특별자치도 제주시 첨단로 242,www.kakaocorp.com,,0267181082,0260035401,63120,19950216,12
주한국전자홀딩스,KEC HOLDINGS COLTD,한국전자홀딩스,006200,유원영,Y,1101110101470,2298101123,서울특별시 서초구 마방로10길 5,www.kecholdings.co.kr,,0234975535,025895529,64992,19690909,12
한일네트웍스주,HANIL NETWORKS CO LTD,한일네트웍스,046110,박지훈,K,1201110175423,1398137667,서울특별시 강남구 강남대로 330 우덕빌딩13층,www.hanilnetworks.com,,0234669100,0264992101,63112,19980826,12
주포스링크,FourthLink Inc,포스링크,056730,조준영,K,1101111347940,1208168259,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층10층,http://fourthlink.co.kr,,0317242222,0317242049,467,19961202,12
코웨이주,COWAY COLTD,코웨이,021240,Lee Haesun,Y,1101110626501,3078106054,충청남도 공주시 유구읍 유구마곡사로 13623,www.coway.co.kr,www.cowayir.co.kr,04185078115,027732911,969,19890502,12
한국타이어월드와이드주,HANKOOK TIRE WORLDWIDE COLTD,한국타이어월드와이드,000240,조현식,Y,1101110034233,2208102784,서울특별시 강남구 테헤란로 133,www.hankooktire.com,,0222221000,0222221746,64992,19410510,12
주종근당홀딩스,CHONGKUNDANG HOLDINGS CORP,종근당홀딩스,001630,우영수,Y,1101110028955,1138106667,서울특별시 서대문구 충정로 8 종근당빌딩,www.ckd-holdings.com,www.ckd-holdings.com,0263730600,0263730659,64992,19560110,12
교보생명보험주식회사,kyobo life insurance co ltd,교보생명보험,,신창재,E,1101110014970,1028111097,서울특별시 종로구 종로 1 교보생명빌딩 종로1가,www.kyobo.co.kr,,027212121,027213329,65110,19580807,03
조선내화주,CHOSUN REFRACTORIES COLTD,조선내화,000480,이금옥,Y,2011110000440,4168107056,전라남도 광양시 산업로 55,www.chosunref.co.kr,,0617988114,0317103303,2321,19470515,12
주루트로닉,Lutronic Corporation,루트로닉,085370,황해령,K,1101111437379,2298128272,경기도 고양시 덕양구 소원로 219,www.lutronic.com,,0319267114,0319073440,27199,19970708,12
동양철관주,DONGYANG STEEL PIPE COLTD,동양철관,008970,한흥수,Y,1201110002056,1228100857,충청남도 천안시 동남구 풍세면 풍세로 515 동양철관주,www.dysp.co.kr,,0269030200,027777663,2413,19730628,12
KG케미칼주,KG Chemical Corporation,KG케미칼,001390,김경묵,Y,1243110008999,1308109693,울산광역시 울주군 온산읍 당월로 322,www.kgchem.co.kr,,0522311842,0522311849,201,19541231,12
주유테크,UTech CoLtd,유테크,178780,이주석,K,1351110081475,1238606766,경기도 안양시 만안구 전파로 48,www.u-tech.co.kr,,0314440202,0314770373,2621,20060801,12
미래에셋생명보험주,MIRAE ASSET Life Insurance CO Ltd,미래에셋생명,085620,하만덕 변재상,Y,1601110014483,3058108605,서울특별시 영등포구 국제금융로 56 미래에셋대우빌딩,life.miraeasset.com,,0215880220,0232715023,65110,19880307,12
세메스 주식회사,SYSTEM ENGINEERING MEGA SOLUTION,세메스,,김용식,E,1615110011795,3128113969,충청남도 천안시 서북구 직산읍 4산단5길 77 모시리 세메스,www.semes.co.kr,,0416208957,0416208008,29271,19930104,12
SK해운 주식회사,SK SHIPPING CO LTD,SK해운,,황의균,E,1101116364212,1718600761,서울특별시 중구 퇴계로 24,www.skshipping.co.kr,,0237888400,,50112,20170401,12
주미래테크놀로지,MIRAE TECHNOLOGY CO LTD,미래테크놀로지,213090,정균태,K,1101111431347,1208174315,서울특별시 구로구 디지털로26길 123 지플러스코오롱디지털타워 907호,www.mirae-tech.co.kr,,07088901537,028304473,58221,19970625,12
주청호컴넷,CHUNGHO COMNET COLTD,청호컴넷,012600,지창배 이정우 각자 대표이사,Y,1101110220204,2088107756,서울특별시 강남구 도산대로 318,www.chunghocomnet.com,,02367077002,027410880,29180,19771013,12
주식회사필로시스,Philosys Co Ltd,필로시스,,최 인환,E,1352110012163,1238188458,전라북도 군산시 옥구읍 광월길 285,www.philosys.com,,0634531421,0634531423,27112,20030512,12
두산밥캣 주식회사,Doosan Bobcat Inc,두산밥캣,241560,스캇성철박 박상현 각자대표이사,Y,1101115402237,2018638888,서울특별시 중구 장충단로 275,www.doosanbobcat.com,,0233980993,0233988499,64992,20140425,12
미래에셋캐피탈주식회사,MIRAE ASSET CAPITAL CO LTD,미래에셋캐피탈,,윤자경 이구범,E,2001110076179,4108140265,서울특별시 중구 을지로5길 26 미래에셋센터원 이스트타워 36층,capital.miraeasset.com,,0237747491,0237745949,64919,19970604,12
주우노앤컴퍼니,UNOCOMPANY LTD,우노앤컴퍼니,114630,김종천,K,2101110024308,4188119261,전라북도 완주군 봉동읍 완주산단3로 15815 우노앤컴퍼니,www.unon.co.kr,,0632617555,0632617559,20501,19990719,12
주리메드,REMED COLTD,리메드,302550,이근용,N,1311110100021,1298164250,대전광역시 유성구 테크노2로 187 용산동 미건테크노월드2 301호,www.remed.kr,,0429345560,0316964877,27199,20030731,12
주제이시스메디칼,Jeisys Medical INC,제이시스메디칼,,강동환,E,1101113073014,1198175293,서울특별시 금천구 가마산로 96 307호 가산동 대륭테크노타운8차,www.jeisys.com,,0226036417,0226036447,271,20040825,12
주한네트,HANNET CO LTD,한네트,052600,김선종,K,1101111402851,1188116705,서울특별시 마포구 독막로 281,www.hannet.net,,0221256000,0221256006,61299,19970415,12
주대한항공,KOREAN AIR LINES COLTD,대한항공,003490,조원태 우기홍,Y,1101110108484,1108114794,서울특별시 강서구 하늘길 260,www.koreanair.com,,0226567114,0226568169,511,19620619,12
현대스틸산업주식회사,HYUNDAI ENGINEERING  STEEL INDUSTERIES COLTD,현대스틸산업,,김영,E,1614110009437,3168100904,충청남도 천안시 서북구 성거읍 천흥8길 189 천흥리 현대스틸산업주식회사,www.hesi.co.kr,,027463405,027463266,42,20010328,12
주경동도시가스,KYUNGDONG CITY GAS COLTD,경동도시가스,267290,송재호 나윤호,Y,2301110274751,1438132491,울산광역시 북구 염포로 26010진장동 주식회사 경동도시가스,www.kdgas.co.kr,,0522195300,0522874189,35200,20170401,12
엠파크홀딩스주,MPARK HOLDINGS CO LTD,엠파크홀딩스,,이길용,E,1101115243342,1078803984,인천광역시 서구 염곡로 80 가좌동,,,0221220651,0260080687,64992,20131011,12
주동방,DONGBANG TRANSPORT  LOGISTICS COLTD,동방,004140,김형곤 이달근,Y,1101110124521,1058169429,서울특별시 중구 남대문로 63 한진빌딩 23층,www.dongbang.co.kr,,0221908100,027710259,49301,19650114,12
주식회사 알바이오,R Bio CO LTD,알바이오,003190,라정찬 반은종,E,1101110006448,1028130395,서울특별시 금천구 가산디지털2로 98 가산동 IT캐슬 2동 305호,www.rbio.co.kr,,028740686,028588140,21102,19610705,12
대덕전자주,DAEDUCK ELECTRONICS COLTD,대덕전자,008060,김영재 장홍은각자대표,Y,1301110007608,1348106363,경기도 안산시 단원구 강촌로 230 목내동,www.daeduck.com,,0315998829,0314818245,2622,19720811,12
주카리스소프트,karis soft Co Ltd,카리스소프트,,김민서,E,1911110000683,6138100085,경상남도 진주시 도동로 80,www.karissoft.co.kr,,0557603005,0557529027,13219,19721027,12
대우산업개발 주식회사,Daewoo Development Co LtdEngineeringConstruction,대우산업개발,,한재준,E,1201110592924,1228620732,인천광역시 연수구 컨벤시아대로 69 송도동 송도밀레니엄 제6층601호,www.dwconstruction.com,,0262447059,0262447050,41,20111210,12
주식회사 휴네시온,Hunesion coltd,휴네시온,290270,정동섭,K,1101112919938,2148746095,서울특별시 강남구 봉은사로 620 유진빌딩 3층,www.hunesion.com,,025393961,025393962,582,20031215,12
남해화학주,NAMHAE CHEMICAL CORPORATION,남해화학,025860,이광록,Y,1101110164717,2018145104,서울특별시 강남구 테헤란로113길 15 삼성동,www.nhchem.co.kr,,0616885354,0616885379,20312,19740508,12
주서연,SEOYON CO LTD,서연,007860,유양석,Y,1101110129026,1138101115,경기도 안양시 동안구 부림로170번길 4122관양동 ,www.seo-yon.com,,0314203000,0314203100,64992,19720421,12
주유수홀딩스,EUSU HOLDINGS CO LTD,유수홀딩스,000700,송영규,Y,1101110003262,1168135822,서울특별시 영등포구 국제금융로2길 25 유수홀딩스,www.eusu-holdings.com,,0267163000,37706742,715,19500101,12
SK건설주,SK Engineering  Construction co ltd,SK건설,,안재현 임영문 각자 대표,E,1101110038805,1018134928,서울특별시 종로구 인사동7길 32 관훈동,www.skec.co.kr,,0234991140,0237008190,41229,19620221,12
주골드퍼시픽,Gold Pacific CoLtd,골드퍼시픽,038530,유경재,K,1101111430498,2208145629,서울특별시 금천구 가산디지털1로 131 B동 604호,www.corecross.com,,0220290700,0260031960,464,19970624,12
유화증권주,YUHWA SECURITIES COLTD,유화증권,003460,윤경립,Y,1101110042484,1168100100,서울특별시 영등포구 국제금융로2길 36 유화증권빌딩,www.yhs.co.kr,,0237700100,0237700236,66121,19620602,12
주부산은행,BUSAN BANK,부산은행,005280,빈 대 인,E,1801110002997,6048104753,부산광역시 남구 문현금융로 30 문현동 부산은행본점,www.busanbank.co.kr,,0516423300,0516404099,64121,19671010,12
주케이티,KT CORPORATION,케이티,030200,황창규,Y,1101111468754,1028142945,경기도 성남시 분당구 불정로 90 KT 본사,www.kt.com,,0317270114,0234955914,612,19811210,12
현대커머셜주식회사,HYUNDAI COMMERCIAL INC,현대커머셜,,정태영,E,1101113646697,1078688975,서울특별시 영등포구 국회대로66길 3 현대캐피탈빌딩 2관,www.hyundaicommercial.com,www.hyundaicommercial.com,0220905082,0220905400,64913,20070327,12
주케이이씨,KEC CORPORATION,KEC,092220,황창섭,Y,1101113525750,1198191880,서울특별시 서초구 마방로10길 5,www.kec.co.kr,,0220255000,0544673009,2612,20060912,12
주신세계톰보이,SHINSEGAE TOMBOY,신세계톰보이,012580,차정호외1인,E,1101110219497,2148193922,서울특별시 강남구 도산대로 541 세신빌딩 9층 재무파트,www.tomboycompany.co.kr,,0234756306,025143969,4741,19770920,12
주대구은행,THE DAEGU BANK LTD,대구은행,005270,박인규,E,1701110000141,5028107740,대구광역시 수성구 달구벌대로 2310 수성동2가 대구은행본점,www.dgb.co.kr,,0537562001,0537406949,64121,19671007,12
주젠큐릭스,Gencurix Inc,젠큐릭스,229000,조상래,N,1101114690768,2068657589,서울특별시 구로구 디지털로 242402 403 404 908 910 911호,www.gencurix.com,,07075082340,0226217039,27199,20110921,12
주탑선,Topsun coLtd,탑선,180060,윤정택,N,1601110248652,3148600825,전라남도 장성군 동화면 전자농공단지길 32,topsun.kr,,0613991500,0613991501,289,20081007,12
금호석유화학주,KUMHO PETRO CHEMICAL COLTD,금호석유화학,011780,박찬구 문동준,Y,1101110205975,1028131147,서울특별시 중구 청계천로 100 수표동 시그니쳐타워,www.kkpc.com,,0269611114,0269611279,201,19761210,12
크로넥스주,CRONEXCOLTD,크로넥스,215570,손영준,N,1348110243379,1438101703,경기도 화성시 팔탄면 주석로778번길 55,www.cronex.co.kr,,025573982,0313524067,70113,20120501,12
동화기업주,DONGWHA ENTERPRISE COLTD,동화기업,025900,김홍진,K,1201110004218,1378102333,인천광역시 서구 가정로97번길 28가좌동,www.dongwha.co.kr,,0221220651,0260080687,16212,19480402,12
주스카이문스테크놀로지,Skymoons Technology Inc,스카이문스테크놀로지,033790,장푸Zhang Pu,K,1101110674724,1078157410,경기도 안양시 동안구 부림로 1704113,www.seohwa.co.kr,www.skymoonstech.com,0313455100,0313455199,2642,19900209,12
JW중외제약주,JW PHARMACEUTICAL,JW중외제약,001060,신영섭,Y,1101110019342,1188102477,서울특별시 서초구 남부순환로 2477,www.jw-pharma.co.kr,,028406777,8437696,21210,19450808,12
