crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주 소프트센,SOFTCEN CO LTD,소프트센,032680,김종인,K,1101110570442,1378102916,서울특별시 영등포구 가마산로 343 3층 대림동 콤텍빌딩,www.softcen.co.kr,,0220273800,028648338,465,19880411,12
기흥관광개발,Kihung Resort Corp,기흥관광개발,,이응로,E,1345110002903,1358105329,경기도 용인시 기흥구 기흥단지로 398 고매동,,,0312877346,0312866921,91121,19820823,12
주식회사 독립문,DOKLIPMUN CO LTD,독립문,,조재훈 김형숙,E,1101110005705,2058101466,서울특별시 동대문구 망우로12길 6,www.pat.co.kr,,0234070854,07074311702,14300,19610605,12
주모나리자,MONALISA COLTD,모나리자,012690,박세훈,Y,1101110220882,1098107177,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 21층 주모나리자,www.monarisa.co.kr,,028298800,8298899,17902,19771028,12
우리종합금융주,Woori Investment Bank CoLtd,우리종금,010050,조운행,Y,2001110000954,4088100426,광주광역시 동구 금남로 182 금남로5가,wooriib.com,,0622216600,0622216628,64919,19740629,12
이연제약주,REYON PHARMACEUTICAL CO LTD,이연제약,102460,정순옥 유용환 각자 대표이사,Y,1101110048143,1068100516,서울특별시 강남구 영동대로 416 8층 대치동 코스모타워,reyonpharm.co.kr,,0234075218,0222331347,212,19641125,12
롯데하이마트주,LOTTE Himart CoLtd,롯데하이마트,071840,이동우,Y,1101110532633,1048116860,서울특별시 강남구 삼성로 156 롯데하이마트빌딩,www.himart.co.kr,,0220505000,05022222745,47320,19870701,12
유진투자증권주,EUGENE INVESTMENT  SECURITIES CO LTD,유진증권,001200,유창수 대표이사,Y,1101110007826,1168134177,서울특별시 영등포구 국제금융로 24 여의도동,www.eugenefn.com,,023686114,3686703,66121,19540512,12
이화전기공업주,EHWA TECHNOLOGIES INFORMATION CO LTD,이화전기,024810,윤상돈,K,1101110054520,2158104548,서울특별시 강남구 논현로 746 석호빌딩,www.eti21.com,,02 414 8111,0234400289,2811,19650603,12
주미래컴퍼니,meerecompanyIncorporated,미래컴퍼니,049950,김준홍,K,1101110911192,2118196221,경기도 화성시 양감면 정문송산로 6912,www.meerecompany.com,,0313509801,0313528871,29271,19921230,12
코스맥스주,COSMAX INC,코스맥스,192820,이경수 김재천,Y,1348110294273,1438119635,경기도 화성시 향남읍 제약공단1길 27 2길 46,www.cosmax.com,,0313590300,0317893088,20423,19921112,12
한솔피엔에스주,HANSOL PNS COLTD,한솔피엔에스,010420,강준석,Y,1101110175970,1208159861,서울특별시 중구 퇴계로 213 일흥빌딩 5층,www.hansolpns.com,,0260054534,0222050505,467,19750204,12
주크리스에프앤씨,Creas FC Co Ltd,크리스에프앤씨,110790,우진석,K,1101111572612,2078152490,서울특별시 강남구 도곡로 176,www.creas.co.kr,,0234094000,0234091218,1419,19980806,12
메가스터디교육주,MegaStudyEdu Co Ltd,메가스터디교육,215200,손성은,K,1101115685966,7808700034,서울특별시 서초구 효령로 321 덕원빌딩,www.megastudy.net,,0234898200,0234898640,85503,20000712,12
주우진,WOOJIN INC,우진,105840,이성범 이재상 각자대표,Y,1345110001814,1358105713,경기도 화성시 동부대로970번길 110,www.woojininc.com,,0313793114,0313793131,27216,19800513,12
엠에프엠코리아주,MFM KOREA Co Ltd,엠에프엠코리아,251960,안피터도성 조장호각자 대표이사,N,1101112641185,1208644010,서울특별시 강남구 도곡로 204 4층도곡동 동신빌딩,www.mfmkorea.com,,025315780,025587827,143,20021029,12
주식회사 삼미,SAMMI CORPORATION,삼미,,박지만,E,1101110019285,1208128446,서울특별시 서초구 강남대로 567 잠원동,www.sammi.co.kr,,0222224151,025383807,46800,19590202,12
에치디프로주,HDPRO CO LTD,에치디프로,214870,박대우,K,1211110117424,1308604354,경기도 부천시 오정구 신흥로362번길 23 내동,www.hdprocctv.com,,0326837903,0326837906,264,20040224,12
주에스아이리소스,SI RESOURCES COLTD,에스아이리소스,065420,박희연,K,1701110031873,5038108816,서울특별시 영등포구 여의공원로 111 1005호,www.siresource.co.kr,,027802388,027805626,051,19870821,12
주이스트소프트,ESTsoftCorp,이스트소프트,047560,정상원,K,1101110974851,2298103214,서울특별시 서초구 반포대로 3 서초동 이스트빌딩,www.estsoft.com,,025834620,025834628,58221,19930924,12
주케이티스카이라이프,KT Skylife CoLtd,케이티스카이라이프,053210,강국현,Y,1101112149436,1178131120,서울특별시 마포구 매봉산로 758층 9층,www.ktskylife.co.kr,,0220033000,20033265,60229,20010112,12
주이월드,EWORLD COLTD,이월드,084680,유병천 김현준,Y,1701110290867,5038168487,대구광역시 달서구 두류공원로 200,www.eworld.kr,,0536200001,0536200239,91210,20050705,12
주남성,NAMSUNG CORPORATION,남성,004270,윤봉수 윤성호,Y,1101110054760,1138107079,서울특별시 구로구 디지털로31길 20 크라운프라자 13층 주남성,www.namsung.com,,0221091550,8648399,467,19650610,12
주아스타,ASTA Co Ltd,아스타,246720,조응준 김양선 각자대표이사,K,1311110157098,1298193717,경기도 수원시 영통구 광교로 145 11층이의동 차세대융합기술연구원 에이동,www.astams.com,,0318889596,0318889095,213,20060127,12
주금호에이치티,Kumho HT Inc,금호에이치티,214330,조경숙,Y,2059110000169,4098107801,광주광역시 광산구 용아로 717,www.kumhoht.co.kr,,0629582700,0629582710,303,19890701,12
롯데지주주,Lotte Corporation,롯데지주,004990,신동빈황각규,Y,1101110076300,1078134848,서울특별시 송파구 올림픽로 300 롯데월드타워,www.lotte.co.kr,www.lotte.co.kr,027507114,027507314,64992,19670324,12
주동양건설산업,DONGYANG ENGINEERING @ CONSTRUCT CORP,동양건설산업,005900,우승헌,E,1101110004038,1388108534,경기도 수원시 권선구 권광로139번길 11,www.dongyangex.co.kr,,0234208000,0314589206,41221,19681219,12
주빙그레,BINGGRAE COLTD,빙그레,005180,전창원,Y,1152110000287,1328100631,경기도 남양주시 미금로65번길 45 도농동 주빙그레,www.bing.co.kr,,0220226000,0220226201,10501,19670913,12
와이엠티주,YMT CO LTD,와이엠티,251370,전성욱,K,1201110185810,1398139933,인천광역시 남동구 남동동로153번길 30고잔동 남동공단,www.ymtechnology.com,,0328218277,0328218271,201,19990211,12
대림통상주,DAELIM TRADING COLTD,대림통상,006570,고은희 이지용,Y,1101110021678,1028101153,서울특별시 서대문구 연희로 142,www.dlt.co.kr,,027309811,027399024,25993,19700401,12
퍼스텍주,FIRSTEC COLTD,퍼스텍,010820,김용민 손경석,Y,1942110000133,6098101805,경상남도 창원시 성산구 남면로 485 퍼스텍주,www.firsteccom.co.kr,,0552121606,0552847141,252,19750925,12
주이엘피,ELP Corp,이엘피,063760,이재혁,K,1101111790834,2148640186,경기도 화성시 삼성1로5길 36,www.elp.co.kr,http://www.elp.co.kr,03180365800,03180365803,27212,19991016,12
주바이오톡스텍,BiotoxtechCoLtd,바이오톡스텍,086040,강종구,K,1501110048707,3018145781,충청북도 청주시 청원구 오창읍 연구단지로 53,www.biotoxtech.com,,0432107777,0432107778,70113,20000823,12
삼보판지주,SAMBO CORRUGATED BOARD COLTD,삼보판지,023600,류진호,K,1243110011322,1308112669,경기도 시흥시 공단1대로28번길 120 정왕동,www.isambo.com,,0313196523,0313198118,171,19810723,12
주경농,KYUNGNONG CORPORATION,경농,002100,이병만,Y,1101110089395,2148108779,서울특별시 서초구 강남대로39길 1510한라비발디스튜디오193,www.knco.co.kr,,0234885800,0234885933,2032,19570712,12
주조은시스템,JOEUN SYSTEMS CO,조은시스템,,김승남,E,1101110915722,1108131570,서울특별시 영등포구 선유로 70 우리벤처타운투 9층 문래동3가,www.joeun.com,,0221227500,027574040,75310,19930126,12
주에이티젠,ATGen,에이티젠,182400,박상우,K,1101112421157,2068166254,경기도 성남시 분당구 돌마로 172 정자동 헬스케어혁신파크 1층및6층,www.nkvue.com or www.atgenglobal.com,,0316039217,03180178124,21102,20020114,12
주제이브이엠,JVMCOLTD,제이브이엠,054950,이용희,K,1701110111352,5038131016,대구광역시 달서구 호산동로 121,www.myjvm.co.kr,,0535849999,0535929870,29192,19770620,12
주큐로홀딩스,CUROHOLDINGS Co Ltd,큐로홀딩스,051780,조중기,K,1101110555479,1298119361,서울특별시 강남구 테헤란로77길 7 삼성동동원빌딩4층,www.curoholdings.com,,0221413000,0221413097,463,19871229,12
한양증권주,HANYANG SECURITIES COLTD,한양증권,001750,임재택,Y,1101110026834,1168115073,서울 영등포구 여의도동 3411,www.hygood.co.kr,,0237705000,027861470,66121,19560327,12
삼성메디슨주,SAMSUNG MEDISON CO LTD,삼성메디슨,,전동수,E,1346110001036,2238100863,경기도 성남시 분당구 판교역로 145 백현동 알파리움2단지,www.samsungmedison.com,,21941129,5563418,27199,19850702,12
주에너전트,Enerzent Co Ltd,에너전트,041590,김상재 최영석각자대표,K,1101111625271,1168171323,대전광역시 유성구 테크노1로 30관평동,www.enerzent.com,,0426208000,03180162179,26211,19981228,12
현대바이오사이언스주,HYUNDAI BIOSCIENCE CO LTD,현대바이오,048410,오상기,K,1344110015693,1268145614,경상북도 김천시 아포읍 아포공단길 106,www.hyundaiibt.com,,07070080114,023628813,204,20000525,12
주파트론,PARTRONCOLTD,파트론,091700,김종구 김종태,K,1358110090117,1248605362,경기도 화성시 삼성1로2길 22 주파트론,www.partron.co.kr,,0312017700,0312017800,2629,20030128,12
해성산업주,Haesung Industrial Co Ltd,해성산업,034810,단재완김인중 각자대표이사,K,1101110028145,1208116746,서울 강남구 대치3동 942,www.haesungind.co.kr,,02 528 1246,025281243,68112,19540205,12
주더블유에프엠,WFM Inc,더블유에프엠,035290,이상훈,K,1101111100926,1208163837,서울특별시 금천구 가산디지털1로 131 B동 15층가산동 BYC하이시티,www.edubox.co.kr,,025654874,025654885,581,19941114,12
주식회사 대원모방,DAEWON WOOL TEXTILE Co Ltd,대원모방,311840,김석만,N,1501110227020,3978100562,충청북도 청주시 흥덕구 공단로126번길 37,,,0432759181,0432759213,13212,20161101,12
덕우전자주,DERKWOO ELECTRONICS COLTD,덕우전자,263600,이준용,K,1760110006963,5138106227,경상북도 구미시 산동면 첨단기업7로 9823,www.derkwoo.com,,0544749661,0544749668,2629,19920801,12
한국수출포장공업주,KOREA EXPORT PACKAGING INDUSTRIAL COLTD,한국수출포장공업,002200,대표이사 회장 허용삼 대표이사 사장 허정훈각자대표이사,Y,1101110008882,2148144931,서울특별시 서초구 서초중앙로 63,www.keppack.co.kr,,0252529819,025223546,1721,19571121,12
주티비에이치글로벌,TBH GLOBAL COLTD,티비에이치글로벌,084870,우종완,Y,1801110346204,6068164892,서울특별시 강남구 봉은사로 456 베이직하우스빌딩삼성동,-,,0220583800,0221400998,141,20010101,12
주식회사 서진캠,seojin cam coltd,서진캠,,임영호,E,1351110050173,1238150345,경기도 평택시 청북읍 청북산단로 31 어연리 884번지 주식회사 서진캠,www.seojincam.com,,0316809100,0316809112,30,19990903,12
주세이브존아이앤씨,SAVEZONE IC Corp,세이브존IC,067830,김현동,Y,1101112520644,2108141081,서울특별시 노원구 한글비석로 57 하계동,www.savezone.co.kr,,0323209032,0319309020,47111,20020508,12
주엠젠플러스,MGENPLUS CO LTD,엠젠플러스,032790,심영복,K,1753110000126,5138100034,서울특별시 서초구 효령로 83 엠젠플러스빌딩 방배동,www.mgenplus.com,,0234128777,024593483,465,19730921,12
주라온테크,RAONTEC Inc,라온테크,232680,김원경,N,1201110216699,1218135936,경기도 수원시 권선구 산업로156번길 884고색동,www.raonrobot.com,,0312010005,0312271500,29280,20000314,12
주이그잭스,exax Inc,이그잭스,060230,정집훈,K,1101111833486,1148193374,충청남도 천안시 서북구 2공단7길 50 차암동,www.exax.co.kr,,0269592176,07086777198,262,19991222,12
화천기계주,HWACHEON MACHINERY COLTD,화천기계,010660,권영열 권형석,Y,1101110342181,1148145488,서울특별시 서초구 방배로 46,www.hwacheon.co.kr,,025237766,025237767,29223,19750614,12
주NICE홀딩스,NICE Holdings Co Ltd,NICE,034310,최영,Y,1101110505614,2148174186,서울특별시 영등포구 은행로 17 여의도동 NICE 그룹 1사옥,www.nice.co.kr,,0221224000,0221224111,715,19860911,12
주필룩스,FEELUX COLTD,필룩스,033180,안원환,Y,1115110004162,1278107398,경기도 양주시 광적면 광적로 23548,www.feelux.com,,07077808000,07077808109,2629,19840207,12
케이지이티에스 주식회사,KG Eco Technology Services Co Ltd,KG ETS,151860,엄기민,K,1101111799183,2148640997,경기도 시흥시 소망공원로 5 정왕동 KG ETS주,www.kgets.co.kr,,0314881122,0314991472,382,19991029,12
주식회사한원레저,hanwon,한원레저,,서영무,E,1101112935687,1208662492,강원도 춘천시 신동면 오봉길 156 혈동리 남춘천CC클럽하우스,,,0332411550,0332411549,6821,20040119,12
엔피씨주,National Plastic Company Limited,엔피씨,004250,성세영관리생산총괄 김진관영업총괄,Y,1101110212699,1348126904,경기도 안산시 단원구 해안로 289 엔피씨주,www.npc.co.kr,,0313622851,0313607501,22232,19650529,12
주대호피앤씨,DAEHO PC CO LTD,대호피앤씨,021040,정경태 박창섭각자 대표이사,K,1845110003856,6218105835,경상남도 양산시 산막공단북4길 13 주대호피앤씨,www.daehopnc.co.kr,,055 388 4001,0513143540,24123,19880902,12
주에스비피,sbp co Ltd,에스비피,,김종석,E,1612110003003,3078108047,충청남도 공주시 반포면 밤고개길 62 봉곡리,www.sbp.com,,0418573686,0418577854,21210,19940816,12
주코세스,KOSES CoLtd,코세스,089890,박명순,K,1243110041444,1308136434,경기도 부천시 오정구 산업로 62,www.koses.co.kr,,0326622224,0326805511,29271,19940125,12
주이라이콤,eLITECOM CO LTD,이라이콤,041520,김성익,K,1301110004620,1248132073,경기도 수원시 영통구 신원로250번길 32 이라이콤주,www.e-litecom.com,,0312133881,0312112667,461,19840423,12
주피씨디렉트,PC Direct Inc,피씨디렉트,051380,서대식,K,1101111577977,1168169467,서울특별시 용산구 원효로 138 8층 원효로3가 청진빌딩,www.pcdirect.co.kr,,027853001,027853838,46510,19980821,12
